System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
17:03:37:543,1143352433997408,1.0005,3600,22.0338,22.0353,6.1209,12.9101,12.9111,3.5864,0.0000,0.0000,0.0000,
17:03:38:543,1143355636036957,2.0012,3600,20.0440,42.0837,11.6899,11.6455,24.5591,6.8220,0.0000,0.0000,0.0000,
17:03:39:544,1143358838004119,3.0018,3596,19.9649,62.0524,17.2368,11.5833,36.1447,10.0402,0.0000,0.0000,0.0000,
17:03:40:545,1143362040055891,4.0024,3583,19.9974,82.0539,22.7927,11.6157,47.7627,13.2674,0.0000,0.0000,0.0000,
17:03:41:545,1143365242082603,5.0030,3597,20.1262,102.1843,28.3845,11.7035,59.4687,16.5191,0.0000,0.0000,0.0000,
17:03:42:546,1143368444045306,6.0037,3595,20.0291,122.2170,33.9492,11.6297,71.1006,19.7502,0.0000,0.0000,0.0000,
17:03:43:547,1143371645997248,7.0043,3599,19.9533,142.1740,39.4928,11.5904,82.6931,22.9703,0.0000,0.0000,0.0000,
17:03:44:547,1143374847943680,8.0049,3571,20.2430,162.4207,45.1169,11.8053,94.5006,26.2502,0.0000,0.0000,0.0000,
17:03:45:548,1143378049892532,9.0055,3597,20.6539,183.0784,50.8551,12.3315,106.8344,29.6762,0.0000,0.0000,0.0000,
17:03:46:548,1143381251950140,10.0061,3433,49.9287,233.0169,64.7269,40.2876,147.1299,40.8694,0.0000,0.0000,0.0000,
17:03:47:549,1143384453957262,11.0068,3561,55.5227,288.5503,80.1529,45.7962,192.9349,53.5930,0.0000,0.0000,0.0000,
17:03:48:550,1143387655923217,12.0074,3558,20.8036,309.3578,85.9327,12.3398,205.2770,57.0214,0.0000,0.0000,0.0000,
17:03:49:550,1143390857931394,13.0080,3399,59.1440,368.5123,102.3645,49.1471,254.4329,70.6758,0.0000,0.0000,0.0000,
17:03:50:551,1143394059874967,14.0086,3590,40.1920,408.7117,113.5310,30.8293,285.2678,79.2410,0.0015,0.0015,0.0004,
17:03:51:552,1143397262088410,15.0093,3399,25.1714,433.8885,120.5246,16.5185,301.7899,83.8305,0.0000,0.0015,0.0004,
17:03:52:552,1143400464120508,16.0100,3400,59.4333,493.3331,137.0370,49.3642,351.1634,97.5454,0.0000,0.0015,0.0004,
17:03:53:553,1143403666230123,17.0106,3575,49.9281,543.2709,150.9086,40.0664,391.2375,108.6771,0.0000,0.0015,0.0004,
17:03:54:554,1143406868205114,18.0112,3399,29.0029,572.2788,158.9663,20.2562,411.4972,114.3048,0.0000,0.0015,0.0004,
17:03:55:554,1143410070192505,19.0119,3399,59.3536,631.6429,175.4564,49.3272,460.8331,128.0092,0.0000,0.0015,0.0004,
17:03:56:555,1143413272285883,20.0125,3474,56.3307,687.9851,191.1070,46.1600,507.0026,140.8340,0.0000,0.0015,0.0004,
17:03:57:555,1143416474304057,21.0131,3417,48.6116,736.6053,204.6126,38.7266,545.7360,151.5933,0.0000,0.0015,0.0004,
17:03:58:556,1143419676340192,22.0138,3399,59.0858,795.7022,221.0284,49.0029,594.7482,165.2078,0.0000,0.0015,0.0004,
17:03:59:557,1143422878379077,23.0144,3399,59.1950,854.9083,237.4745,48.9856,643.7429,178.8175,0.0000,0.0015,0.0004,
17:04:00:557,1143426080450512,24.0151,3399,57.1897,912.1093,253.3637,47.0298,690.7820,191.8839,0.0000,0.0015,0.0004,
17:04:01:558,1143429282579740,25.0157,3399,58.7807,970.9028,269.6952,48.6337,739.4263,205.3962,0.0000,0.0015,0.0004,
17:04:02:559,1143432484591697,26.0164,3400,59.5080,1030.4217,286.2282,49.3503,788.7857,219.1071,0.0000,0.0015,0.0004,
17:04:03:559,1143435686600724,27.0170,3399,58.8487,1089.2810,302.5781,48.6335,837.4280,232.6189,0.0000,0.0015,0.0004,
17:04:04:560,1143438888634553,28.0176,3400,58.5834,1147.8754,318.8543,48.4128,885.8499,246.0694,0.0000,0.0015,0.0004,
17:04:05:561,1143442090664692,29.0183,3399,59.1708,1207.0572,335.2937,48.9789,934.8378,259.6772,0.0000,0.0015,0.0004,
17:04:06:562,1143445294107645,30.0193,3399,59.3755,1266.4699,351.7972,49.1781,984.0468,273.3463,0.0000,0.0015,0.0004,
17:04:07:562,1143448496140197,31.0200,3399,58.8722,1325.3531,368.1537,48.6017,1032.6576,286.8493,0.0000,0.0015,0.0004,
17:04:08:563,1143451698151510,32.0206,3399,58.5222,1383.8859,384.4128,48.3231,1080.9894,300.2748,0.0000,0.0015,0.0004,
17:04:09:564,1143454900162353,33.0212,3399,59.2985,1443.1953,400.8876,49.1361,1130.1345,313.9263,0.0000,0.0015,0.0004,
17:04:10:564,1143458102257337,34.0219,3399,59.2746,1502.4821,417.3561,49.0930,1179.2376,327.5660,0.0000,0.0015,0.0004,
17:04:11:565,1143461304488060,35.0226,3399,58.4548,1560.9501,433.5973,48.1775,1227.4261,340.9517,0.0000,0.0015,0.0004,
17:04:12:566,1143464506517945,36.0232,3399,58.9622,1619.9236,449.9788,48.7394,1276.1748,354.4930,0.0000,0.0015,0.0004,
17:04:13:566,1143467708547865,37.0239,3399,59.1564,1679.0908,466.4141,49.0253,1325.2090,368.1136,0.0000,0.0015,0.0004,
