System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
06:56:16:654,401742844419418,1.0005,2736,2.1574,2.1576,0.5993,0.2560,0.2560,0.0711,0.0000,0.0000,0.0000,
06:56:17:655,401746046421053,2.0011,3596,11.1020,13.2617,3.6838,5.0020,5.2590,1.4608,0.0000,0.0000,0.0000,
06:56:18:656,401749248466664,3.0017,3590,14.1618,27.4262,7.6184,6.3696,11.6298,3.2305,0.0000,0.0000,0.0000,
06:56:19:656,401752450504157,4.0024,3594,21.4614,48.8916,13.5810,12.9952,24.6274,6.8409,0.0000,0.0000,0.0000,
06:56:20:657,401755652644858,5.0030,3590,20.3578,69.2532,19.2370,11.9459,36.5756,10.1599,0.0000,0.0000,0.0000,
06:56:21:658,401758854720064,6.0037,3399,51.3899,120.6517,33.5144,41.5829,78.1655,21.7126,0.0000,0.0000,0.0000,
06:56:22:658,401762056820762,7.0043,3584,22.1183,142.7747,39.6596,16.0334,94.2023,26.1673,0.0000,0.0000,0.0000,
06:56:23:659,401765258858042,8.0049,3596,8.8837,151.6602,42.1278,4.8169,99.0201,27.5056,0.0000,0.0000,0.0000,
06:56:24:660,401768461787022,9.0058,1847,1.8633,153.5239,42.6455,0.1748,99.1950,27.5542,0.0000,0.0000,0.0000,
06:56:25:933,401772537684954,10.2795,861,1.3079,155.1876,43.1077,0.0009,99.1962,27.5545,0.0000,0.0000,0.0000,
06:56:26:934,401775740338638,11.2803,3600,10.3374,165.5292,45.9803,5.6973,104.8958,29.1377,0.0000,0.0000,0.0000,
06:56:27:935,401778942426257,12.2810,3399,5.3196,170.8497,47.4583,3.2326,108.1290,30.0358,0.0000,0.0000,0.0000,
06:56:28:935,401782144595933,13.2816,3399,55.9348,226.7964,62.9990,45.8603,153.9991,42.7775,0.0000,0.0000,0.0000,
06:56:29:936,401785346689029,14.2823,3399,57.6740,284.4813,79.0226,47.5879,201.5959,55.9989,0.0000,0.0000,0.0000,
06:56:30:937,401788548809555,15.2829,3407,57.7688,342.2610,95.0725,47.7378,249.3427,69.2619,0.0000,0.0000,0.0000,
06:56:31:937,401791750865565,16.2835,3399,57.8156,400.0870,111.1353,47.6788,297.0300,82.5083,0.0000,0.0000,0.0000,
06:56:32:938,401794953075129,17.2842,3447,57.5793,457.6783,127.1329,47.5171,344.5570,95.7103,0.0000,0.0000,0.0000,
