System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
13:20:27:79,1028473496767560,1.0005,3593,12.7672,12.7681,3.5467,6.0694,6.0698,1.6861,0.0000,0.0000,0.0000,
13:20:28:80,1028476698902379,2.0012,3598,8.9449,21.7151,6.0320,3.8090,9.8797,2.7444,0.0000,0.0000,0.0000,
13:20:29:81,1028479901584823,3.0020,2868,10.6539,32.3710,8.9919,4.6592,14.5398,4.0388,0.0000,0.0000,0.0000,
13:20:30:81,1028483103834109,4.0027,3580,9.0585,41.4316,11.5088,3.8576,18.3983,5.1106,0.0000,0.0000,0.0000,
13:20:31:82,1028486305879060,5.0033,3583,13.8736,55.3079,15.3633,6.3396,24.7392,6.8720,0.0000,0.0000,0.0000,
13:20:32:83,1028489509792421,6.0045,2569,2.1791,57.4874,15.9687,0.2906,25.0298,6.9527,0.0000,0.0000,0.0000,
13:20:33:85,1028492715974078,7.0064,870,1.3052,58.7930,16.3314,0.0011,25.0309,6.9530,0.0000,0.0000,0.0000,
13:20:34:87,1028495922578784,8.0085,876,1.3407,60.1343,16.7040,0.0087,25.0397,6.9555,0.0000,0.0000,0.0000,
13:20:35:88,1028499126544530,9.0097,2317,1.4333,61.5683,17.1023,0.0275,25.0671,6.9631,0.0000,0.0000,0.0000,
13:20:36:274,1028502919523320,10.1950,2363,1.6715,63.5487,17.6524,0.1371,25.2296,7.0082,0.0000,0.0000,0.0000,
13:20:37:275,1028506123080832,11.1961,1080,1.3044,64.8533,18.0148,0.0013,25.2310,7.0086,0.0000,0.0000,0.0000,
13:20:38:276,1028509325524110,12.1969,3242,14.8762,79.7339,22.1483,9.4941,34.7279,9.6466,0.0000,0.0000,0.0000,
13:20:39:276,1028512527583662,13.1975,3598,19.9870,99.7248,27.7013,11.6243,46.3545,12.8762,0.0000,0.0000,0.0000,
13:20:40:277,1028515729625172,14.1981,3600,19.7330,119.4614,33.1837,11.3882,57.7448,16.0402,0.0000,0.0000,0.0000,
13:20:41:278,1028518931657393,15.1987,3598,19.6134,139.0785,38.6329,11.2978,69.0447,19.1791,0.0000,0.0000,0.0000,
13:20:42:278,1028522133683965,16.1994,3587,19.6221,158.7042,44.0845,11.3203,80.3672,22.3242,0.0012,0.0012,0.0003,
13:20:43:279,1028525335706865,17.2000,3575,19.7841,178.4919,49.5811,11.4101,91.7794,25.4943,0.0000,0.0012,0.0003,
13:20:44:279,1028528537805451,18.2006,3599,19.9383,198.4341,55.1206,11.5469,103.3285,28.7024,0.0000,0.0012,0.0003,
13:20:45:280,1028531739824128,19.2012,3597,20.0398,218.4775,60.6882,11.5800,114.9106,31.9196,0.0000,0.0012,0.0003,
13:20:46:281,1028534941977230,20.2019,3599,19.6565,238.1378,66.1494,11.3289,126.2416,35.0671,0.0000,0.0012,0.0003,
13:20:47:281,1028538144044637,21.2025,3536,19.9946,258.1362,71.7045,11.5579,137.8018,38.2783,0.0000,0.0012,0.0003,
13:20:48:282,1028541346089422,22.2031,3600,19.9562,278.0961,77.2489,11.5223,149.3262,41.4795,0.0000,0.0012,0.0003,
13:20:49:283,1028544548106679,23.2038,3600,19.7851,297.8849,82.7458,11.4214,160.7497,44.6527,0.0000,0.0012,0.0003,
13:20:50:283,1028547750151200,24.2044,3599,19.8164,317.7050,88.2514,11.4311,172.1829,47.8286,0.0000,0.0012,0.0003,
13:20:51:284,1028550952187296,25.2050,3531,22.3258,340.0350,94.4542,13.9125,186.0980,51.6939,0.0000,0.0012,0.0003,
13:20:52:284,1028554154226490,26.2056,3600,19.6512,359.6899,99.9139,11.3029,197.4030,54.8342,0.0000,0.0012,0.0003,
13:20:53:285,1028557356250304,27.2063,3593,19.6860,379.3795,105.3832,11.3313,208.7363,57.9823,0.0000,0.0012,0.0003,
13:20:54:286,1028560558269579,28.2069,3598,19.8540,399.2372,110.8992,11.4552,220.1937,61.1649,0.0000,0.0012,0.0003,
13:20:55:286,1028563760282519,29.2075,3599,19.7985,419.0392,116.3998,11.4088,231.6045,64.3346,0.0000,0.0012,0.0003,
