System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
02:03:13:107,898442879174336,1.0005,3595,14.0637,14.0646,3.9068,6.5475,6.5479,1.8189,0.0000,0.0000,0.0000,
02:03:14:108,898446081324119,2.0012,3551,14.0061,28.0740,7.7983,6.3260,12.8754,3.5765,0.0000,0.0000,0.0000,
02:03:15:108,898449283375432,3.0018,3597,13.7459,41.8225,11.6174,6.1426,19.0191,5.2831,0.0000,0.0000,0.0000,
02:03:16:109,898452485570912,4.0025,3571,17.4966,59.3226,16.4785,9.4506,28.4716,7.9088,0.0000,0.0000,0.0000,
02:03:17:110,898455687608136,5.0031,3574,20.6661,79.9926,22.2202,12.3249,40.7988,11.3330,0.0000,0.0000,0.0000,
02:03:18:110,898458889614868,6.0037,3598,21.4415,101.4380,28.1772,12.8395,53.6406,14.9002,0.0000,0.0000,0.0000,
02:03:19:360,898462887422731,7.2530,3599,21.2781,128.0115,35.5588,12.8802,69.7263,19.3684,0.0000,0.0000,0.0000,
02:03:20:360,898466089412829,8.2536,3594,21.1091,149.1243,41.4234,12.7274,82.4559,22.9044,0.0000,0.0000,0.0000,
02:03:21:361,898469291590848,9.2543,3588,21.2802,170.4083,47.3356,12.8525,95.3108,26.4752,0.0000,0.0000,0.0000,
02:03:22:361,898472493576314,10.2549,3590,21.2501,191.6622,53.2395,12.8095,108.1225,30.0340,0.0000,0.0000,0.0000,
02:03:23:362,898475695558635,11.2555,3560,25.8382,217.5049,60.4180,17.0755,125.2010,34.7781,0.0000,0.0000,0.0000,
02:03:24:363,898478897615185,12.2561,3399,49.7306,267.2440,74.2344,40.1236,165.3315,45.9254,0.0000,0.0000,0.0000,
02:03:25:363,898482099718641,13.2567,3399,58.3627,325.6182,90.4495,48.4310,213.7720,59.3811,0.0000,0.0000,0.0000,
02:03:26:364,898485301830198,14.2574,3400,57.3465,382.9752,106.3820,47.3724,261.1531,72.5425,0.0000,0.0000,0.0000,
02:03:27:365,898488503979600,15.2580,3399,56.3757,439.3622,122.0451,46.4413,307.6037,85.4455,0.0000,0.0000,0.0000,
02:03:28:365,898491706034260,16.2587,3399,54.9878,494.3599,137.3222,44.8911,352.5028,97.9174,0.0000,0.0000,0.0000,
02:03:29:366,898494908284156,17.2594,3399,54.9896,549.3619,152.6005,44.9068,397.4197,110.3944,0.0000,0.0000,0.0000,
02:03:30:367,898498110451539,18.2600,3399,55.4435,604.8164,168.0046,45.4161,442.8448,123.0125,0.0000,0.0000,0.0000,
02:03:31:367,898501312581340,19.2607,3399,55.8267,660.6545,183.5151,45.6995,488.5536,135.7093,0.0000,0.0000,0.0000,
02:03:32:368,898504514678065,20.2613,3399,55.3040,715.9690,198.8803,45.1851,533.7474,148.2632,0.0016,0.0016,0.0005,
02:03:33:369,898507716781230,21.2620,3399,55.3058,771.2854,214.2459,45.2010,578.9571,160.8214,0.0000,0.0016,0.0005,
02:03:34:369,898510919264380,22.2627,3399,56.1810,827.4840,229.8567,46.0823,625.0538,173.6260,0.0000,0.0016,0.0005,
02:03:35:370,898514121339045,23.2634,3399,56.4012,883.8957,245.5266,46.3540,671.4164,186.5046,0.0000,0.0016,0.0005,
02:03:36:371,898517323428604,24.2640,3399,56.5259,940.4322,261.2312,46.5091,717.9343,199.4262,0.0000,0.0016,0.0005,
02:03:37:371,898520525523840,25.2646,3399,56.8011,997.2442,277.0123,46.7106,764.6539,212.4039,0.0000,0.0016,0.0005,
02:03:38:372,898523727613596,26.2653,3400,56.5324,1053.7874,292.7187,46.5036,811.1663,225.3240,0.0000,0.0016,0.0005,
02:03:39:373,898526929941471,27.2660,3399,56.0945,1109.8964,308.3046,46.0653,857.2435,238.1232,0.0000,0.0016,0.0005,
02:03:40:373,898530132074885,28.2666,3399,55.9359,1165.8433,323.8454,45.9055,903.1580,250.8772,0.0000,0.0016,0.0005,
02:03:41:374,898533334165736,29.2673,3400,55.9714,1221.8250,339.3958,45.9158,949.0823,263.6340,0.0000,0.0016,0.0005,
02:03:42:374,898536536269823,30.2679,3399,56.1644,1277.9998,354.9999,46.1570,995.2479,276.4578,0.0000,0.0016,0.0005,
02:03:43:375,898539738377076,31.2685,3399,56.0505,1334.0609,370.5725,45.9393,1041.1959,289.2211,0.0000,0.0016,0.0005,
02:03:44:376,898542940487094,32.2692,3399,56.3884,1390.4600,386.2389,46.3053,1087.5100,302.0861,0.0000,0.0016,0.0005,
02:03:45:376,898546142595289,33.2698,3399,55.4522,1445.9226,401.6452,45.4422,1132.9608,314.7113,0.0000,0.0016,0.0005,
02:03:46:377,898549344753759,34.2705,3399,55.9818,1501.9150,417.1986,45.8713,1178.8406,327.4557,0.0000,0.0016,0.0005,
02:03:47:378,898552546910391,35.2711,3419,55.9561,1557.8826,432.7452,45.9031,1224.7532,340.2092,0.0000,0.0016,0.0005,
02:03:48:378,898555749000019,36.2718,3399,56.2905,1614.1835,448.3843,46.2771,1271.0389,353.0664,0.0000,0.0016,0.0005,
02:03:49:379,898558951129529,37.2724,3399,56.2729,1670.4673,464.0187,46.1779,1317.2258,365.8960,0.0000,0.0016,0.0005,
02:03:50:380,898562153238653,38.2730,3399,56.0462,1726.5242,479.5901,45.9733,1363.2079,378.6689,0.0000,0.0016,0.0005,
02:03:51:380,898565355330170,39.2737,3399,56.4905,1783.0251,495.2847,46.5021,1409.7185,391.5885,0.0000,0.0016,0.0005,
02:03:52:381,898568557463452,40.2743,3399,55.7987,1838.8343,510.7873,45.7359,1455.4631,404.2953,0.0000,0.0016,0.0005,
02:03:53:382,898571759553311,41.2750,3399,56.3898,1895.2345,526.4540,46.3852,1501.8568,417.1824,0.0000,0.0016,0.0005,
02:03:54:382,898574961670233,42.2756,3399,56.4135,1951.6588,542.1274,46.4536,1548.3193,430.0887,0.0000,0.0016,0.0005,
02:03:55:383,898578163777018,43.2762,3399,56.7743,2008.4437,557.9010,46.6996,1595.0276,443.0632,0.0000,0.0016,0.0005,
02:03:56:383,898581365888345,44.2769,3399,56.6698,2065.1242,573.6456,46.6423,1641.6787,456.0219,0.0000,0.0016,0.0005,
02:03:57:384,898584567974760,45.2775,3406,56.4618,2121.5963,589.3323,46.5175,1688.2047,468.9458,0.0000,0.0016,0.0005,
02:03:58:385,898587770114417,46.2781,3399,56.3577,2177.9644,604.9901,46.3064,1734.5197,481.8110,0.0000,0.0016,0.0005,
02:03:59:385,898590972364762,47.2788,3399,56.5332,2234.5107,620.6974,46.5190,1781.0494,494.7360,0.0000,0.0016,0.0005,
02:04:00:386,898594174465241,48.2795,3399,55.8906,2290.4117,636.2255,45.9244,1826.9824,507.4951,0.0000,0.0016,0.0005,
02:04:01:387,898597376575763,49.2801,3399,56.3177,2346.7401,651.8722,46.2333,1873.2244,520.3401,0.0000,0.0016,0.0005,
02:04:02:387,898600578659478,50.2807,3416,56.1427,2402.8930,667.4703,46.1266,1919.3594,533.1554,0.0000,0.0016,0.0005,
02:04:03:388,898603780777224,51.2814,3399,56.2212,2459.1249,683.0903,46.2549,1965.6232,546.0064,0.0000,0.0016,0.0005,
02:04:04:389,898606983057814,52.2821,3399,56.0086,2515.1464,698.6518,45.9219,2011.5555,558.7654,0.0000,0.0016,0.0005,
02:04:05:389,898610185145172,53.2827,3399,55.9114,2571.0682,714.1856,45.8860,2057.4501,571.5139,0.0000,0.0016,0.0005,
02:04:06:390,898613387225128,54.2833,3399,55.6793,2626.7574,729.6548,45.6673,2103.1255,584.2015,0.0000,0.0016,0.0005,
02:04:07:391,898616589350187,55.2840,3399,55.4803,2682.2484,745.0690,45.3711,2148.5053,596.8070,0.0000,0.0016,0.0005,
02:04:08:391,898619791470763,56.2846,3399,55.1820,2737.4410,760.4003,45.1143,2193.6282,609.3412,0.0000,0.0016,0.0005,
02:04:09:392,898622993710757,57.2853,3424,54.7525,2792.2059,775.6127,44.7401,2238.3785,621.7718,0.0000,0.0016,0.0005,
02:04:10:393,898626195828441,58.2859,3399,55.3087,2847.5252,790.9792,45.1854,2283.5726,634.3257,0.0000,0.0016,0.0005,
02:04:11:393,898629397965209,59.2866,3399,53.9275,2901.4633,805.9620,43.8727,2327.4539,646.5150,0.0000,0.0016,0.0005,
02:04:12:394,898632600092369,60.2872,3399,55.3414,2956.8152,821.3376,45.2562,2372.7186,659.0885,0.0000,0.0016,0.0005,
02:04:13:394,898635802222830,61.2879,3399,55.4368,3012.2627,836.7396,45.3050,2418.0323,671.6757,0.0000,0.0016,0.0005,
02:04:14:395,898639004352464,62.2885,3399,55.5205,3067.7941,852.1650,45.4951,2463.5364,684.3157,0.0000,0.0016,0.0005,
02:04:15:396,898642206481608,63.2892,3401,57.0188,3124.8239,868.0066,47.0401,2510.5855,697.3849,0.0017,0.0034,0.0009,
02:04:16:398,898645415072278,64.2918,3399,57.1293,3182.0797,883.9110,47.0084,2557.6980,710.4717,0.0000,0.0034,0.0009,
02:04:17:399,898648617193905,65.2925,3400,56.1801,3238.2706,899.5196,46.0813,2603.7882,723.2745,0.0000,0.0034,0.0009,
02:04:18:400,898651819327359,66.2931,3399,54.9947,3293.2761,914.7989,44.9512,2648.7482,735.7634,0.0000,0.0034,0.0009,
02:04:19:400,898655021443872,67.2938,3399,55.1650,3348.4517,930.1255,45.0399,2693.7968,748.2769,0.0000,0.0034,0.0009,
