System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
08:16:37:688,212730319325536,1.0005,3435,39.4742,39.4766,10.9657,29.4360,29.4378,8.1772,0.0000,0.0000,0.0000,
08:16:38:689,212733521403854,2.0012,3399,44.2856,83.7711,23.2698,34.2456,63.6903,17.6918,0.0000,0.0000,0.0000,
08:16:39:690,212736723516729,3.0018,3409,43.4668,127.2465,35.3462,33.5227,97.2196,27.0054,0.0000,0.0000,0.0000,
08:16:40:690,212739925722722,4.0025,3403,43.2634,170.5178,47.3661,33.4542,130.6800,36.3000,0.0000,0.0000,0.0000,
08:16:41:691,212743128043850,5.0032,3482,43.2073,213.7363,59.3712,33.3810,164.0697,45.5749,0.0000,0.0000,0.0000,
08:16:42:692,212746330077889,6.0039,3426,44.1061,257.8513,71.6253,34.1088,198.1854,55.0515,0.0000,0.0000,0.0000,
08:16:43:692,212749532042562,7.0045,3411,44.0719,301.9306,83.8696,34.0897,232.2808,64.5225,0.0000,0.0000,0.0000,
08:16:44:693,212752734244723,8.0052,3418,43.9896,345.9284,96.0912,34.0026,266.2898,73.9694,0.0000,0.0000,0.0000,
08:16:45:694,212755936340500,9.0058,3458,42.7057,388.6440,107.9567,32.8298,299.1271,83.0909,0.0000,0.0000,0.0000,
08:16:46:694,212759138229373,10.0064,3462,44.6268,433.2781,120.3550,34.5274,333.6602,92.6834,0.0000,0.0000,0.0000,
08:16:47:695,212762340250070,11.0071,3445,43.9344,477.2208,132.5613,33.8575,367.5241,102.0900,0.0000,0.0000,0.0000,
08:16:48:695,212765542396960,12.0077,3420,44.1419,521.3712,144.8253,34.0988,401.6295,111.5638,0.0000,0.0000,0.0000,
08:16:49:696,212768744749527,13.0085,3482,44.3479,565.7289,157.1469,34.2066,435.8437,121.0677,0.0000,0.0000,0.0000,
08:16:50:697,212771946943532,14.0092,3446,44.5641,610.3033,169.5287,34.4863,470.3380,130.6494,0.0000,0.0000,0.0000,
