System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
16:37:13:363,513285989957623,1.0005,3577,15.6055,15.6065,4.3351,6.9015,6.9019,1.9172,0.0000,0.0000,0.0000,
16:37:14:364,513289191929800,2.0011,3577,20.0501,35.6602,9.9056,11.6438,18.5478,5.1522,0.0000,0.0000,0.0000,
16:37:15:365,513292393835729,3.0017,3584,20.1837,55.8467,15.5130,11.9598,30.5093,8.4748,0.0000,0.0000,0.0000,
16:37:16:365,513295596094379,4.0024,3399,34.8255,90.6802,25.1890,25.8024,56.3177,15.6438,0.0000,0.0000,0.0000,
16:37:17:366,513298798251196,5.0031,3399,54.8119,145.5028,40.4174,44.8825,101.2089,28.1136,0.0000,0.0000,0.0000,
16:37:18:367,513302000392921,6.0037,3461,56.3771,201.8915,56.0810,46.2995,147.5179,40.9772,0.0000,0.0000,0.0000,
16:37:19:367,513305202552960,7.0044,3416,57.4563,259.3598,72.0444,47.3813,194.9092,54.1414,0.0000,0.0000,0.0000,
16:37:20:368,513308404674192,8.0050,3399,57.7998,317.1708,88.1030,47.7202,242.6387,67.3996,0.0000,0.0000,0.0000,
16:37:21:369,513311606793396,9.0057,3399,56.0695,373.2512,103.6809,46.0113,288.6589,80.1830,0.0000,0.0000,0.0000,
16:37:22:369,513314808896660,10.0063,3439,58.2649,431.5280,119.8689,48.2019,336.8707,93.5752,0.0000,0.0000,0.0000,
16:37:23:370,513318011034431,11.0070,3399,31.3144,462.8487,128.5691,23.8732,360.7487,100.2080,0.0000,0.0000,0.0000,
16:37:24:370,513321213135168,12.0076,3399,45.1872,508.0445,141.1235,36.7015,397.4573,110.4048,0.0000,0.0000,0.0000,
16:37:25:371,513324415287025,13.0083,3486,58.1468,566.2029,157.2786,48.1046,445.5714,123.7698,0.0000,0.0000,0.0000,
16:37:26:372,513327617381657,14.0089,3412,42.6511,608.8621,169.1284,34.6277,480.2057,133.3905,0.0000,0.0000,0.0000,
16:37:27:372,513330819489032,15.0095,3399,33.6262,642.4947,178.4707,26.3725,506.5833,140.7176,0.0000,0.0000,0.0000,
16:37:28:374,513334025987542,16.0116,3411,43.0308,685.5930,190.4425,34.5978,541.2352,150.3431,0.0000,0.0000,0.0000,
16:37:29:375,513337228087461,17.0122,3399,58.9355,744.5397,206.8166,48.8800,590.1245,163.9235,0.0000,0.0000,0.0000,
16:37:30:376,513340430181779,18.0128,3411,58.8536,803.4044,223.1679,48.7978,638.9316,177.4810,0.0000,0.0000,0.0000,
16:37:31:376,513343632310254,19.0135,3485,58.2568,861.6720,239.3533,48.2345,687.1750,190.8819,0.0000,0.0000,0.0000,
16:37:32:377,513346834438705,20.0141,3399,44.0726,905.7531,251.5981,35.7622,722.9440,200.8178,0.0000,0.0000,0.0000,
16:37:33:378,513350036636488,21.0148,3478,57.8916,963.6577,267.6827,47.8661,770.8208,214.1169,0.0000,0.0000,0.0000,
16:37:34:378,513353238692189,22.0154,3399,50.6753,1014.3420,281.7617,41.3391,812.1673,225.6020,0.0000,0.0000,0.0000,
16:37:35:379,513356440764020,23.0161,3526,48.5159,1062.8674,295.2410,38.9154,851.0903,236.4140,0.0000,0.0000,0.0000,
16:37:36:380,513359642811554,24.0167,3403,33.8266,1096.7000,304.6389,24.8588,875.9535,243.3204,0.0000,0.0000,0.0000,
16:37:37:380,513362844890704,25.0173,3399,38.8696,1135.5766,315.4379,30.5435,906.5025,251.8063,0.0000,0.0000,0.0000,
16:37:38:381,513366047115153,26.0180,3009,21.7428,1157.3246,321.4791,16.6332,923.1397,256.4277,0.0000,0.0000,0.0000,
16:37:39:381,513369249166483,27.0186,3399,36.5739,1193.9048,331.6402,28.4496,951.5943,264.3317,0.0000,0.0000,0.0000,
16:37:40:382,513372451378702,28.0193,3415,47.0045,1240.9200,344.7000,37.9606,989.5636,274.8788,0.0000,0.0000,0.0000,
16:37:41:383,513375653560215,29.0200,3555,30.9273,1271.8536,353.2927,23.7988,1013.3672,281.4909,0.0000,0.0000,0.0000,
16:37:42:383,513378855636278,30.0206,3399,38.6808,1310.5416,364.0393,30.7959,1044.1687,290.0469,0.0000,0.0000,0.0000,
16:37:43:384,513382057849396,31.0213,3424,48.6917,1359.2443,377.5679,39.8530,1084.0307,301.1196,0.0000,0.0000,0.0000,
16:37:44:385,513385260193591,32.0220,3590,29.9673,1389.2169,385.8936,22.5617,1106.5964,307.3879,0.0000,0.0000,0.0000,
16:37:45:385,513388462215153,33.0226,3588,33.9025,1423.1259,395.3128,25.6630,1132.2644,314.5179,0.0000,0.0000,0.0000,
16:37:46:386,513391664266525,34.0233,3593,21.2019,1444.3321,401.2034,14.7650,1147.0323,318.6201,0.0000,0.0000,0.0000,
16:37:47:387,513394866308896,35.0239,3576,15.1584,1459.4935,405.4149,9.8899,1156.9243,321.3678,0.0000,0.0000,0.0000,
16:37:48:387,513398068440424,36.0245,3412,27.2316,1486.7302,412.9806,20.2283,1177.1564,326.9879,0.0000,0.0000,0.0000,
16:37:49:388,513401270514778,37.0252,3520,26.8654,1513.6010,420.4447,20.3783,1197.5388,332.6497,0.0005,0.0005,0.0001,
16:37:50:389,513404472748602,38.0258,3461,32.6499,1546.2573,429.5159,25.0576,1222.6014,339.6115,0.0000,0.0005,0.0001,
16:37:51:389,513407674878120,39.0265,3590,28.6857,1574.9493,437.4859,20.9350,1243.5410,345.4280,0.0000,0.0005,0.0001,
16:37:52:390,513410876938664,40.0271,3401,46.8824,1621.8400,450.5111,37.8014,1281.3491,355.9303,0.0000,0.0005,0.0001,
