System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
19:26:19:878,545755327836288,1.0005,3567,16.1078,16.1089,4.4747,7.2022,7.2028,2.0008,0.0000,0.0000,0.0000,
19:26:20:879,545758530057108,2.0012,3575,12.5491,28.6609,7.9614,6.4496,13.6538,3.7927,0.0000,0.0000,0.0000,
19:26:21:879,545761732154176,3.0018,3600,21.0850,49.7504,13.8195,12.6921,26.3486,7.3190,0.0000,0.0000,0.0000,
19:26:22:880,545764934161434,4.0025,3600,20.6299,70.3840,19.5511,12.2214,38.5722,10.7145,0.0000,0.0000,0.0000,
19:26:23:881,545768147557090,5.0031,3399,51.6086,122.0013,33.8892,41.8417,80.4210,22.3392,0.0000,0.0000,0.0000,
19:26:24:885,545771350127065,6.0074,3401,55.9663,178.1789,49.4941,45.8565,126.4506,35.1252,0.0000,0.0000,0.0000,
19:26:25:886,545774552587136,7.0082,3399,58.4252,236.6213,65.7281,48.2602,174.7250,48.5347,0.0000,0.0000,0.0000,
19:26:26:886,545777754701920,8.0088,3399,58.7324,295.3652,82.0459,48.5940,223.3286,62.0357,0.0000,0.0000,0.0000,
19:26:27:887,545780956830906,9.0095,3399,58.4368,353.8129,98.2814,48.2964,271.6340,75.4539,0.0000,0.0000,0.0000,
19:26:28:888,545784158952133,10.0101,3401,58.5824,412.4070,114.5575,48.4278,320.0715,88.9088,0.0000,0.0000,0.0000,
19:26:29:888,545787361038315,11.0107,3399,58.4681,470.8860,130.8017,48.3315,368.4120,102.3367,0.0000,0.0000,0.0000,
19:26:30:889,545790563275825,12.0114,3399,59.0833,529.9820,147.2172,48.9534,417.3760,115.9378,0.0000,0.0000,0.0000,
19:26:31:890,545793765364310,13.0121,3399,58.9317,588.9250,163.5903,48.8069,466.1922,129.4978,0.0000,0.0000,0.0000,
19:26:32:890,545796967441536,14.0127,3399,59.1570,648.0928,180.0258,49.0177,515.2188,143.1163,0.0000,0.0000,0.0000,
19:26:33:891,545800169533480,15.0133,3399,58.7398,706.8438,196.3455,48.5988,563.8269,156.6186,0.0000,0.0000,0.0000,
19:26:34:892,545803371621209,16.0140,3399,58.8781,765.7330,212.7036,48.7257,612.5618,170.1561,0.0000,0.0000,0.0000,
19:26:35:892,545806573807993,17.0146,3402,54.0714,819.8158,227.7266,44.0594,656.6306,182.3974,0.0000,0.0000,0.0000,
19:26:36:897,545809788632820,18.0193,3399,59.0976,878.9242,244.1456,48.9690,705.6085,196.0024,0.0000,0.0000,0.0000,
19:26:37:897,545812990714263,19.0199,3399,59.7818,938.7171,260.7548,49.6455,755.2632,209.7953,0.0000,0.0000,0.0000,
19:26:38:898,545816192806783,20.0205,3399,58.7923,997.5204,277.0890,48.6101,803.8824,223.3007,0.0000,0.0000,0.0000,
19:26:39:899,545819394909119,21.0212,3399,59.0764,1056.6081,293.5022,48.9386,852.8303,236.8973,0.0000,0.0000,0.0000,
19:26:40:899,545822597119068,22.0219,3399,58.7422,1115.3636,309.8232,48.6697,901.5111,250.4198,0.0000,0.0000,0.0000,
19:26:41:900,545825799187226,23.0225,3532,56.0031,1171.3781,325.3828,45.8932,947.4135,263.1704,0.0000,0.0000,0.0000,
19:26:42:901,545829001283991,24.0231,3399,53.0083,1224.3959,340.1100,43.4543,990.8756,275.2432,0.0000,0.0000,0.0000,
19:26:43:901,545832203397089,25.0238,3558,26.5454,1250.9465,347.4851,17.8381,1008.7172,280.1992,0.0000,0.0000,0.0000,
19:26:44:902,545835405432464,26.0244,3400,57.7847,1308.7409,363.5391,47.6079,1056.3331,293.4259,0.0015,0.0015,0.0004,
19:26:45:903,545838607685675,27.0251,3399,59.2357,1367.9908,379.9975,49.0919,1105.4368,307.0658,0.0000,0.0015,0.0004,
19:26:46:903,545841809754923,28.0257,3399,55.2172,1423.2183,395.3384,45.1963,1150.6414,319.6226,0.0000,0.0015,0.0004,
19:26:47:904,545845011841594,29.0263,3399,58.9462,1482.1754,411.7154,48.7534,1199.4039,333.1677,0.0000,0.0015,0.0004,
