System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
13:06:19:29,472791509647694,1.0005,3438,7.5413,7.5418,2.0949,2.9150,2.9152,0.8098,0.0000,0.0000,0.0000,
13:06:20:29,472794711740000,2.0012,3599,20.4212,27.9673,7.7687,11.7032,14.6209,4.0614,0.0000,0.0000,0.0000,
13:06:21:30,472797913777440,3.0018,3588,20.7057,48.6770,13.5214,12.3952,27.0185,7.5051,0.0000,0.0000,0.0000,
13:06:22:31,472801115834298,4.0024,3399,49.5500,98.2353,27.2876,39.8450,66.8702,18.5750,0.0000,0.0000,0.0000,
13:06:23:31,472804317982361,5.0031,3399,56.1993,154.4457,42.9016,46.2288,113.1081,31.4189,0.0000,0.0000,0.0000,
13:06:24:32,472807520117401,6.0037,3399,45.3092,199.7642,55.4900,36.0710,149.1865,41.4407,0.0000,0.0000,0.0000,
13:06:25:33,472810722199659,7.0044,3579,50.3833,250.1576,69.4882,41.0599,190.2547,52.8485,0.0000,0.0000,0.0000,
13:06:26:33,472813924382976,8.0050,3399,56.5977,306.7676,85.2132,46.5825,236.8474,65.7909,0.0000,0.0000,0.0000,
13:06:27:34,472817126535696,9.0057,3437,42.0332,348.8093,96.8915,33.3418,270.1958,75.0544,0.0000,0.0000,0.0000,
13:06:28:35,472820328556651,10.0063,3524,29.6388,378.4538,105.1261,22.4226,292.6227,81.2841,0.0000,0.0000,0.0000,
13:06:29:35,472823530768907,11.0070,3450,23.7575,402.2164,111.7268,17.1379,309.7642,86.0456,0.0000,0.0000,0.0000,
13:06:30:36,472826732979357,12.0077,3426,36.7232,438.9473,121.9298,28.6282,338.3984,93.9996,0.0000,0.0000,0.0000,
13:06:31:37,472829935177064,13.0083,3399,52.5066,491.4645,136.5179,42.9334,381.3405,105.9279,0.0000,0.0000,0.0000,
13:06:32:37,472833137344366,14.0090,3399,39.4520,530.9244,147.4790,30.7043,412.0508,114.4586,0.0000,0.0000,0.0000,
13:06:33:38,472836339486232,15.0097,3534,35.8436,566.7756,157.4377,27.4409,439.4976,122.0827,0.0000,0.0000,0.0000,
13:06:34:39,472839541862638,16.0104,3402,27.0978,593.8796,164.9666,19.7095,459.2117,127.5588,0.0000,0.0000,0.0000,
13:06:35:39,472842743910973,17.0110,3535,52.1945,646.0843,179.4679,42.3539,501.5738,139.3261,0.0000,0.0000,0.0000,
13:06:36:40,472845945946641,18.0116,3563,48.8624,694.9563,193.0434,39.5009,541.0825,150.3007,0.0000,0.0000,0.0000,
13:06:37:40,472849148084651,19.0123,3409,50.4063,745.3721,207.0478,41.2839,582.3741,161.7706,0.0000,0.0000,0.0000,
13:06:38:41,472852350286544,20.0130,3400,51.8485,797.2314,221.4532,42.1568,624.5397,173.4833,0.0000,0.0000,0.0000,
13:06:39:42,472855552467741,21.0136,3524,52.1778,849.4200,235.9500,42.3108,666.8594,185.2387,0.0014,0.0014,0.0004,
13:06:40:42,472858754576691,22.0143,3399,33.0447,882.4709,245.1308,25.6466,692.5108,192.3641,0.0000,0.0014,0.0004,
13:06:41:43,472861956576314,23.0149,3492,51.6760,934.1566,259.4879,41.8188,734.3374,203.9826,0.0000,0.0014,0.0004,
13:06:42:44,472865158602862,24.0155,3581,30.0881,964.2502,267.8473,22.3312,756.6728,210.1869,0.0000,0.0014,0.0004,
13:06:43:44,472868360761971,25.0162,3434,37.9438,1002.2015,278.3893,29.6479,786.3265,218.4240,0.0000,0.0014,0.0004,
13:06:44:45,472871562917460,26.0168,3599,29.0421,1031.2502,286.4584,20.2721,806.6031,224.0564,0.0000,0.0014,0.0004,
13:06:45:46,472874764969675,27.0175,3529,16.0923,1047.3456,290.9293,10.3409,816.9460,226.9294,0.0000,0.0014,0.0004,
13:06:46:46,472877966998190,28.0181,3575,18.7377,1066.0869,296.1353,12.5537,829.5021,230.4173,0.0000,0.0014,0.0004,
13:06:47:47,472881169141928,29.0187,3561,25.2205,1091.3122,303.1423,18.1196,847.6252,235.4514,0.0000,0.0014,0.0004,
13:06:48:48,472884371298487,30.0194,3416,25.6943,1117.0111,310.2809,19.0090,866.6376,240.7327,0.0000,0.0014,0.0004,
13:06:49:48,472887573473405,31.0201,3551,38.5678,1155.5881,320.9967,29.5539,896.1985,248.9440,0.0000,0.0014,0.0004,
13:06:50:49,472890775632462,32.0207,3549,19.4507,1175.0424,326.4007,13.3162,909.5172,252.6437,0.0000,0.0014,0.0004,
13:06:51:50,472893977631214,33.0213,3598,11.4649,1186.5095,329.5860,6.5627,916.0812,254.4670,0.0000,0.0014,0.0004,
13:06:52:50,472897179683136,34.0220,3399,25.4969,1212.0108,336.6697,18.6375,934.7219,259.6450,0.0000,0.0014,0.0004,
13:06:53:51,472900381823480,35.0226,3531,33.3385,1245.3563,345.9323,25.4510,960.1783,266.7162,0.0000,0.0014,0.0004,
13:06:54:51,472903583979930,36.0233,3493,12.1218,1257.4811,349.3003,7.1857,967.3657,268.7127,0.0000,0.0014,0.0004,
13:06:55:52,472906785984183,37.0239,3523,32.4605,1289.9476,358.3188,24.8474,992.2178,275.6160,0.0000,0.0014,0.0004,
13:06:56:53,472909988219962,38.0246,3487,31.6739,1321.6277,367.1188,23.2525,1015.4748,282.0763,0.0000,0.0014,0.0004,
13:06:57:53,472913190210109,39.0252,3566,30.6592,1352.2926,375.6368,23.9437,1039.4230,288.7286,0.0000,0.0014,0.0004,
13:06:58:54,472916392334306,40.0258,3400,50.1144,1402.4160,389.5600,41.2398,1080.6702,300.1862,0.0000,0.0014,0.0004,
13:06:59:55,472919594457884,41.0265,3399,40.1219,1442.5460,400.7072,30.7713,1111.4477,308.7355,0.0000,0.0014,0.0004,
13:07:00:55,472922796522626,42.0271,3399,58.2712,1500.8278,416.8966,48.2483,1159.7047,322.1402,0.0000,0.0014,0.0004,
13:07:01:56,472925998609232,43.0277,3456,50.4238,1551.2610,430.9058,40.6504,1200.3628,333.4341,0.0000,0.0014,0.0004,
13:07:02:57,472929200759449,44.0284,3407,57.2418,1608.5137,446.8094,47.1413,1247.5131,346.5314,0.0000,0.0014,0.0004,
13:07:03:57,472932402917579,45.0291,3400,57.2634,1665.7894,462.7193,47.2130,1294.7362,359.6489,0.0000,0.0014,0.0004,
13:07:04:58,472935605045759,46.0297,3399,57.8100,1723.6111,478.7809,47.8057,1342.5516,372.9310,0.0000,0.0014,0.0004,
13:07:05:59,472938807122042,47.0303,3406,58.3021,1781.9240,494.9789,48.2076,1390.7682,386.3245,0.0000,0.0014,0.0004,
13:07:06:59,472942009237754,48.0310,3400,57.9938,1839.9286,511.0913,47.9342,1438.7114,399.6420,0.0000,0.0014,0.0004,
13:07:07:60,472945211509038,49.0317,3399,57.7031,1897.6436,527.1232,47.7066,1486.4277,412.8966,0.0000,0.0014,0.0004,
13:07:08:61,472948413781867,50.0324,3399,58.2218,1955.8801,543.3000,48.1216,1534.5615,426.2671,0.0000,0.0014,0.0004,
13:07:09:62,472951617186091,51.0334,3399,58.1233,2014.0376,559.4549,48.0625,1582.6522,439.6256,0.0000,0.0014,0.0004,
13:07:10:62,472954819315133,52.0341,3399,58.3584,2072.4069,575.6686,48.3013,1630.9625,453.0451,0.0000,0.0014,0.0004,
13:07:11:63,472958021445532,53.0347,3400,57.8987,2130.3173,591.7548,47.8309,1678.8030,466.3342,0.0000,0.0014,0.0004,
13:07:12:64,472961223538012,54.0354,3399,58.6930,2189.0214,608.0615,48.6358,1727.4480,479.8467,0.0000,0.0014,0.0004,
13:07:13:64,472964425635696,55.0360,3424,57.2988,2246.3311,623.9809,47.2603,1774.7173,492.9770,0.0000,0.0014,0.0004,
13:07:14:65,472967627898405,56.0367,3399,57.7018,2304.0463,640.0129,47.6239,1822.3523,506.2090,0.0000,0.0014,0.0004,
13:07:15:66,472970829952069,57.0373,3399,57.4221,2361.4786,655.9663,47.3557,1869.7164,519.3657,0.0000,0.0014,0.0004,
