System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
16:28:52:126,1689638266705440,1.0005,3419,40.6743,40.6767,11.2991,30.8665,30.8683,8.5745,0.0000,0.0000,0.0000,
16:28:53:127,1689641468887450,2.0012,3464,45.1529,85.8406,23.8446,35.2955,66.1724,18.3812,0.0000,0.0000,0.0000,
16:28:54:127,1689644670900986,3.0018,3435,45.3963,131.2457,36.4571,35.5068,101.6861,28.2461,0.0000,0.0000,0.0000,
16:28:55:128,1689647873148016,4.0025,3495,44.4271,175.6808,48.8002,34.5847,136.2770,37.8547,0.0000,0.0000,0.0000,
16:28:56:129,1689651075307229,5.0032,3401,45.5777,221.2686,61.4635,35.6662,171.9510,47.7642,0.0000,0.0000,0.0000,
16:28:57:129,1689654277461338,6.0039,3444,45.5712,266.8494,74.1248,35.6825,207.6410,57.6781,0.0000,0.0000,0.0000,
16:28:58:130,1689657479556843,7.0045,3414,45.5953,312.4530,86.7925,35.7140,243.3615,67.6004,0.0000,0.0000,0.0000,
16:28:59:131,1689660681531470,8.0052,3432,46.4426,358.9039,99.6955,36.5340,279.9020,77.7506,0.0000,0.0000,0.0000,
16:29:00:131,1689663883756890,9.0059,3488,44.8694,403.7817,112.1616,35.0395,314.9481,87.4856,0.0000,0.0000,0.0000,
16:29:01:132,1689667085948817,10.0065,3440,45.6037,449.3962,124.8323,35.6967,350.6532,97.4037,0.0000,0.0000,0.0000,
16:29:02:133,1689670287968086,11.0072,3419,46.0125,495.4171,137.6159,36.0723,386.7321,107.4256,0.0000,0.0000,0.0000,
16:29:03:133,1689673490041908,12.0078,3459,45.5887,541.0145,150.2818,35.7201,422.4590,117.3497,0.0000,0.0000,0.0000,
16:29:04:134,1689676692151587,13.0085,3414,45.7480,586.7719,162.9922,35.8586,458.3251,127.3125,0.0000,0.0000,0.0000,
16:29:05:135,1689679894345483,14.0092,3452,45.0199,631.8007,175.5002,35.1785,493.5106,137.0863,0.0000,0.0000,0.0000,
16:29:06:135,1689683096387259,15.0098,3417,45.5052,677.3151,188.1431,35.5940,529.1118,146.9755,0.0000,0.0000,0.0000,
