System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
07:33:35:984,685392979632622,1.0005,3504,11.2382,11.2390,3.1219,5.1747,5.1751,1.4375,0.0000,0.0000,0.0000,
07:33:36:986,685396185023720,2.0022,1492,4.1427,15.3827,4.2730,1.3422,6.5176,1.8105,0.0000,0.0000,0.0000,
07:33:37:987,685399387849896,3.0031,3357,2.3305,17.7142,4.9206,0.2767,6.7945,1.8874,0.0000,0.0000,0.0000,
07:33:38:989,685402593789088,4.0049,977,1.7313,19.4459,5.4016,0.1346,6.9291,1.9247,0.0000,0.0000,0.0000,
07:33:39:990,685405796652078,5.0058,2727,1.9451,21.3919,5.9422,0.2908,7.2200,2.0055,0.0000,0.0000,0.0000,
07:33:40:991,685409002477184,6.0076,830,1.6216,23.0139,6.3927,0.1005,7.3205,2.0335,0.0000,0.0000,0.0000,
07:33:41:993,685412208542160,7.0095,1235,1.3186,24.3331,6.7592,0.0021,7.3226,2.0341,0.0000,0.0000,0.0000,
07:33:42:995,685415414996688,8.0115,1005,1.3071,25.6407,7.1224,0.0000,7.3226,2.0341,0.0000,0.0000,0.0000,
07:33:43:998,685418622076912,9.0137,859,1.3723,27.0137,7.5038,0.0149,7.3375,2.0382,0.0000,0.0000,0.0000,
07:33:45:0,685421828696992,10.0157,1030,1.3090,28.3233,7.8676,0.0007,7.3382,2.0384,0.0000,0.0000,0.0000,
07:33:46:0,685425031555156,11.0166,3590,7.3911,35.7178,9.9216,3.0012,10.3408,2.8724,0.0000,0.0000,0.0000,
07:33:47:1,685428233650126,12.0172,3336,13.7408,49.4615,13.7393,6.1340,16.4760,4.5767,0.0000,0.0000,0.0000,
07:33:48:2,685431435697367,13.0179,3584,19.0673,68.5324,19.0368,10.7228,27.2008,7.5558,0.0000,0.0000,0.0000,
07:33:49:2,685434637728861,14.0185,3599,20.3128,88.8491,24.6803,11.9115,39.1146,10.8652,0.0000,0.0000,0.0000,
07:33:50:3,685437839748014,15.0191,3594,20.3760,109.2288,30.3413,11.9633,51.0800,14.1889,0.0000,0.0000,0.0000,
07:33:51:4,685441041886504,16.0198,3400,32.6242,141.8589,39.4053,23.6895,74.7739,20.7705,0.0000,0.0000,0.0000,
07:33:52:4,685444244033585,17.0204,3399,56.0327,197.9023,54.9729,46.0934,120.8761,33.5767,0.0000,0.0000,0.0000,
07:33:53:5,685447446243941,18.0211,3399,53.2043,251.1173,69.7548,43.1524,164.0372,45.5659,0.0000,0.0000,0.0000,
07:33:54:6,685450648425419,19.0217,3399,55.1259,306.2541,85.0706,45.0230,209.0690,58.0747,0.0000,0.0000,0.0000,
07:33:55:6,685453850582978,20.0224,3399,55.5322,361.7980,100.4995,45.4370,254.5156,70.6988,0.0000,0.0000,0.0000,
07:33:56:7,685457052827115,21.0231,3400,57.3718,419.1833,116.4398,47.2462,301.7730,83.8258,0.0000,0.0000,0.0000,
07:33:57:8,685460254896697,22.0237,3399,56.2857,475.4792,132.0776,46.1525,347.9339,96.6483,0.0000,0.0000,0.0000,
07:33:58:8,685463457027103,23.0244,3438,56.6017,532.0916,147.8032,46.4750,394.4177,109.5605,0.0000,0.0000,0.0000,
07:33:59:9,685466659206493,24.0250,3399,56.4118,588.5153,163.4765,46.3028,440.7303,122.4251,0.0000,0.0000,0.0000,
07:34:00:10,685469861295432,25.0257,3399,56.2852,644.8108,179.1141,46.2003,486.9390,135.2608,0.0000,0.0000,0.0000,
07:34:01:10,685473063580040,26.0264,3399,55.8845,700.7085,194.6412,45.8661,532.8160,148.0044,0.0000,0.0000,0.0000,
07:34:02:11,685476265706464,27.0270,3399,57.3537,758.0736,210.5760,47.3028,580.1282,161.1467,0.0015,0.0015,0.0004,
07:34:03:12,685479467847173,28.0277,3399,56.8507,814.9353,226.3709,46.7974,626.9347,174.1485,0.0000,0.0015,0.0004,
07:34:04:12,685482669941974,29.0283,3399,56.1908,871.1369,241.9825,46.1525,673.0961,186.9711,0.0000,0.0015,0.0004,
07:34:05:13,685485872180377,30.0290,3417,55.9296,927.0781,257.5217,45.8468,718.9524,199.7090,0.0000,0.0015,0.0004,
07:34:06:14,685489074465675,31.0297,3399,55.0249,982.1166,272.8102,44.9321,763.8956,212.1932,0.0000,0.0015,0.0004,
07:34:07:14,685492276570109,32.0303,3399,56.1688,1038.2961,288.4156,46.0352,809.9396,224.9832,0.0000,0.0015,0.0004,
07:34:08:15,685495478688322,33.0310,3399,57.0189,1095.3260,304.2572,46.8881,856.8369,238.0102,0.0000,0.0015,0.0004,
07:34:09:16,685498680815496,34.0316,3399,56.2125,1151.5496,319.8749,46.0380,902.8839,250.8011,0.0000,0.0015,0.0004,
07:34:10:16,685501882932157,35.0323,3404,55.7595,1207.3195,335.3665,45.6016,948.4940,263.4706,0.0000,0.0015,0.0004,
