System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
18:40:02:997,332427124454379,1.0005,3476,41.0419,41.0444,11.4012,31.2515,31.2534,8.6815,0.0000,0.0000,0.0000,
18:40:03:998,332430326502992,2.0012,3405,51.9569,93.0120,25.8367,41.9692,73.2313,20.3420,0.0000,0.0000,0.0000,
18:40:04:998,332433528706213,3.0019,3438,53.7822,146.8046,40.7790,43.7624,117.0021,32.5006,0.0000,0.0000,0.0000,
18:40:05:999,332436730918329,4.0026,3408,54.3296,201.1474,55.8743,44.2515,161.2644,44.7957,0.0000,0.0000,0.0000,
18:40:07:0,332439932964427,5.0032,3409,55.5369,256.6949,71.3041,45.4549,206.7280,57.4244,0.0000,0.0000,0.0000,
18:40:08:0,332443135180907,6.0039,3491,54.2252,310.9331,86.3703,44.1885,250.9271,69.7020,0.0000,0.0000,0.0000,
18:40:09:1,332446337362288,7.0046,3399,54.0342,364.9777,101.3827,43.9556,294.8912,81.9142,0.0000,0.0000,0.0000,
18:40:10:2,332449539631776,8.0053,3529,51.4903,416.4808,115.6891,41.5447,336.4462,93.4573,0.0000,0.0000,0.0000,
18:40:11:2,332452741813713,9.0060,3561,44.2792,460.7687,127.9913,34.5297,370.9827,103.0508,0.0000,0.0000,0.0000,
18:40:12:3,332455943944034,10.0067,3518,45.7653,506.5442,140.7067,35.9415,406.9322,113.0367,0.0000,0.0000,0.0000,
18:40:13:13,332459176670888,11.0169,3478,50.6120,557.1675,154.7688,40.5365,447.4778,124.2994,0.0000,0.0000,0.0000,
18:40:14:14,332462378701872,12.0175,3438,53.4485,610.6260,169.6183,43.3561,490.8419,136.3450,0.0000,0.0000,0.0000,
18:40:15:15,332465580783202,13.0182,3399,53.9169,664.5533,184.5982,43.8741,534.7246,148.5346,0.0000,0.0000,0.0000,
18:40:16:15,332468782903418,14.0189,3425,53.7965,718.3611,199.5447,43.7669,578.5006,160.6946,0.0000,0.0000,0.0000,
18:40:17:16,332471984956790,15.0195,3421,54.1454,772.5164,214.5879,44.0611,622.5698,172.9361,0.0000,0.0000,0.0000,
18:40:18:17,332475187158262,16.0202,3442,55.1190,827.6486,229.9024,45.0343,667.6149,185.4486,0.0000,0.0000,0.0000,
18:40:19:17,332478389213052,17.0208,3406,55.2934,882.9524,245.2646,45.2348,712.8583,198.0162,0.0000,0.0000,0.0000,
18:40:20:18,332481591301783,18.0215,3505,46.9695,929.9313,258.3143,37.1101,749.9759,208.3266,0.0000,0.0000,0.0000,
18:40:21:18,332484793380259,19.0221,3516,46.0979,976.0382,271.1217,36.3144,786.2973,218.4159,0.0000,0.0000,0.0000,
