System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
09:40:43:71,433315853157463,1.0005,2970,2.1632,2.1633,0.6009,0.2126,0.2126,0.0591,0.0000,0.0000,0.0000,
09:40:44:72,433319055249803,2.0011,3588,13.0115,15.1774,4.2159,5.9929,6.2067,1.7241,0.0000,0.0000,0.0000,
09:40:45:72,433322257316977,3.0018,3577,14.5018,29.6820,8.2450,6.5986,12.8066,3.5574,0.0000,0.0000,0.0000,
09:40:46:73,433325459384221,4.0024,3581,21.9290,51.6152,14.3376,13.4254,26.2346,7.2874,0.0000,0.0000,0.0000,
09:40:47:74,433328661406112,5.0030,3574,20.4470,72.0660,20.0183,12.0188,38.2557,10.6266,0.0000,0.0000,0.0000,
09:40:48:74,433331863478760,6.0037,3399,48.0742,120.1485,33.3746,38.4983,76.7606,21.3224,0.0000,0.0000,0.0000,
09:40:49:75,433335065456532,7.0043,3485,33.1663,153.3211,42.5892,25.9497,102.7152,28.5320,0.0000,0.0000,0.0000,
09:40:50:76,433338267967623,8.0050,1663,1.6356,154.9570,43.0436,0.1634,102.8786,28.5774,0.0000,0.0000,0.0000,
09:40:51:76,433341470328060,9.0058,2302,11.7839,166.7437,46.3177,6.9108,109.7911,30.4975,0.0000,0.0000,0.0000,
09:40:52:77,433344673382996,10.0067,2805,11.6169,178.3630,49.5453,6.6260,116.4185,32.3385,0.0000,0.0000,0.0000,
09:40:53:78,433347875548910,11.0074,3569,10.1303,188.4957,52.3599,5.6549,122.0747,33.9096,0.0000,0.0000,0.0000,
09:40:54:79,433351077548785,12.0080,3286,4.8102,193.3068,53.6963,1.7961,123.8712,34.4087,0.0000,0.0000,0.0000,
09:40:55:79,433354279636720,13.0086,3399,40.9329,234.2466,65.0685,32.9878,156.8645,43.5735,0.0000,0.0000,0.0000,
09:40:56:80,433357481827677,14.0093,3399,57.0645,291.3230,80.9231,47.0329,203.9072,56.6409,0.0000,0.0000,0.0000,
09:40:57:81,433360683938237,15.0099,3399,57.2711,348.6053,96.8348,47.2196,251.1360,69.7600,0.0000,0.0000,0.0000,
09:40:58:81,433363886056168,16.0106,3410,57.3874,406.0040,112.7789,47.3410,298.4863,82.9129,0.0000,0.0000,0.0000,
09:40:59:82,433367088143234,17.0112,3399,57.6349,463.6496,128.7916,47.6208,346.1160,96.1433,0.0000,0.0000,0.0000,
09:41:00:82,433370290222472,18.0118,3400,56.9724,520.6328,144.6202,46.9428,393.0677,109.1855,0.0000,0.0000,0.0000,
09:41:01:83,433373492383909,19.0125,3399,57.0820,577.7260,160.4794,47.0873,440.1644,122.2679,0.0000,0.0000,0.0000,
09:41:02:84,433376694618888,20.0132,3399,57.3460,635.0856,176.4127,47.3375,487.5131,135.4203,0.0000,0.0000,0.0000,
09:41:03:84,433379896726865,21.0138,3399,57.0727,692.1694,192.2693,47.0452,534.5674,148.4910,0.0000,0.0000,0.0000,
09:41:04:85,433383098798874,22.0145,3399,56.5845,748.7642,207.9901,46.5562,581.1321,161.4256,0.0000,0.0000,0.0000,
09:41:05:86,433386300928593,23.0151,3400,57.5238,806.2988,223.9719,47.5196,628.6607,174.6280,0.0000,0.0000,0.0000,
09:41:06:86,433389503074888,24.0158,3399,57.7203,864.0304,240.0084,47.7065,676.3765,187.8824,0.0000,0.0000,0.0000,
09:41:07:87,433392705243264,25.0164,3405,57.6091,921.6511,256.0142,47.5570,723.9432,201.0953,0.0000,0.0000,0.0000,
09:41:08:88,433395907436869,26.0171,3399,57.7326,979.3958,272.0544,47.6936,771.6468,214.3463,0.0000,0.0000,0.0000,
09:41:09:88,433399109559609,27.0178,3404,57.5662,1036.9737,288.0482,47.5578,819.2142,227.5595,0.0000,0.0000,0.0000,
09:41:10:89,433402311757785,28.0184,3399,57.7197,1094.7044,304.0846,47.6748,866.8981,240.8050,0.0000,0.0000,0.0000,
09:41:11:90,433405513866813,29.0191,3399,57.1466,1151.8620,319.9617,47.0917,913.9990,253.8886,0.0000,0.0000,0.0000,
09:41:12:90,433408715951598,30.0197,3399,58.5439,1210.4169,336.2269,48.5244,962.5324,267.3701,0.0000,0.0000,0.0000,
09:41:13:91,433411918018589,31.0204,3399,57.8612,1268.2886,352.3024,47.8582,1010.3994,280.6665,0.0016,0.0016,0.0004,
09:41:14:92,433415120293456,32.0210,3402,58.3769,1326.6799,368.5222,48.3775,1058.7888,294.1080,0.0000,0.0016,0.0004,
09:41:15:92,433418322389375,33.0217,3399,57.8408,1384.5316,384.5921,47.8107,1106.6086,307.3913,0.0000,0.0016,0.0004,
09:41:16:93,433421524486065,34.0223,3408,57.8698,1442.4122,400.6701,47.8134,1154.4309,320.6753,0.0000,0.0016,0.0004,
09:41:17:94,433424726663164,35.0230,3399,57.8008,1500.2250,416.7292,47.7159,1202.1567,333.9324,0.0000,0.0016,0.0004,
09:41:18:94,433427928752491,36.0236,3400,57.8758,1558.1118,432.8088,47.8076,1249.9733,347.2148,0.0000,0.0016,0.0004,
09:41:19:95,433431131029664,37.0243,3399,48.8764,1606.9998,446.3888,39.1718,1289.1545,358.0985,0.0000,0.0016,0.0004,
09:41:20:96,433434333165818,38.0250,3433,57.7973,1664.8083,462.4467,47.7834,1336.9471,371.3742,0.0000,0.0016,0.0004,
09:41:21:96,433437535297506,39.0256,3399,57.8672,1722.6871,478.5242,47.8501,1384.8068,384.6686,0.0000,0.0016,0.0004,
09:41:22:97,433440737439019,40.0263,3400,58.5851,1781.2836,494.8010,48.5642,1433.3804,398.1612,0.0000,0.0016,0.0004,
09:41:23:98,433443939536531,41.0269,3399,58.9674,1840.2622,511.1839,48.9546,1482.3444,411.7623,0.0000,0.0016,0.0004,
09:41:24:98,433447141640954,42.0276,3399,58.3210,1898.5945,527.3874,48.2915,1530.6453,425.1792,0.0000,0.0016,0.0004,
09:41:25:99,433450343743758,43.0282,3404,59.1606,1957.7664,543.8240,49.1503,1579.8050,438.8347,0.0000,0.0016,0.0004,
09:41:26:99,433453545796480,44.0288,3399,58.4024,2016.1793,560.0498,48.3725,1628.1861,452.2739,0.0000,0.0016,0.0004,
09:41:27:100,433456747900558,45.0295,3399,58.2672,2074.4576,576.2382,48.2849,1676.4803,465.6890,0.0000,0.0016,0.0004,
09:41:28:101,433459950034088,46.0301,3399,57.7434,2132.2121,592.2811,47.7644,1724.2538,478.9594,0.0000,0.0016,0.0004,
09:41:29:101,433463152276529,47.0308,3399,58.0801,2190.3053,608.4181,48.0878,1772.3525,492.3201,0.0000,0.0016,0.0004,
09:41:30:102,433466354391610,48.0315,3409,58.2539,2248.5708,624.6030,48.3022,1820.6644,505.7401,0.0000,0.0016,0.0004,
09:41:31:103,433469556490478,49.0321,3400,58.0246,2306.6066,640.7240,48.0356,1868.7092,519.0859,0.0000,0.0016,0.0004,
09:41:32:103,433472758634632,50.0328,3399,57.9792,2364.5969,656.8325,47.9983,1916.7167,532.4213,0.0000,0.0016,0.0004,
09:41:33:104,433475960753369,51.0334,3399,58.1085,2422.7170,672.9769,48.0778,1964.8041,545.7789,0.0000,0.0016,0.0004,
09:41:34:105,433479163025893,52.0341,3400,58.7751,2481.5061,689.3073,48.7925,2013.6083,559.3356,0.0000,0.0016,0.0004,
09:41:35:105,433482365105619,53.0348,3399,57.4357,2538.9525,705.2646,47.4771,2061.0942,572.5262,0.0000,0.0016,0.0004,
09:41:36:106,433485567188192,54.0354,3399,58.0471,2597.0105,721.3918,48.1572,2109.2604,585.9057,0.0000,0.0016,0.0004,
09:41:37:107,433488769269821,55.0360,3399,58.8512,2655.8728,737.7424,49.0006,2158.2703,599.5195,0.0000,0.0016,0.0004,
