System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
19:04:21:263,1443011882751458,1.0005,3540,21.8025,21.8042,6.0567,13.8987,13.8998,3.8611,0.0012,0.0012,0.0003,
19:04:22:264,1443015084901548,2.0012,3555,30.2762,52.0871,14.4686,20.3050,34.2094,9.5026,0.0000,0.0012,0.0003,
19:04:23:265,1443018287087389,3.0019,3553,30.2265,82.3195,22.8665,20.2410,54.4543,15.1262,0.0000,0.0012,0.0003,
19:04:24:265,1443021489176622,4.0026,3547,30.0198,112.3462,31.2073,20.1131,74.5720,20.7145,0.0000,0.0012,0.0003,
19:04:25:266,1443024691269760,5.0032,3550,29.3834,141.7356,39.3710,19.5253,94.1014,26.1393,0.0000,0.0012,0.0003,
19:04:26:267,1443027893283654,6.0038,3538,29.2235,170.9647,47.4902,19.4346,113.5397,31.5388,0.0000,0.0012,0.0003,
19:04:27:267,1443031095324295,7.0045,3541,30.1748,201.1455,55.8738,20.2239,133.7676,37.1577,0.0000,0.0012,0.0003,
19:04:28:268,1443034297405975,8.0051,3556,30.0029,231.1545,64.2096,20.0667,153.8383,42.7329,0.0000,0.0012,0.0003,
19:04:29:269,1443037499482676,9.0058,3542,20.3999,251.5585,69.8774,13.2758,167.1168,46.4213,0.0000,0.0012,0.0003,
19:04:30:269,1443040701626155,10.0065,3535,30.4371,282.0027,78.3341,20.4506,187.5722,52.1034,0.0000,0.0012,0.0003,
19:04:31:270,1443043903818176,11.0071,3547,30.4237,312.4318,86.7866,20.4525,208.0283,57.7856,0.0000,0.0012,0.0003,
19:04:32:271,1443047105942800,12.0078,3528,30.8989,343.3376,95.3716,20.7948,228.8278,63.5633,0.0000,0.0012,0.0003,
19:04:33:271,1443050308037213,13.0085,3516,30.6244,373.9680,103.8800,20.5997,249.4315,69.2865,0.0000,0.0012,0.0003,
