System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
22:04:29:620,924639415472014,1.0005,3597,21.3166,21.3182,5.9217,12.3534,12.3544,3.4318,0.0000,0.0000,0.0000,
22:04:30:621,924642617643348,2.0012,3595,20.4434,41.7662,11.6017,12.1471,24.5042,6.8067,0.0000,0.0000,0.0000,
22:04:31:622,924645819659799,3.0018,3592,20.5572,62.3275,17.3132,12.1951,36.7017,10.1949,0.0000,0.0000,0.0000,
22:04:32:622,924649021671959,4.0025,3399,46.1419,108.4779,30.1328,36.5627,73.2711,20.3531,0.0000,0.0000,0.0000,
22:04:33:623,924652223727024,5.0031,3431,59.5865,168.0757,46.6877,49.7225,123.0031,34.1675,0.0000,0.0000,0.0000,
22:04:34:623,924655425746559,6.0037,3399,58.6133,226.7000,62.9722,48.6653,171.6775,47.6882,0.0000,0.0000,0.0000,
22:04:35:624,924658627876974,7.0044,3399,60.9648,287.6781,79.9106,51.0632,222.7518,61.8755,0.0000,0.0000,0.0000,
22:04:36:625,924661829951677,8.0050,3399,59.0651,346.7541,96.3206,49.1453,271.9062,75.5295,0.0000,0.0000,0.0000,
22:04:37:625,924665031987531,9.0057,3403,60.1279,406.8939,113.0261,50.0932,322.0093,89.4470,0.0000,0.0000,0.0000,
22:04:38:626,924668233997547,10.0063,3399,60.2987,467.2035,129.7787,50.3761,372.3946,103.4429,0.0000,0.0000,0.0000,
22:04:39:627,924671436024433,11.0070,3399,60.6747,527.8894,146.6359,50.7922,423.1962,117.5545,0.0000,0.0000,0.0000,
22:04:40:627,924674638153922,12.0076,3399,60.7287,588.6313,163.5087,50.8263,474.0336,131.6760,0.0000,0.0000,0.0000,
22:04:41:628,924677840169925,13.0083,3401,60.2408,648.8832,180.2453,50.3720,524.4149,145.6708,0.0000,0.0000,0.0000,
22:04:42:629,924681042213058,14.0089,3408,60.9605,709.8550,197.1820,51.1156,575.5401,159.8723,0.0000,0.0000,0.0000,
22:04:43:632,924684253072124,15.0123,3399,60.8258,770.8600,214.1278,50.9712,626.6615,174.0726,0.0000,0.0000,0.0000,
22:04:44:633,924687455130945,16.0129,3399,61.0211,831.8926,231.0813,51.1811,677.8522,188.2923,0.0000,0.0000,0.0000,
22:04:45:635,924690661915392,17.0151,3399,60.5632,892.5565,247.9324,50.7663,728.7030,202.4175,0.0000,0.0000,0.0000,
22:04:46:635,924693863933343,18.0157,3399,61.2036,953.7714,264.9365,51.3003,780.0128,216.6702,0.0000,0.0000,0.0000,
22:04:47:636,924697065943642,19.0163,3399,61.0525,1014.8350,281.8986,51.1822,831.2042,230.8901,0.0000,0.0000,0.0000,
