System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
08:50:27:450,147181605500954,1.0005,3520,18.5826,18.5840,5.1622,10.4223,10.4231,2.8953,0.0000,0.0000,0.0000,
08:50:28:451,147184807623101,2.0012,3400,48.7457,67.3392,18.7053,39.0232,49.4539,13.7372,0.0000,0.0000,0.0000,
08:50:29:451,147188009725239,3.0018,3499,33.0107,100.3572,27.8770,26.1163,75.5760,20.9933,0.0000,0.0000,0.0000,
08:50:30:453,147191215129150,4.0035,1356,1.8804,102.2380,28.3995,0.1894,75.7654,21.0460,0.0000,0.0000,0.0000,
08:50:31:455,147194421199478,5.0054,879,1.2992,103.5378,28.7605,0.0001,75.7655,21.0460,0.0000,0.0000,0.0000,
08:50:32:456,147197624086192,6.0063,2773,3.5362,107.0756,29.7432,1.4268,77.1929,21.4425,0.0000,0.0000,0.0000,
08:50:33:458,147200830083504,7.0081,2009,1.6282,108.7042,30.1956,0.1056,77.2985,21.4718,0.0000,0.0000,0.0000,
08:50:34:707,147204827265924,8.2572,1562,1.3993,110.4500,30.6805,0.0261,77.3311,21.4808,0.0000,0.0000,0.0000,
08:50:35:708,147208030976176,9.2584,1120,1.3360,111.7866,31.0518,0.0092,77.3402,21.4834,0.0000,0.0000,0.0000,
08:50:36:709,147211236596242,10.2601,1475,4.7188,116.5067,32.3630,2.2691,79.6100,22.1139,0.0000,0.0000,0.0000,
08:50:37:710,147214439463194,11.2610,3399,18.9606,135.4752,37.6320,14.3692,93.9852,26.1070,0.0000,0.0000,0.0000,
08:50:38:711,147217641633800,12.2617,3399,56.7901,192.2771,53.4103,46.7031,140.6981,39.0828,0.0000,0.0000,0.0000,
08:50:39:712,147220843694312,13.2623,3406,56.7893,249.0767,69.1880,46.7486,187.4551,52.0709,0.0000,0.0000,0.0000,
08:50:40:712,147224045842943,14.2630,3407,56.7202,305.8082,84.9467,46.7052,234.1696,65.0471,0.0000,0.0000,0.0000,
08:50:41:713,147227248030766,15.2636,3399,56.7659,362.5847,100.7180,46.6873,280.8657,78.0182,0.0000,0.0000,0.0000,
08:50:42:714,147230450140671,16.2643,3399,56.9522,419.5480,116.5411,46.8579,327.7327,91.0369,0.0000,0.0000,0.0000,
08:50:43:714,147233652230109,17.2649,3401,56.7425,476.3011,132.3059,46.7079,374.4493,104.0137,0.0000,0.0000,0.0000,
08:50:44:715,147236854330545,18.2656,3440,57.1864,533.4982,148.1939,47.1049,421.5630,117.1008,0.0000,0.0000,0.0000,
08:50:45:716,147240056424214,19.2662,3400,56.6098,590.1182,163.9217,46.5245,468.0958,130.0266,0.0000,0.0000,0.0000,
08:50:46:716,147243258592375,20.2669,3403,55.7356,645.8642,179.4067,45.7150,513.8193,142.7276,0.0000,0.0000,0.0000,
08:50:47:717,147246460725584,21.2675,3409,57.6515,703.5269,195.4241,47.6386,561.4672,155.9631,0.0000,0.0000,0.0000,
08:50:48:718,147249662797826,22.2681,3416,56.9906,760.5280,211.2578,46.9243,608.4001,169.0000,0.0000,0.0000,0.0000,
08:50:49:718,147252864904369,23.2688,3411,55.5807,816.1194,226.6998,45.5461,653.9550,181.6542,0.0000,0.0000,0.0000,
08:50:50:719,147256066988157,24.2694,3408,56.0172,872.1471,242.2631,45.9414,699.9050,194.4181,0.0000,0.0000,0.0000,
08:50:51:719,147259269093727,25.2701,3403,55.8492,928.0067,257.7796,45.8185,745.7321,207.1478,0.0000,0.0000,0.0000,
08:50:52:720,147262471309349,26.2707,3399,56.4521,984.4694,273.4637,46.2592,791.9999,220.0000,0.0015,0.0015,0.0004,
08:50:53:721,147265673543165,27.2714,3402,55.6222,1040.1035,288.9176,45.5482,837.5579,232.6550,0.0000,0.0015,0.0004,
08:50:54:721,147268875679638,28.2721,3401,56.9205,1097.0356,304.7321,46.9662,884.5336,245.7038,0.0000,0.0015,0.0004,
08:50:55:722,147272077761820,29.2727,3399,57.3984,1154.4447,320.6791,47.4660,932.0085,258.8912,0.0000,0.0015,0.0004,
08:50:56:723,147275279872768,30.2734,3413,45.0046,1199.4581,333.1828,36.6567,968.6722,269.0756,0.0000,0.0015,0.0004,
08:50:57:723,147278482097049,31.2740,3399,39.8031,1239.2692,344.2415,32.0288,1000.7075,277.9743,0.0000,0.0015,0.0004,
08:50:58:724,147281684230001,32.2747,3399,44.8693,1284.1471,356.7075,36.2624,1036.9769,288.0491,0.0000,0.0015,0.0004,
08:50:59:725,147284886894696,33.2755,3421,56.4530,1340.6188,372.3941,46.4655,1083.4578,300.9605,0.0000,0.0015,0.0004,
08:51:00:726,147288089022135,34.2762,3493,56.2622,1396.8925,388.0257,46.2903,1129.7575,313.8215,0.0000,0.0015,0.0004,
