System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
04:38:25:259,651758148580535,1.0005,3589,10.6600,10.6608,2.9613,4.4821,4.4824,1.2451,0.0000,0.0000,0.0000,
04:38:26:259,651761350638013,2.0011,3600,10.9251,21.5882,5.9967,4.7397,9.2231,2.5620,0.0000,0.0000,0.0000,
04:38:27:260,651764552720259,3.0018,3549,17.2625,38.8541,10.7928,9.2759,18.5007,5.1391,0.0000,0.0000,0.0000,
04:38:28:261,651767754810443,4.0024,3578,24.1352,62.9941,17.4984,15.6196,34.1235,9.4787,0.0000,0.0000,0.0000,
04:38:29:261,651770956651112,5.0030,3583,20.6017,83.5986,23.2218,12.2690,46.3941,12.8873,0.0000,0.0000,0.0000,
04:38:30:262,651774158801490,6.0036,3536,20.8402,104.4427,29.0119,12.4335,58.8300,16.3417,0.0000,0.0000,0.0000,
04:38:31:262,651777360987766,7.0043,3399,54.1275,158.5819,44.0505,44.1185,102.9581,28.5995,0.0000,0.0000,0.0000,
04:38:32:263,651780563164665,8.0050,3409,53.7550,212.3481,58.9856,43.5981,146.5652,40.7126,0.0000,0.0000,0.0000,
04:38:33:264,651783765253455,9.0056,3428,50.5821,262.9391,73.0386,40.4425,187.0148,51.9486,0.0000,0.0000,0.0000,
04:38:34:264,651786967313896,10.0062,3399,50.3717,313.3198,87.0333,40.2271,227.2492,63.1248,0.0000,0.0000,0.0000,
04:38:35:265,651790169550099,11.0069,3473,48.9623,362.2921,100.6367,38.8547,266.1118,73.9199,0.0000,0.0000,0.0000,
04:38:36:266,651793371763269,12.0076,3482,49.8890,412.1926,114.4980,39.7426,305.8635,84.9621,0.0000,0.0000,0.0000,
04:38:37:266,651796573862742,13.0082,3464,49.3741,461.5759,128.2155,39.2661,345.1368,95.8713,0.0000,0.0000,0.0000,
04:38:38:267,651799775995486,14.0089,3449,48.9914,510.5768,141.8269,38.8580,384.0024,106.6673,0.0000,0.0000,0.0000,
04:38:39:268,651802978101259,15.0095,3454,48.2180,558.8043,155.2234,38.1017,422.1117,117.2532,0.0015,0.0015,0.0004,
