System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
14:25:48:888,7134471508500,1.0005,3553,27.9780,27.9804,7.7723,18.2154,18.2170,5.0603,0.0000,0.0000,0.0000,
14:25:49:888,7137673648931,2.0012,3581,13.7038,41.6879,11.5800,8.6174,26.8367,7.4546,0.0000,0.0000,0.0000,
14:25:50:889,7140875717503,3.0019,3555,17.4501,59.1414,16.4282,11.2667,38.1056,10.5849,0.0000,0.0000,0.0000,
14:25:51:890,7144077775179,4.0025,3553,20.2872,79.4327,22.0646,13.1986,51.3069,14.2519,0.0000,0.0000,0.0000,
14:25:52:890,7147279764890,5.0031,3552,17.8006,97.2368,27.0102,11.4600,62.7691,17.4359,0.0000,0.0000,0.0000,
14:25:53:891,7150483249088,6.0042,1752,5.0146,102.2524,28.4034,2.4744,65.2440,18.1233,0.0000,0.0000,0.0000,
14:25:54:892,7153685556267,7.0050,3540,5.2983,107.5522,29.8756,2.6543,67.8992,18.8609,0.0000,0.0000,0.0000,
14:25:55:893,7156887554440,8.0056,3596,5.7304,113.2837,31.4677,2.9356,70.8353,19.6765,0.0000,0.0000,0.0000,
14:25:56:894,7160090454944,9.0065,2674,6.3769,119.6621,33.2395,3.5158,74.3519,20.6533,0.0000,0.0000,0.0000,
14:25:57:894,7163292634353,10.0072,3546,27.3544,147.0236,40.8399,18.1696,92.5262,25.7017,0.0000,0.0000,0.0000,
14:25:58:895,7166494598612,11.0078,3467,4.3002,151.3247,42.0346,1.9655,94.4921,26.2478,0.0000,0.0000,0.0000,
14:25:59:896,7169696636302,12.0084,1819,13.6572,164.9844,45.8290,8.6037,103.0974,28.6382,0.0000,0.0000,0.0000,
14:26:00:897,7172899833878,13.0094,3598,5.2409,170.2264,47.2851,2.6629,105.7609,29.3780,0.0000,0.0000,0.0000,
14:26:01:897,7176102136285,14.0102,3574,6.0897,176.3179,48.9772,3.2578,109.0196,30.2832,0.0000,0.0000,0.0000,
14:26:02:898,7179304093108,15.0108,3549,17.8843,194.2057,53.9460,11.5620,120.5839,33.4955,0.0000,0.0000,0.0000,
14:26:03:899,7182506049021,16.0114,3570,8.3519,202.5593,56.2665,4.8380,125.4228,34.8397,0.0000,0.0000,0.0000,
14:26:04:899,7185708855392,17.0123,2485,5.5584,208.1188,57.8108,2.8289,128.2523,35.6256,0.0000,0.0000,0.0000,
14:26:05:901,7188913566482,18.0137,2436,2.6018,210.7213,58.5337,0.9380,129.1906,35.8863,0.0000,0.0000,0.0000,
14:26:06:902,7192116135453,19.0145,3526,6.2831,217.0067,60.2796,3.3896,132.5814,36.8282,0.0000,0.0000,0.0000,
14:26:07:902,7195318217419,20.0152,3558,5.8578,222.8658,61.9072,3.0700,135.6522,37.6812,0.0000,0.0000,0.0000,
14:26:08:903,7198520194359,21.0158,2900,4.4326,227.2993,63.1387,2.0294,137.6819,38.2450,0.0000,0.0000,0.0000,
14:26:09:904,7201722305654,22.0165,1957,1.6992,228.9988,63.6108,0.3033,137.9853,38.3292,0.0000,0.0000,0.0000,
14:26:10:905,7204926921408,23.0179,1641,2.5592,231.5585,64.3218,0.8708,138.8563,38.5712,0.0000,0.0000,0.0000,
14:26:11:906,7208129915972,24.0188,3599,3.4671,235.0272,65.2853,1.3434,140.2003,38.9445,0.0000,0.0000,0.0000,
14:26:12:907,7211332248896,25.0196,3407,13.7094,248.7394,69.0943,9.9607,150.1630,41.7120,0.0000,0.0000,0.0000,
14:26:13:907,7214534514675,26.0203,3401,55.3281,304.0820,84.4672,44.5007,194.6754,54.0765,0.0000,0.0000,0.0000,
