System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
13:22:03:230,1305265231467275,1.0005,3085,1.9390,1.9391,0.5387,0.1931,0.1931,0.0536,0.0000,0.0000,0.0000,
13:22:04:231,1305268433568410,2.0011,3533,4.3688,6.3089,1.7525,1.5899,1.7833,0.4954,0.0000,0.0000,0.0000,
13:22:05:232,1305271635663607,3.0018,3592,12.0690,18.3803,5.1056,5.5291,7.3135,2.0315,0.0000,0.0000,0.0000,
13:22:06:232,1305274837760244,4.0024,3595,13.9999,32.3829,8.9953,6.3650,13.6797,3.7999,0.0000,0.0000,0.0000,
13:22:07:233,1305278039882251,5.0031,3598,13.9616,46.3474,12.8743,6.3240,20.0051,5.5570,0.0000,0.0000,0.0000,
13:22:08:234,1305281241916794,6.0037,3595,14.0573,60.4074,16.7798,6.3637,26.3699,7.3250,0.0000,0.0000,0.0000,
13:22:09:234,1305284443988564,7.0043,3596,20.3849,80.7963,22.4434,12.0867,38.4590,10.6831,0.0000,0.0000,0.0000,
13:22:10:235,1305287646154941,8.0050,3600,20.2281,101.0283,28.0634,11.9622,50.4235,14.0065,0.0000,0.0000,0.0000,
13:22:11:235,1305290848218862,9.0056,3599,19.9959,121.0279,33.6189,11.6938,62.1194,17.2554,0.0000,0.0000,0.0000,
13:22:12:236,1305294050301661,10.0063,3597,19.6317,140.6632,39.0731,11.3263,73.4478,20.4022,0.0000,0.0000,0.0000,
13:22:13:237,1305297252563688,11.0070,3593,20.4554,161.1227,44.7563,11.9815,85.4317,23.7310,0.0000,0.0000,0.0000,
13:22:14:516,1305301344961416,12.2858,3592,19.7970,186.4312,51.7864,11.4415,100.0585,27.7940,0.0000,0.0000,0.0000,
13:22:15:516,1305304546989297,13.2864,3545,26.6663,213.1024,59.1951,17.6183,117.6801,32.6889,0.0000,0.0000,0.0000,
13:22:16:517,1305307749109419,14.2871,3585,18.3134,231.4193,64.2831,10.1803,127.8622,35.5173,0.0000,0.0000,0.0000,
13:22:17:518,1305310951129745,15.2877,3592,18.2446,249.6673,69.3520,10.0603,137.9244,38.3123,0.0000,0.0000,0.0000,
13:22:18:518,1305314153167674,16.2883,3592,18.3296,268.0004,74.4446,10.1386,148.0649,41.1291,0.0000,0.0000,0.0000,
13:22:19:519,1305317355257864,17.2890,3584,18.3695,286.3738,79.5483,10.1792,158.2462,43.9573,0.0000,0.0000,0.0000,
13:22:20:519,1305320557310708,18.2896,3600,18.2281,304.6054,84.6126,10.0728,168.3210,46.7558,0.0000,0.0000,0.0000,
13:22:21:520,1305323759367336,19.2902,3592,18.1673,322.7762,89.6601,10.0361,178.3591,49.5442,0.0012,0.0012,0.0003,
13:22:22:521,1305326961513896,20.2909,3600,18.3452,341.1250,94.7569,10.1505,188.5115,52.3643,0.0000,0.0012,0.0003,
13:22:23:521,1305330163616177,21.2915,3595,18.3135,359.4420,99.8450,10.1431,198.6566,55.1824,0.0000,0.0012,0.0003,
13:22:24:522,1305333365733908,22.2922,3591,18.3774,377.8234,104.9509,10.1829,208.8417,58.0116,0.0000,0.0012,0.0003,
13:22:25:523,1305336567781408,23.2928,3593,18.2178,396.0447,110.0124,10.0966,218.9402,60.8167,0.0000,0.0012,0.0003,
13:22:26:523,1305339769805472,24.2934,3592,18.3177,414.3660,115.1017,10.1536,229.0958,63.6377,0.0000,0.0012,0.0003,
13:22:27:524,1305342971828631,25.2940,3593,18.2138,432.5833,120.1620,10.0792,239.1769,66.4380,0.0000,0.0012,0.0003,
13:22:28:525,1305346173905617,26.2947,3590,18.1582,450.7450,125.2069,10.0392,249.2180,69.2272,0.0000,0.0012,0.0003,
13:22:29:525,1305349376556040,27.2955,3584,18.1488,468.9002,130.2501,10.0469,259.2685,72.0190,0.0000,0.0012,0.0003,
13:22:30:526,1305352578582874,28.2961,3594,18.1954,487.0990,135.3053,10.0691,269.3395,74.8165,0.0000,0.0012,0.0003,
13:22:31:527,1305355780636465,29.2967,3600,18.1173,505.2198,140.3388,10.0157,279.3571,77.5992,0.0000,0.0012,0.0003,
13:22:32:527,1305358982738313,30.2974,3549,21.2982,526.5223,146.2562,12.2123,291.5719,80.9922,0.0000,0.0012,0.0003,
13:22:33:528,1305362184800029,31.2980,3592,18.4371,544.9631,151.3786,10.2384,301.8123,83.8368,0.0000,0.0012,0.0003,
13:22:34:529,1305365387003613,32.2987,3597,18.3007,563.2680,156.4633,10.1364,311.9511,86.6531,0.0000,0.0012,0.0003,
13:22:35:529,1305368589162432,33.2993,3592,18.2853,581.5574,161.5437,10.1054,322.0588,89.4608,0.0000,0.0012,0.0003,
13:22:36:530,1305371791249585,34.3000,3600,18.1312,599.6921,166.5811,10.0061,332.0669,92.2408,0.0000,0.0012,0.0003,
13:22:37:530,1305374993384346,35.3006,3592,18.1268,617.8228,171.6174,10.0275,342.0966,95.0268,0.0000,0.0012,0.0003,
13:22:38:531,1305378195428552,36.3012,3592,18.1719,635.9983,176.6662,10.0392,352.1378,97.8160,0.0000,0.0012,0.0003,
13:22:39:532,1305381397553876,37.3019,3584,18.1926,654.1949,181.7208,10.0698,362.2098,100.6138,0.0000,0.0012,0.0003,
13:22:40:532,1305384599593652,38.3025,3600,18.2351,672.4335,186.7871,10.0842,372.2959,103.4155,0.0000,0.0012,0.0003,
13:22:41:533,1305387801719287,39.3032,3585,18.0972,690.5344,191.8151,10.0060,382.3039,106.1955,0.0000,0.0012,0.0003,
13:22:42:534,1305391003835674,40.3038,3587,18.1263,708.6644,196.8512,10.0089,392.3148,108.9763,0.0000,0.0012,0.0003,
13:22:43:534,1305394206263912,41.3046,3573,18.9312,727.6013,202.1115,10.5924,402.9104,111.9196,0.0000,0.0012,0.0003,
13:22:44:535,1305397408465256,42.3052,3592,18.6766,746.2823,207.3007,10.4099,413.3228,114.8119,0.0000,0.0012,0.0003,
13:22:45:536,1305400610561966,43.3059,3592,18.1413,764.4273,212.3409,10.0374,423.3622,117.6006,0.0000,0.0012,0.0003,
13:22:46:536,1305403812605047,44.3065,3592,18.2322,782.6628,217.4063,10.0971,433.4612,120.4059,0.0000,0.0012,0.0003,
13:22:47:537,1305407014728721,45.3071,3594,18.1658,800.8323,222.4534,10.0559,443.5192,123.1998,0.0000,0.0012,0.0003,
13:22:48:538,1305410216786368,46.3078,3600,18.1146,818.9506,227.4863,10.0217,453.5429,125.9841,0.0000,0.0012,0.0003,
13:22:49:538,1305413418909693,47.3084,3591,18.2081,837.1627,232.5452,10.0729,463.6180,128.7828,0.0000,0.0012,0.0003,
13:22:50:539,1305416620947118,48.3090,3596,18.0720,855.2382,237.5662,9.9890,473.6089,131.5580,0.0000,0.0012,0.0003,
13:22:51:540,1305419823017294,49.3097,3541,18.2549,873.4966,242.6379,10.0920,483.7029,134.3619,0.0000,0.0012,0.0003,
13:22:52:540,1305423025120340,50.3103,3599,18.1032,891.6035,247.6676,9.9890,493.6939,137.1372,0.0000,0.0012,0.0003,
