System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
20:30:39:987,281623723963435,1.0005,3576,18.0852,18.0864,5.0240,9.5000,9.5007,2.6391,0.0000,0.0000,0.0000,
20:30:40:988,281626926076418,2.0012,3399,26.1493,44.2411,12.2892,17.6728,27.1771,7.5492,0.0000,0.0000,0.0000,
20:30:41:989,281630128210644,3.0018,3400,52.9430,97.1940,26.9983,43.1881,70.3732,19.5481,0.0000,0.0000,0.0000,
20:30:42:989,281633330298347,4.0024,3401,58.3842,155.5891,43.2192,48.4185,118.8008,33.0002,0.0000,0.0000,0.0000,
20:30:43:990,281636532366876,5.0031,3420,57.8421,213.4417,59.2894,47.9089,166.7184,46.3107,0.0000,0.0000,0.0000,
20:30:44:991,281639734434304,6.0037,3420,58.2765,271.7289,75.4802,48.3346,215.0619,59.7394,0.0000,0.0000,0.0000,
20:30:45:991,281642936527435,7.0043,3399,57.6449,329.3845,91.4957,47.7188,262.7896,72.9971,0.0000,0.0000,0.0000,
20:30:46:992,281646138602492,8.0050,3417,57.9249,387.3201,107.5889,48.0098,310.8083,86.3356,0.0000,0.0000,0.0000,
20:30:47:993,281649340660061,9.0056,3401,58.2709,445.6014,123.7782,48.3325,359.1494,99.7637,0.0000,0.0000,0.0000,
20:30:48:993,281652543758647,10.0066,3399,57.7735,503.4040,139.8344,47.8399,407.0133,113.0593,0.0000,0.0000,0.0000,
20:30:49:994,281655745868819,11.0072,3403,57.9500,561.3647,155.9346,48.0538,455.0760,126.4100,0.0000,0.0000,0.0000,
20:30:50:995,281658947984378,12.0079,3399,42.1979,603.5709,167.6586,34.2247,489.3074,135.9187,0.0000,0.0000,0.0000,
20:30:51:995,281662150067886,13.0085,3419,58.2833,661.8649,183.8514,48.3492,537.6655,149.3515,0.0000,0.0000,0.0000,
20:30:52:996,281665352158644,14.0091,3399,58.0977,719.9734,199.9926,48.2335,585.9079,162.7522,0.0000,0.0000,0.0000,
20:30:53:997,281668554301387,15.0098,3399,58.2112,778.1957,216.1655,48.2240,634.1411,176.1503,0.0000,0.0000,0.0000,
20:30:54:997,281671756396584,16.0104,3399,58.6372,836.8439,232.4566,48.6549,682.8052,189.6681,0.0000,0.0000,0.0000,
20:30:55:998,281674958474783,17.0111,3399,58.4022,895.2568,248.6824,48.5091,731.3232,203.1453,0.0000,0.0000,0.0000,
20:30:56:999,281678160585038,18.0117,3465,58.2721,953.5403,264.8723,48.2730,779.6057,216.5571,0.0015,0.0015,0.0004,
20:30:57:999,281681362670336,19.0123,3399,41.0624,994.6104,276.2807,31.8952,811.5068,225.4185,0.0000,0.0015,0.0004,
20:30:59:0,281684564832546,20.0130,3399,58.0703,1052.6929,292.4147,48.1843,859.7012,238.8059,0.0000,0.0015,0.0004,
20:31:00:1,281687766915706,21.0136,3411,57.9223,1110.6260,308.5072,47.9484,907.6585,252.1274,0.0000,0.0015,0.0004,
20:31:01:1,281690968980310,22.0143,3399,58.1117,1168.7485,324.6524,48.1613,955.8288,265.5080,0.0000,0.0015,0.0004,
20:31:02:2,281694171122577,23.0149,3400,58.2564,1227.0155,340.8376,48.2988,1004.1364,278.9268,0.0000,0.0015,0.0004,
20:31:03:3,281697373345885,24.0156,3399,57.9924,1285.0194,356.9498,48.0238,1052.1698,292.2694,0.0000,0.0015,0.0004,
20:31:04:3,281700575640965,25.0163,3399,58.4410,1343.4750,373.1875,48.4855,1100.6675,305.7410,0.0000,0.0015,0.0004,
20:31:05:4,281703777722105,26.0169,3399,58.4989,1401.9849,389.4402,48.6002,1149.2767,319.2435,0.0000,0.0015,0.0004,
20:31:06:4,281706979821602,27.0176,3430,58.5267,1460.5227,405.7008,48.4946,1197.7806,332.7168,0.0000,0.0015,0.0004,
20:31:07:9,281710193038009,28.0217,3399,58.7418,1519.4791,422.0775,48.7902,1246.7491,346.3192,0.0000,0.0015,0.0004,
20:31:08:9,281713395126437,29.0223,3400,58.6555,1578.1460,438.3739,48.6840,1295.4426,359.8452,0.0000,0.0015,0.0004,
20:31:09:10,281716597338493,30.0230,3402,57.9332,1636.0923,454.4701,47.9867,1343.4401,373.1778,0.0000,0.0015,0.0004,
20:31:10:11,281719799429440,31.0236,3399,58.5952,1694.6984,470.7496,48.6491,1392.0983,386.6940,0.0000,0.0015,0.0004,
20:31:11:11,281723001514911,32.0243,3404,58.0242,1752.7333,486.8704,48.0646,1440.1718,400.0477,0.0000,0.0015,0.0004,
20:31:12:12,281726203596377,33.0249,3399,58.7194,1811.4636,503.1843,48.7342,1488.9150,413.5875,0.0000,0.0015,0.0004,
20:31:13:12,281729405732381,34.0256,3415,58.9755,1870.4511,519.5698,49.1442,1538.0693,427.2415,0.0000,0.0015,0.0004,
