System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
01:11:36:3,888531999838414,1.0010,2623,10.8644,10.8653,3.0181,4.5990,4.5994,1.2776,0.0000,0.0000,0.0000,
01:11:37:4,888535202290702,2.0018,3549,14.4978,25.3680,7.0467,6.4468,11.0483,3.0690,0.0000,0.0000,0.0000,
01:11:38:4,888538404317198,3.0024,3575,19.1265,44.4980,12.3606,10.7509,21.8011,6.0559,0.0000,0.0000,0.0000,
01:11:39:5,888541606415985,4.0031,3581,20.2942,64.7961,17.9989,11.9775,33.7809,9.3836,0.0000,0.0000,0.0000,
01:11:40:6,888544808465832,5.0037,3591,20.2059,85.0059,23.6128,11.9150,45.6982,12.6940,0.0000,0.0000,0.0000,
01:11:41:6,888548010621885,6.0044,3485,26.5886,111.5998,30.9999,17.8574,63.5591,17.6553,0.0000,0.0000,0.0000,
01:11:42:7,888551212813381,7.0050,3399,56.3814,167.9930,46.6647,46.5951,110.1640,30.6011,0.0000,0.0000,0.0000,
01:11:43:8,888554414904503,8.0057,3399,57.6624,225.6664,62.6851,47.7902,157.9633,43.8787,0.0000,0.0000,0.0000,
01:11:44:8,888557617053626,9.0063,3399,55.8492,281.5262,78.2017,45.8477,203.8196,56.6166,0.0000,0.0000,0.0000,
01:11:45:9,888560819200424,10.0070,3399,55.5085,337.0462,93.6239,45.4329,249.2620,69.2394,0.0000,0.0000,0.0000,
01:11:46:10,888564021270361,11.0076,3399,55.6879,392.7442,109.0956,45.6363,294.9065,81.9185,0.0000,0.0000,0.0000,
01:11:47:10,888567223359964,12.0082,3399,55.7662,448.5209,124.5891,45.7247,340.6398,94.6222,0.0000,0.0000,0.0000,
01:11:48:11,888570425510984,13.0089,3399,56.5475,505.0791,140.2998,46.4735,387.1221,107.5339,0.0000,0.0000,0.0000,
01:11:49:12,888573627661462,14.0096,3399,56.8936,561.9846,156.1068,46.8509,433.9827,120.5508,0.0000,0.0000,0.0000,
01:11:50:12,888576829893791,15.0102,3399,57.0976,619.0953,171.9709,47.0211,481.0146,133.6152,0.0000,0.0000,0.0000,
01:11:51:13,888580032060724,16.0109,3399,56.7599,675.8660,187.7406,46.6860,527.7096,146.5860,0.0000,0.0000,0.0000,
01:11:52:14,888583234189459,17.0116,3399,56.2302,732.1075,203.3632,46.1640,573.8829,159.4119,0.0000,0.0000,0.0000,
01:11:53:14,888586436280884,18.0122,3399,56.6661,788.7843,219.1068,46.6058,620.4974,172.3604,0.0000,0.0000,0.0000,
01:11:54:15,888589638359680,19.0128,3401,57.0238,845.8186,234.9496,46.9706,667.4767,185.4102,0.0000,0.0000,0.0000,
01:11:55:15,888592840602938,20.0135,3399,56.4586,902.2906,250.6363,46.4330,713.9207,198.3113,0.0000,0.0000,0.0000,
01:11:56:16,888596042711909,21.0142,3399,56.0479,958.3493,266.2081,45.9913,759.9208,211.0891,0.0000,0.0000,0.0000,
01:11:57:17,888599244833597,22.0148,3399,56.6200,1014.9799,281.9388,46.5420,806.4715,224.0199,0.0000,0.0000,0.0000,
01:11:58:17,888602446895952,23.0154,3399,57.0117,1072.0018,297.7783,46.9411,853.4211,237.0614,0.0000,0.0000,0.0000,
01:11:59:18,888605648968130,24.0161,3399,56.7550,1128.7672,313.5464,46.6986,900.1282,250.0356,0.0000,0.0000,0.0000,
01:12:00:19,888608851095124,25.0167,3399,56.0140,1184.7922,329.1090,45.9564,946.0937,262.8038,0.0015,0.0015,0.0004,
01:12:01:19,888612053175499,26.0174,3399,57.5882,1242.3912,345.1087,47.5402,993.6428,276.0119,0.0000,0.0015,0.0004,
01:12:02:20,888615255259691,27.0180,3399,55.8221,1298.2238,360.6177,45.7429,1039.3943,288.7206,0.0000,0.0015,0.0004,
