System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
16:52:17:613,1417656241639447,1.0005,3588,23.0978,23.0994,6.4165,13.7808,13.7818,3.8283,0.0000,0.0000,0.0000,
16:52:18:614,1417659443665227,2.0011,3599,19.3824,42.4861,11.8017,11.1721,24.9564,6.9323,0.0000,0.0000,0.0000,
16:52:19:615,1417662645621643,3.0018,3591,18.8381,61.3276,17.0355,10.6575,35.6158,9.8933,0.0000,0.0000,0.0000,
16:52:20:615,1417665847589021,4.0024,3600,18.8787,80.2098,22.2805,10.6323,46.2502,12.8473,0.0000,0.0000,0.0000,
16:52:21:616,1417669049554551,5.0030,3600,18.6798,98.8931,27.4703,10.4862,56.7384,15.7607,0.0000,0.0000,0.0000,
16:52:22:617,1417672251520884,6.0036,3597,18.7366,117.6333,32.6759,10.5066,67.2469,18.6797,0.0000,0.0000,0.0000,
16:52:23:617,1417675453565227,7.0042,3591,18.5730,136.2102,37.8362,10.3841,77.6332,21.5648,0.0000,0.0000,0.0000,
16:52:24:618,1417678655538001,8.0049,3600,18.5596,154.7734,42.9926,10.3540,87.9892,24.4414,0.0000,0.0000,0.0000,
16:52:25:618,1417681857496936,9.0055,3588,18.5083,173.2851,48.1347,10.2369,98.2280,27.2856,0.0000,0.0000,0.0000,
16:52:26:619,1417685059458609,10.0061,3592,18.7907,192.0793,53.3554,10.4781,108.7081,30.1967,0.0000,0.0000,0.0000,
16:52:27:620,1417688261406638,11.0067,3589,18.5818,210.6646,58.5179,10.3544,119.0643,33.0734,0.0000,0.0000,0.0000,
16:52:28:620,1417691463450333,12.0073,3599,18.6167,229.2852,63.6903,10.4026,129.4692,35.9637,0.0000,0.0000,0.0000,
16:52:29:621,1417694665518048,13.0080,3600,18.9081,248.1969,68.9436,10.5839,140.0551,38.9042,0.0000,0.0000,0.0000,
16:52:30:622,1417697867484224,14.0086,3552,19.8371,268.0377,74.4549,11.5393,151.5966,42.1102,0.0000,0.0000,0.0000,
16:52:31:622,1417701069439150,15.0092,3600,18.7390,286.7802,79.6612,10.5078,162.1064,45.0296,0.0000,0.0000,0.0000,
16:52:32:623,1417704271399261,16.0098,3599,18.8599,305.6436,84.9010,10.5745,172.6829,47.9675,0.0000,0.0000,0.0000,
16:52:33:623,1417707473440881,17.0105,3600,18.7421,324.3897,90.1083,10.4960,183.1811,50.8836,0.0000,0.0000,0.0000,
16:52:34:624,1417710675414135,18.0111,3580,19.1098,343.5032,95.4175,10.7466,193.9298,53.8694,0.0000,0.0000,0.0000,
16:52:35:625,1417713877375313,19.0117,3599,18.6493,362.1559,100.5989,10.4398,204.3716,56.7699,0.0000,0.0000,0.0000,
