System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
02:44:01:500,353309625833568,1.0005,3578,13.3211,13.3222,3.7006,5.7441,5.7446,1.5957,0.0000,0.0000,0.0000,
02:44:02:501,353312827917384,2.0011,3588,17.0178,30.3434,8.4287,9.9761,15.7227,4.3674,0.0000,0.0000,0.0000,
02:44:03:501,353316029902266,3.0018,3600,20.6838,51.0309,14.1752,12.4026,28.1275,7.8132,0.0000,0.0000,0.0000,
02:44:04:502,353319231991281,4.0024,3399,50.2228,101.2624,28.1284,40.3907,68.5253,19.0348,0.0000,0.0000,0.0000,
02:44:05:503,353322434131348,5.0030,3399,57.4263,158.7003,44.0834,47.3119,115.8468,32.1797,0.0000,0.0000,0.0000,
02:44:06:503,353325636292733,6.0037,3474,58.0791,216.7917,60.2199,47.9441,163.8010,45.5003,0.0000,0.0000,0.0000,
02:44:07:504,353328838449517,7.0044,3412,56.3657,273.1688,75.8802,46.2597,210.0701,58.3528,0.0000,0.0000,0.0000,
02:44:08:505,353332040628695,8.0050,3415,55.4747,328.6547,91.2930,45.3757,255.4550,70.9597,0.0000,0.0000,0.0000,
02:44:09:505,353335242712459,9.0057,3412,55.3893,384.0543,106.6817,45.3188,300.7822,83.5506,0.0000,0.0000,0.0000,
02:44:10:506,353338444775784,10.0063,3484,55.3867,439.4506,122.0696,45.2992,346.0892,96.1359,0.0000,0.0000,0.0000,
02:44:11:507,353341647098332,11.0070,3423,55.7098,495.1732,137.5481,45.5872,391.6868,108.8019,0.0000,0.0000,0.0000,
02:44:12:507,353344849170481,12.0076,3427,49.8099,544.9923,151.3868,40.4617,432.1560,120.0433,0.0000,0.0000,0.0000,
02:44:13:508,353348051297369,13.0083,3417,57.7766,602.7796,167.4388,47.6689,479.8337,133.2871,0.0000,0.0000,0.0000,
02:44:14:509,353351253475199,14.0090,3422,57.2650,660.0560,183.3489,47.1612,527.0043,146.3901,0.0000,0.0000,0.0000,
02:44:15:509,353354455669920,15.0096,3410,44.3164,704.3817,195.6616,35.9880,562.9999,156.3889,0.0000,0.0000,0.0000,
02:44:16:510,353357657809081,16.0103,3405,57.3445,761.7378,211.5938,47.2151,610.2246,169.5068,0.0000,0.0000,0.0000,
02:44:17:511,353360859887592,17.0109,3400,57.1577,818.9060,227.4739,47.0443,657.2775,182.5771,0.0000,0.0000,0.0000,
02:44:18:511,353364061967537,18.0116,3399,58.2827,877.1996,243.6666,48.1726,705.4592,195.9609,0.0000,0.0000,0.0000,
02:44:19:512,353367264113148,19.0122,3401,58.7594,935.9708,259.9919,48.6068,754.0757,209.4655,0.0000,0.0000,0.0000,
02:44:20:513,353370466223066,20.0129,3544,29.4377,965.4147,268.1707,20.6397,774.7198,215.1999,0.0000,0.0000,0.0000,
02:44:21:513,353373668612118,21.0136,3449,57.2560,1022.6869,284.0797,47.1666,821.8997,228.3055,0.0000,0.0000,0.0000,
02:44:22:514,353376870657349,22.0142,3404,58.4046,1081.1017,300.3060,48.2569,870.1650,241.7125,0.0000,0.0000,0.0000,
02:44:23:515,353380072733201,23.0148,3418,58.1699,1139.2822,316.4673,48.0324,918.2061,255.0573,0.0000,0.0000,0.0000,
02:44:24:515,353383274813657,24.0155,3399,46.7813,1186.0722,329.4645,38.1377,956.3509,265.6530,0.0000,0.0000,0.0000,
02:44:25:516,353386476887403,25.0161,3399,48.2762,1234.3573,342.8770,39.3439,995.7020,276.5839,0.0000,0.0000,0.0000,
02:44:26:516,353389679045175,26.0168,3400,59.6290,1293.9988,359.4441,49.4800,1045.1924,290.3312,0.0000,0.0000,0.0000,
02:44:27:517,353392881047482,27.0174,3432,58.9862,1352.9946,375.8318,48.8719,1094.0723,303.9090,0.0000,0.0000,0.0000,
02:44:28:518,353396083162222,28.0180,3426,58.5704,1411.5758,392.1044,48.4576,1142.5389,317.3719,0.0000,0.0000,0.0000,
02:44:29:518,353399285488642,29.0187,3402,59.5734,1471.1616,408.6560,49.4378,1191.9869,331.1075,0.0000,0.0000,0.0000,
02:44:30:519,353402487716919,30.0194,3399,59.8920,1531.0679,425.2966,49.7822,1241.7810,344.9392,0.0000,0.0000,0.0000,
02:44:31:525,353405706846847,31.0254,3399,52.6609,1584.0191,440.0053,42.9236,1284.9412,356.9281,0.0000,0.0000,0.0000,
02:44:32:526,353408908942546,32.0260,3430,52.8746,1636.9035,454.6954,43.2402,1328.1895,368.9415,0.0000,0.0000,0.0000,
02:44:33:526,353412111025440,33.0267,3399,59.3844,1696.2989,471.1941,49.2892,1377.4879,382.6355,0.0000,0.0000,0.0000,
02:44:34:527,353415313173270,34.0273,3413,59.6631,1755.9743,487.7706,49.5654,1427.0635,396.4065,0.0000,0.0000,0.0000,
02:44:35:528,353418515274164,35.0280,3399,60.0936,1816.0792,504.4665,50.0843,1477.1572,410.3215,0.0000,0.0000,0.0000,
