System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
03:21:28:613,432540943457402,1.0005,3598,21.3331,21.3346,5.9263,12.6236,12.6245,3.5068,0.0000,0.0000,0.0000,
03:21:29:614,432544145580112,2.0012,3425,40.1939,61.5373,17.0937,30.8837,43.5150,12.0875,0.0000,0.0000,0.0000,
03:21:30:614,432547347531211,3.0018,3512,46.0702,107.6163,29.8934,36.5459,80.0678,22.2411,0.0000,0.0000,0.0000,
03:21:31:615,432550549700656,4.0025,3426,48.1330,155.7583,43.2662,38.5782,118.6532,32.9592,0.0000,0.0000,0.0000,
03:21:32:616,432553751868234,5.0032,3412,49.2217,204.9913,56.9420,39.5487,158.2110,43.9475,0.0000,0.0000,0.0000,
03:21:33:616,432556953960160,6.0038,3399,49.8058,254.8071,70.7798,40.1152,198.3344,55.0929,0.0000,0.0000,0.0000,
03:21:34:617,432560156054781,7.0045,3410,50.3150,305.1313,84.7587,40.6221,238.9639,66.3789,0.0015,0.0015,0.0004,
03:21:35:618,432563357984762,8.0051,3493,49.8213,354.9619,98.6005,40.1484,279.1197,77.5332,0.0000,0.0015,0.0004,
03:21:36:618,432566560023892,9.0057,3399,49.2687,404.2394,112.2887,39.6131,318.7399,88.5389,0.0000,0.0015,0.0004,
03:21:37:619,432569762069317,10.0064,3430,51.3885,455.6378,126.5660,41.6539,360.4018,100.1116,0.0000,0.0015,0.0004,
03:21:38:620,432572964238033,11.0071,3417,50.3133,505.9615,140.5449,40.6321,401.0424,111.4007,0.0000,0.0015,0.0004,
03:21:39:620,432576166272936,12.0077,3407,50.5642,556.5352,154.5931,40.9637,442.0139,122.7816,0.0000,0.0015,0.0004,
03:21:40:621,432579368343229,13.0083,3496,49.1386,605.6835,168.2454,39.4502,481.4719,133.7422,0.0000,0.0015,0.0004,
03:21:41:622,432582570477236,14.0090,3491,49.0551,654.7472,181.8742,39.4105,520.8892,144.6915,0.0000,0.0015,0.0004,
03:21:42:622,432585772595211,15.0097,3556,25.8805,680.6341,189.0650,17.1402,538.0337,149.4538,0.0000,0.0015,0.0004,
03:21:43:623,432588974637649,16.0103,3557,28.5458,709.1860,196.9961,19.5501,557.5880,154.8855,0.0000,0.0015,0.0004,
03:21:44:623,432592176670057,17.0109,3574,30.5239,739.7160,205.4767,21.4193,579.0115,160.8365,0.0000,0.0015,0.0004,
03:21:45:624,432595378898393,18.0116,3566,30.3504,770.0729,213.9091,21.3506,600.3666,166.7685,0.0000,0.0015,0.0004,
03:21:46:625,432598581164850,19.0124,3427,30.7848,800.8648,222.4624,21.6588,622.0305,172.7862,0.0000,0.0015,0.0004,
03:21:47:626,432601783256745,20.0130,3490,51.0849,851.9598,236.6555,41.3990,663.4376,184.2882,0.0000,0.0015,0.0004,
03:21:48:626,432604985393611,21.0137,3427,52.4909,904.4623,251.2395,42.7818,706.2288,196.1747,0.0000,0.0015,0.0004,
03:21:49:627,432608187399977,22.0143,3412,51.3489,955.8205,265.5057,41.5793,747.8156,207.7266,0.0000,0.0015,0.0004,
03:21:50:627,432611389444176,23.0149,3440,51.9910,1007.8215,279.9504,42.2492,790.0730,219.4647,0.0000,0.0015,0.0004,
03:21:51:628,432614591695726,24.0156,3510,50.6588,1058.4902,294.0251,40.9972,831.0782,230.8551,0.0000,0.0015,0.0004,
03:21:52:629,432617793932398,25.0164,3434,51.7056,1110.2087,308.3913,41.9356,873.0242,242.5067,0.0000,0.0015,0.0004,
03:21:53:630,432620996035926,26.0170,3434,52.0964,1162.3156,322.8654,42.3849,915.4177,254.2827,0.0000,0.0015,0.0004,
03:21:54:630,432624198038501,27.0176,3400,51.9608,1214.2856,337.3016,42.3257,957.7509,266.0419,0.0000,0.0015,0.0004,
03:21:55:631,432627400097427,28.0183,3434,51.8861,1266.1819,351.7172,42.1335,999.8926,277.7480,0.0000,0.0015,0.0004,
03:21:56:631,432630602283680,29.0190,3439,51.4256,1317.6176,366.0049,41.6533,1041.5540,289.3206,0.0000,0.0015,0.0004,
03:21:57:632,432633804444145,30.0196,3438,51.7901,1369.4191,380.3942,42.1403,1083.7037,301.0288,0.0000,0.0015,0.0004,
03:21:58:633,432637006543621,31.0203,3478,52.3090,1421.7388,394.9274,42.5201,1126.2325,312.8424,0.0000,0.0015,0.0004,
03:21:59:633,432640208535581,32.0209,3574,29.6332,1451.3776,403.1605,20.8481,1147.0846,318.6346,0.0000,0.0015,0.0004,
03:22:00:634,432643410591531,33.0216,3552,28.0378,1479.4210,410.9503,19.1525,1166.2409,323.9558,0.0000,0.0015,0.0004,
03:22:01:635,432646612594042,34.0222,3562,30.5381,1509.9653,419.4348,21.4831,1187.7283,329.9245,0.0000,0.0015,0.0004,
03:22:02:635,432649814616636,35.0228,3418,31.7085,1541.6794,428.2443,22.5946,1210.3270,336.2019,0.0000,0.0015,0.0004,
