System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
02:55:56:563,1185050135185053,1.0005,3582,12.2509,12.2518,3.4033,5.4232,5.4236,1.5066,0.0000,0.0000,0.0000,
02:55:57:564,1185053337248765,2.0011,3590,10.3226,22.5765,6.2712,4.3945,9.8190,2.7275,0.0000,0.0000,0.0000,
02:55:58:565,1185056539405396,3.0018,3593,14.3042,36.8834,10.2454,6.4430,16.2632,4.5176,0.0000,0.0000,0.0000,
02:55:59:565,1185059741523671,4.0024,3539,25.0773,61.9656,17.2127,16.4243,32.6907,9.0808,0.0000,0.0000,0.0000,
02:56:00:566,1185062943585050,5.0031,3591,20.3313,82.3008,22.8613,12.1339,44.8270,12.4520,0.0000,0.0000,0.0000,
02:56:01:567,1185066145592503,6.0037,3596,19.4950,101.7994,28.2776,11.2135,56.0426,15.5674,0.0010,0.0010,0.0003,
02:56:02:567,1185069347611912,7.0043,3599,19.6858,121.4888,33.7469,11.3828,67.4275,18.7299,0.0000,0.0010,0.0003,
02:56:03:568,1185072549619691,8.0049,3575,19.5719,141.0642,39.1845,11.2809,78.7104,21.8640,0.0000,0.0010,0.0003,
02:56:04:569,1185075751631424,9.0055,3600,19.4549,160.5226,44.5896,11.2161,89.9285,24.9801,0.0000,0.0010,0.0003,
02:56:05:569,1185078953663447,10.0061,3580,19.7227,180.2490,50.0692,11.4447,101.3754,28.1598,0.0000,0.0010,0.0003,
02:56:06:570,1185082155667901,11.0068,3580,19.9970,200.2496,55.6249,11.7444,113.1218,31.4227,0.0000,0.0010,0.0003,
02:56:07:570,1185085357773410,12.0074,3419,41.9563,242.2141,67.2817,32.4564,145.5846,40.4402,0.0000,0.0010,0.0003,
02:56:08:571,1185088559864409,13.0080,3399,59.2052,301.4301,83.7306,49.3201,194.9138,54.1427,0.0000,0.0010,0.0003,
02:56:09:572,1185091761986262,14.0087,3437,58.4879,359.9293,99.9804,48.6803,243.6035,67.6676,0.0000,0.0010,0.0003,
02:56:10:572,1185094964091179,15.0093,3399,59.1234,419.0641,116.4067,49.2273,292.8403,81.3445,0.0000,0.0010,0.0003,
02:56:11:573,1185098166189538,16.0100,3399,59.3943,478.4696,132.9082,49.5614,342.4111,95.1142,0.0000,0.0010,0.0003,
02:56:12:574,1185101368289846,17.0106,3399,59.0081,537.4888,149.3024,49.1780,391.5984,108.7773,0.0000,0.0010,0.0003,
02:56:13:574,1185104570437872,18.0113,3414,57.7254,595.2256,165.3404,47.7427,439.3505,122.0418,0.0000,0.0010,0.0003,
02:56:14:575,1185107772586752,19.0119,3399,57.6993,652.9369,181.3714,47.7451,487.1055,135.3071,0.0000,0.0010,0.0003,
02:56:15:576,1185110974750248,20.0126,3399,55.4456,708.3931,196.7759,45.4588,532.5729,147.9369,0.0000,0.0010,0.0003,
02:56:16:576,1185114176851854,21.0132,3399,55.1900,763.5937,212.1094,45.0460,577.6276,160.4521,0.0000,0.0010,0.0003,
02:56:17:577,1185117379073902,22.0139,3399,55.0106,818.6152,227.3931,44.9278,622.5643,172.9345,0.0000,0.0010,0.0003,
02:56:18:578,1185120581226353,23.0146,3399,54.1877,872.8138,242.4483,44.0489,666.6221,185.1728,0.0000,0.0010,0.0003,
02:56:19:578,1185123783384665,24.0152,3399,54.7132,927.5376,257.6493,44.6095,711.2402,197.5667,0.0000,0.0010,0.0003,
02:56:20:579,1185126985531080,25.0159,3399,54.0448,981.5934,272.6648,43.8882,755.1374,209.7604,0.0000,0.0010,0.0003,
02:56:21:580,1185130187649623,26.0165,3399,54.7881,1036.3922,287.8867,44.6681,799.8141,222.1706,0.0000,0.0010,0.0003,
02:56:22:580,1185133389941352,27.0172,3399,53.6262,1090.0318,302.7866,43.4753,843.3004,234.2501,0.0000,0.0010,0.0003,
02:56:23:581,1185136592082009,28.0179,3399,54.0292,1144.0715,317.7976,43.8487,887.1576,246.4327,0.0000,0.0010,0.0003,
02:56:24:581,1185139794154624,29.0185,3399,54.1517,1198.2332,332.8426,44.0305,931.1962,258.6656,0.0000,0.0010,0.0003,
02:56:25:582,1185142996244857,30.0192,3399,53.6864,1251.9297,347.7583,43.5433,974.7477,270.7633,0.0000,0.0010,0.0003,
02:56:26:583,1185146198288852,31.0198,3399,53.0627,1305.0017,362.5005,42.8787,1017.6339,282.6761,0.0000,0.0010,0.0003,
02:56:27:583,1185149400542707,32.0205,3399,53.7626,1358.7771,377.4381,43.5787,1061.2230,294.7842,0.0000,0.0010,0.0003,
02:56:28:584,1185152602652381,33.0211,3399,54.1932,1412.9809,392.4947,44.0803,1105.3118,307.0311,0.0000,0.0010,0.0003,
02:56:29:585,1185155804809427,34.0218,3399,53.3525,1466.3441,407.3178,43.1867,1148.5071,319.0297,0.0000,0.0010,0.0003,
02:56:30:585,1185159006906429,35.0224,3399,53.5867,1519.9410,422.2058,43.3891,1191.9045,331.0846,0.0000,0.0010,0.0003,
02:56:31:586,1185162209032308,36.0231,3432,54.3794,1574.3305,437.3140,44.2421,1236.1548,343.3763,0.0000,0.0010,0.0003,
02:56:32:588,1185165414509623,37.0248,3399,53.5578,1627.9551,452.2097,43.4178,1279.6268,355.4519,0.0000,0.0010,0.0003,
02:56:33:588,1185168616616665,38.0254,3399,53.2369,1681.2023,467.0006,43.0380,1322.6732,367.4092,0.0000,0.0010,0.0003,
02:56:34:589,1185171818825957,39.0261,3399,53.6405,1734.8531,481.9036,43.4537,1366.1353,379.4820,0.0000,0.0010,0.0003,
02:56:35:590,1185175020916499,40.0267,3399,54.0834,1788.9466,496.9296,43.9299,1410.0734,391.6870,0.0000,0.0010,0.0003,
02:56:36:590,1185178223010966,41.0274,3399,53.7111,1842.6681,511.8522,43.5335,1453.6152,403.7820,0.0000,0.0010,0.0003,
02:56:37:591,1185181425252246,42.0280,3399,53.1006,1895.7812,526.6059,42.9083,1496.5336,415.7038,0.0000,0.0010,0.0003,
02:56:38:592,1185184627361881,43.0287,3399,53.9616,1949.7532,541.5981,43.7361,1540.2782,427.8551,0.0000,0.0010,0.0003,
02:56:39:592,1185187829475504,44.0293,3399,54.9630,2004.7271,556.8686,44.8208,1585.1079,440.3078,0.0000,0.0010,0.0003,
02:56:40:593,1185191031668456,45.0300,3407,53.8134,2058.5514,571.8198,43.6226,1628.7394,452.4276,0.0000,0.0010,0.0003,
02:56:41:594,1185194233757992,46.0306,3399,53.3040,2111.8654,586.6293,43.1094,1671.8569,464.4047,0.0000,0.0010,0.0003,
02:56:42:594,1185197436000927,47.0313,3399,54.3578,2166.2360,601.7322,44.1741,1716.0414,476.6782,0.0000,0.0010,0.0003,
02:56:43:595,1185200638104066,48.0320,3402,54.5784,2220.8250,616.8958,44.4356,1760.4855,489.0238,0.0000,0.0010,0.0003,
