System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
09:43:34:875,710349807396974,1.0005,3171,3.6184,3.6187,1.0052,0.6640,0.6640,0.1844,0.0000,0.0000,0.0000,
09:43:35:876,710353009659164,2.0012,1467,1.4130,5.0319,1.3978,0.0255,0.6895,0.1915,0.0004,0.0004,0.0001,
09:43:36:877,710356212984474,3.0022,2731,1.7617,6.7940,1.8872,0.1168,0.8063,0.2240,0.0000,0.0004,0.0001,
09:43:37:879,710359419114320,4.0041,1147,1.7470,8.5416,2.3727,0.1560,0.9624,0.2673,0.0000,0.0004,0.0001,
09:43:38:881,710362625954320,5.0062,872,1.3106,9.8528,2.7369,0.0002,0.9626,0.2674,0.0000,0.0004,0.0001,
09:43:39:883,710365832664736,6.0083,843,1.3021,11.1555,3.0988,0.0000,0.9626,0.2674,0.0000,0.0004,0.0001,
09:43:40:884,710369035701940,7.0093,2460,4.1426,15.3000,4.2500,1.2090,2.1721,0.6034,0.0000,0.0004,0.0001,
09:43:41:885,710372237762295,8.0099,3598,14.5375,29.8404,8.2890,6.7160,8.8895,2.4693,0.0000,0.0004,0.0001,
09:43:42:885,710375439925393,9.0105,3599,10.5664,40.4091,11.2248,4.5257,13.4161,3.7267,0.0000,0.0004,0.0001,
09:43:43:886,710378642124631,10.0112,3598,15.5126,55.9248,15.5347,7.6384,21.0560,5.8489,0.0000,0.0004,0.0001,
09:43:44:886,710381844195840,11.0118,3574,21.6763,77.6055,21.5571,13.1416,34.2003,9.5001,0.0000,0.0004,0.0001,
09:43:45:887,710385046211348,12.0125,3600,21.1664,98.7759,27.4377,12.7378,46.9404,13.0390,0.0000,0.0004,0.0001,
09:43:46:888,710388248254958,13.0131,3478,22.8257,121.6054,33.7793,14.2773,61.2201,17.0056,0.0000,0.0004,0.0001,
09:43:47:888,710391450339121,14.0137,3400,55.9375,177.5534,49.3204,46.0018,107.2305,29.7863,0.0000,0.0004,0.0001,
09:43:48:889,710394652450268,15.0144,3399,55.4047,232.9685,64.7135,45.4129,152.6519,42.4033,0.0000,0.0004,0.0001,
09:43:49:890,710397854589090,16.0150,3399,54.3469,287.3253,79.8126,44.3130,196.9730,54.7147,0.0000,0.0004,0.0001,
09:43:50:890,710401056808688,17.0157,3399,55.9241,343.2617,95.3505,45.7765,242.7596,67.4332,0.0000,0.0004,0.0001,
09:43:51:891,710404258903077,18.0163,3399,56.5342,399.8066,111.0574,46.4148,289.1832,80.3287,0.0000,0.0004,0.0001,
09:43:52:892,710407461090070,19.0170,3406,57.0811,456.8995,126.9165,47.0233,336.2162,93.3934,0.0000,0.0004,0.0001,
09:43:53:892,710410663199296,20.0176,3402,56.1046,513.0146,142.5041,45.9535,382.1783,106.1607,0.0000,0.0004,0.0001,
09:43:54:893,710413865292616,21.0183,3402,56.7357,569.7606,158.2668,46.5876,428.7744,119.1040,0.0000,0.0004,0.0001,
