System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
14:41:11:906,767493121409156,1.0015,1749,1.4742,1.4743,0.4095,0.0587,0.0587,0.0163,0.0000,0.0000,0.0000,
14:41:12:907,767496325419608,2.0028,2043,1.4081,2.8830,0.8008,0.0392,0.0979,0.0272,0.0000,0.0000,0.0000,
14:41:13:908,767499527797528,3.0035,1876,1.5888,4.4722,1.2423,0.1546,0.2525,0.0701,0.0000,0.0000,0.0000,
14:41:14:908,767502729851604,4.0042,3563,14.6044,19.0794,5.2998,6.7245,6.9783,1.9384,0.0000,0.0000,0.0000,
14:41:15:909,767505931963290,5.0048,3597,14.0401,33.1223,9.2006,6.3060,13.2855,3.6904,0.0000,0.0000,0.0000,
14:41:16:910,767509134015997,6.0054,3384,10.1320,43.2563,12.0156,4.3835,17.6699,4.9083,0.0000,0.0000,0.0000,
14:41:17:910,767512336062379,7.0061,3599,19.8619,63.1220,17.5339,11.6918,29.3639,8.1566,0.0000,0.0000,0.0000,
14:41:18:911,767515538082784,8.0067,3591,20.6944,83.8203,23.2834,12.3287,41.6948,11.5819,0.0000,0.0000,0.0000,
14:41:19:911,767518740127063,9.0073,3526,22.2111,106.0355,29.4543,13.5551,55.2524,15.3479,0.0000,0.0000,0.0000,
14:41:21:278,767523113604104,10.3740,3600,16.0963,128.0267,35.5630,9.3848,68.0743,18.9095,0.0000,0.0000,0.0000,
14:41:22:280,767526319375200,11.3758,1366,2.3311,130.3583,36.2106,0.6229,68.6973,19.0826,0.0000,0.0000,0.0000,
14:41:23:282,767529524952893,12.3775,859,1.2439,131.6028,36.5563,0.0006,68.6979,19.0828,0.0000,0.0000,0.0000,
14:41:24:283,767532730720112,13.3793,1694,1.5386,133.1420,36.9839,0.0907,68.7886,19.1080,0.0000,0.0000,0.0000,
