System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
05:04:43:974,1486262221752424,1.0005,3576,15.2826,15.2837,4.2455,7.2944,7.2949,2.0264,0.0000,0.0000,0.0000,
05:04:44:975,1486265423900762,2.0012,3600,14.1652,29.4522,8.1812,6.4131,13.7095,3.8082,0.0000,0.0000,0.0000,
05:04:45:975,1486268625930798,3.0018,3557,14.0243,43.4792,12.0776,6.3384,20.0491,5.5692,0.0000,0.0000,0.0000,
05:04:46:976,1486271827964974,4.0024,3592,14.0246,57.5065,15.9740,6.3823,26.4326,7.3424,0.0000,0.0000,0.0000,
05:04:47:977,1486275030014199,5.0031,3590,22.4359,79.9468,22.2074,13.9211,40.3564,11.2101,0.0000,0.0000,0.0000,
05:04:48:977,1486278232163322,6.0037,3571,20.5158,100.4672,27.9076,12.1840,52.5432,14.5953,0.0000,0.0000,0.0000,
05:04:49:978,1486281434244040,7.0044,3592,20.4231,120.8942,33.5817,12.1139,64.6594,17.9609,0.0000,0.0000,0.0000,
05:04:50:978,1486284636344740,8.0050,3586,20.2362,141.1343,39.2040,11.8775,76.5392,21.2609,0.0000,0.0000,0.0000,
05:04:51:979,1486287838419860,9.0056,3599,20.5743,161.7126,44.9202,12.1254,88.6671,24.6297,0.0000,0.0000,0.0000,
05:04:52:980,1486291040492375,10.0063,3597,19.8393,181.5560,50.4322,11.5663,100.2357,27.8433,0.0000,0.0000,0.0000,
05:04:53:980,1486294242575002,11.0069,3597,20.0032,201.5631,55.9898,11.5419,111.7799,31.0500,0.0000,0.0000,0.0000,
05:04:54:981,1486297444753373,12.0076,3597,20.2755,221.8427,61.6230,11.8767,123.6590,34.3497,0.0000,0.0000,0.0000,
05:04:55:982,1486300646880715,13.0082,3549,23.5374,245.3849,68.1625,14.7514,138.4135,38.4482,0.0000,0.0000,0.0000,
05:04:56:982,1486303848969239,14.0089,3600,19.4275,264.8164,73.5601,11.1577,149.5735,41.5482,0.0000,0.0000,0.0000,
05:04:57:983,1486307051010958,15.0095,3575,18.3860,283.2061,78.6683,10.2295,159.8051,44.3903,0.0000,0.0000,0.0000,
05:04:58:984,1486310253084896,16.0101,3574,18.4832,301.6928,83.8036,10.2647,170.0717,47.2421,0.0000,0.0000,0.0000,
05:04:59:984,1486313455182944,17.0108,3594,18.3002,319.9969,88.8880,10.1647,180.2386,50.0663,0.0000,0.0000,0.0000,
05:05:00:985,1486316657374583,18.0114,3597,18.4221,338.4227,94.0063,10.2302,190.4708,52.9086,0.0000,0.0000,0.0000,
05:05:01:986,1486319859441489,19.0121,3600,18.7746,357.2011,99.2225,10.4550,200.9280,55.8133,0.0000,0.0000,0.0000,
05:05:02:986,1486323061500736,20.0127,3600,18.3408,375.5455,104.3182,10.2060,211.1360,58.6489,0.0000,0.0000,0.0000,
05:05:03:987,1486326263544747,21.0133,3591,18.5110,394.0602,109.4612,10.2997,221.4377,61.5105,0.0000,0.0000,0.0000,
05:05:04:987,1486329465733405,22.0140,3592,18.4529,412.5172,114.5881,10.2647,231.7048,64.3624,0.0000,0.0000,0.0000,
05:05:05:988,1486332667850929,23.0146,3587,18.5966,431.1179,119.7550,10.3519,242.0590,67.2386,0.0010,0.0010,0.0003,
05:05:06:989,1486335870031648,24.0153,3589,18.3526,449.4741,124.8539,10.2037,252.2646,70.0735,0.0000,0.0010,0.0003,
05:05:07:989,1486339072088032,25.0159,3592,18.5790,468.0569,130.0158,10.3373,262.6040,72.9456,0.0000,0.0010,0.0003,
05:05:08:990,1486342274146775,26.0166,3592,18.4271,486.4875,135.1354,10.2446,272.8505,75.7918,0.0000,0.0010,0.0003,
05:05:09:991,1486345476289681,27.0172,3579,18.4874,504.9791,140.2720,10.2730,283.1259,78.6461,0.0000,0.0010,0.0003,
05:05:10:991,1486348678336657,28.0178,3598,20.7295,525.7127,146.0313,11.8635,294.9917,81.9421,0.0000,0.0010,0.0003,
05:05:11:992,1486351880369160,29.0185,3592,18.3996,544.1159,151.1433,10.2235,305.2172,84.7825,0.0000,0.0010,0.0003,
05:05:12:993,1486355082425879,30.0191,3591,18.3267,562.4461,156.2350,10.1786,315.3977,87.6105,0.0000,0.0010,0.0003,
05:05:13:993,1486358284630760,31.0198,3574,18.4555,580.9060,161.3628,10.2524,325.6525,90.4590,0.0000,0.0010,0.0003,
05:05:14:994,1486361486806603,32.0204,3588,18.3637,599.2741,166.4650,10.1985,335.8535,93.2926,0.0000,0.0010,0.0003,
05:05:15:995,1486364688886792,33.0211,3591,18.3218,617.5995,171.5554,10.1810,346.0365,96.1212,0.0000,0.0010,0.0003,
05:05:16:995,1486367890989053,34.0217,3600,18.5749,636.1782,176.7162,10.3346,356.3732,98.9926,0.0000,0.0010,0.0003,
05:05:17:996,1486371093146513,35.0224,3575,18.5042,654.6866,181.8574,10.2948,366.6703,101.8529,0.0000,0.0010,0.0003,
05:05:18:997,1486374295265626,36.0230,3575,18.4301,673.1205,186.9779,10.2249,376.8974,104.6937,0.0000,0.0010,0.0003,
05:05:19:997,1486377497892119,37.0238,3586,18.2569,691.3836,192.0510,10.1227,387.0235,107.5065,0.0000,0.0010,0.0003,
05:05:20:998,1486380699982379,38.0245,3598,18.2888,709.6761,197.1322,10.1453,397.1709,110.3252,0.0000,0.0010,0.0003,
05:05:21:999,1486383902098167,39.0251,3576,18.3489,728.0288,202.2302,10.1749,407.3479,113.1522,0.0000,0.0010,0.0003,
05:05:22:999,1486387104221309,40.0258,3590,18.2208,746.2536,207.2927,10.1038,417.4540,115.9594,0.0000,0.0010,0.0003,
05:05:24:0,1486390306327040,41.0264,3592,18.2228,764.4801,212.3556,10.0931,427.5491,118.7636,0.0000,0.0010,0.0003,
05:05:25:1,1486393508456084,42.0271,3590,18.4403,782.9246,217.4790,10.2455,437.7969,121.6103,0.0000,0.0010,0.0003,
05:05:26:1,1486396710588747,43.0277,3576,18.4946,801.4233,222.6176,10.3082,448.1074,124.4743,0.0000,0.0010,0.0003,
05:05:27:2,1486399912624221,44.0283,3587,18.3952,819.8221,227.7284,10.2208,458.3302,127.3139,0.0000,0.0010,0.0003,
05:05:28:2,1486403114696113,45.0290,3598,18.4594,838.2852,232.8570,10.2816,468.6139,130.1705,0.0000,0.0010,0.0003,
05:05:29:3,1486406316800762,46.0296,3593,18.9628,857.2518,238.1255,10.8463,479.4624,133.1840,0.0000,0.0010,0.0003,
05:05:30:4,1486409518929227,47.0303,3599,20.3805,877.6368,243.7880,12.1638,491.6288,136.5636,0.0000,0.0010,0.0003,
05:05:31:4,1486412720929175,48.0309,3597,18.3538,895.9942,248.8873,10.1743,501.8052,139.3903,0.0000,0.0010,0.0003,
05:05:32:5,1486415922960171,49.0315,3599,18.4146,914.4122,254.0034,10.2222,512.0292,142.2303,0.0000,0.0010,0.0003,
05:05:33:6,1486419124968683,50.0321,3599,18.3337,932.7493,259.0970,10.1707,522.2018,145.0561,0.0000,0.0010,0.0003,
05:05:34:6,1486422327005643,51.0327,3599,18.3021,951.0549,264.1819,10.1540,532.3578,147.8772,0.0000,0.0010,0.0003,
05:05:35:7,1486425529079080,52.0334,3599,18.4075,969.4662,269.2962,10.2288,542.5887,150.7191,0.0000,0.0010,0.0003,
05:05:36:7,1486428731131281,53.0340,3599,18.3448,987.8146,274.3929,10.1929,552.7836,153.5510,0.0000,0.0010,0.0003,
05:05:37:8,1486431933168832,54.0346,3582,18.5181,1006.3362,279.5378,10.2789,563.0645,156.4068,0.0000,0.0010,0.0003,
05:05:38:9,1486435135335723,55.0353,3552,18.9313,1025.2714,284.7976,10.6526,573.7192,159.3665,0.0000,0.0010,0.0003,
05:05:39:9,1486438337388776,56.0359,3576,19.1783,1044.4534,290.1260,10.7944,584.5157,162.3655,0.0000,0.0010,0.0003,
05:05:40:10,1486441539481946,57.0365,3581,18.3507,1062.8081,295.2245,10.2487,594.7666,165.2129,0.0000,0.0010,0.0003,
05:05:41:11,1486444741495243,58.0372,3594,18.9288,1081.7404,300.4834,10.8116,605.5802,168.2167,0.0000,0.0010,0.0003,
05:05:42:11,1486447943671191,59.0378,3474,36.5145,1118.2624,310.6284,27.2355,632.8213,175.7837,0.0000,0.0010,0.0003,
05:05:43:12,1486451145753241,60.0385,3399,51.7940,1170.0660,325.0183,41.8392,674.6683,187.4079,0.0000,0.0010,0.0003,
05:05:44:13,1486454347854376,61.0391,3406,53.7083,1223.7845,339.9401,43.6608,718.3373,199.5382,0.0000,0.0010,0.0003,
05:05:45:13,1486457550009838,62.0398,3399,54.8722,1278.6680,355.1855,44.8801,763.2266,212.0074,0.0000,0.0010,0.0003,
05:05:46:14,1486460752162393,63.0404,3399,55.6565,1334.3353,370.6487,45.5309,808.7664,224.6573,0.0000,0.0010,0.0003,
05:05:47:15,1486463954302512,64.0411,3399,56.9969,1391.3434,386.4843,46.8664,855.6420,237.6783,0.0000,0.0010,0.0003,
05:05:48:15,1486467156422864,65.0417,3399,57.4528,1448.8073,402.4465,47.3703,903.0214,250.8393,0.0000,0.0010,0.0003,
05:05:49:16,1486470358542364,66.0424,3399,56.7818,1505.5999,418.2222,46.6401,949.6704,263.7973,0.0016,0.0026,0.0007,
05:05:50:17,1486473560716346,67.0430,3399,56.9089,1562.5204,434.0334,46.8021,996.4820,276.8006,0.0000,0.0026,0.0007,
05:05:51:17,1486476762898824,68.0437,3399,57.1838,1619.7159,449.9211,47.1072,1043.5989,289.8886,0.0000,0.0026,0.0007,
05:05:52:18,1486479965046969,69.0444,3399,56.4411,1676.1684,465.6023,46.3138,1089.9220,302.7561,0.0000,0.0026,0.0007,
05:05:53:19,1486483167195168,70.0450,3399,56.0809,1732.2604,481.1835,45.9725,1135.9037,315.5288,0.0000,0.0026,0.0007,
05:05:54:19,1486486369308098,71.0457,3399,56.2705,1788.5421,496.8172,46.1348,1182.0476,328.3466,0.0000,0.0026,0.0007,
05:05:55:20,1486489571552118,72.0463,3399,56.1992,1844.7543,512.4317,46.0592,1228.1175,341.1437,0.0000,0.0026,0.0007,
05:05:56:20,1486492773660244,73.0470,3400,56.4687,1901.2336,528.1205,46.3140,1274.4402,354.0112,0.0000,0.0026,0.0007,
05:05:57:21,1486495975836759,74.0477,3399,56.4482,1957.6932,543.8037,46.3059,1320.7556,366.8765,0.0000,0.0026,0.0007,
05:05:58:22,1486499177963674,75.0483,3399,56.5482,2014.2524,559.5146,46.3819,1367.1464,379.7629,0.0000,0.0026,0.0007,
05:05:59:22,1486502380077306,76.0490,3399,56.7523,2071.0158,575.2822,46.5901,1413.7456,392.7071,0.0000,0.0026,0.0007,
05:06:00:23,1486505582286908,77.0496,3399,56.3190,2127.3473,590.9298,46.1921,1459.9479,405.5411,0.0000,0.0026,0.0007,
05:06:01:24,1486508784417017,78.0503,3399,56.3433,2183.7015,606.5838,46.1973,1506.1542,418.3762,0.0000,0.0026,0.0007,
05:06:02:24,1486511986589299,79.0509,3399,56.0357,2239.7485,622.1524,45.9087,1552.0720,431.1311,0.0000,0.0026,0.0007,
05:06:03:25,1486515188677978,80.0516,3399,55.0185,2294.7770,637.4381,44.8756,1596.9558,443.5988,0.0000,0.0026,0.0007,
05:06:04:26,1486518390784563,81.0522,3399,54.8617,2349.6494,652.6804,44.6907,1641.6552,456.0153,0.0000,0.0026,0.0007,
05:06:05:26,1486521593166816,82.0530,3399,55.1883,2404.8507,668.0141,45.0104,1686.6761,468.5212,0.0000,0.0026,0.0007,
05:06:06:27,1486524795410647,83.0536,3399,53.7998,2458.6631,682.9620,43.6615,1730.3479,480.6522,0.0000,0.0026,0.0007,
05:06:07:28,1486527997545181,84.0543,3399,54.5860,2513.2601,698.1278,44.3229,1774.6797,492.9666,0.0000,0.0026,0.0007,
05:06:08:28,1486531199681628,85.0550,3399,54.6257,2567.8961,713.3045,44.4312,1819.1193,505.3109,0.0000,0.0026,0.0007,
05:06:09:29,1486534401756823,86.0556,3399,54.9232,2622.8294,728.5637,44.7583,1863.8859,517.7461,0.0000,0.0026,0.0007,
05:06:10:30,1486537603947086,87.0563,3399,54.6884,2677.5298,743.7583,44.4468,1908.3424,530.0951,0.0000,0.0026,0.0007,
05:06:11:30,1486540806018879,88.0569,3399,55.0546,2732.5947,759.0541,44.8452,1953.1959,542.5544,0.0000,0.0026,0.0007,
05:06:12:31,1486544008131153,89.0575,3399,55.2079,2787.8127,774.3924,45.0541,1998.2582,555.0717,0.0000,0.0026,0.0007,
05:06:13:32,1486547210236814,90.0582,3399,55.3247,2843.1481,789.7634,45.0703,2043.3373,567.5937,0.0000,0.0026,0.0007,
05:06:14:32,1486550412316128,91.0588,3399,55.4610,2898.6194,805.1721,45.2510,2088.5967,580.1657,0.0000,0.0026,0.0007,
05:06:15:33,1486553614561686,92.0595,3403,55.0435,2953.6751,820.4653,44.8845,2133.4911,592.6364,0.0000,0.0026,0.0007,
05:06:16:34,1486556816682998,93.0602,3399,55.1103,3008.7963,835.7767,44.8447,2178.3447,605.0957,0.0000,0.0026,0.0007,
05:06:17:34,1486560018772540,94.0608,3399,55.1943,3064.0010,851.1114,44.9681,2223.3212,617.5892,0.0000,0.0026,0.0007,
05:06:18:35,1486563220851994,95.0614,3399,55.0515,3119.0627,866.4063,44.8755,2268.2051,630.0570,0.0000,0.0026,0.0007,
05:06:19:36,1486566422965710,96.0621,3399,55.0300,3174.1033,881.6954,44.7831,2312.9968,642.4991,0.0000,0.0026,0.0007,
05:06:20:36,1486569625160671,97.0627,3400,54.5995,3228.7138,896.8649,44.3919,2357.3976,654.8327,0.0000,0.0026,0.0007,
05:06:21:37,1486572827333951,98.0634,3399,54.4165,3283.1417,911.9838,44.2633,2401.6702,667.1306,0.0000,0.0026,0.0007,
05:06:22:38,1486576029403164,99.0640,3399,54.9091,3338.0609,927.2391,44.6379,2446.3164,679.5323,0.0000,0.0026,0.0007,
05:06:23:38,1486579231489966,100.0647,3399,54.2708,3392.3418,942.3172,44.0668,2490.3914,691.7754,0.0000,0.0026,0.0007,
05:06:24:39,1486582433603162,101.0653,3399,54.2560,3446.6080,957.3911,44.0626,2534.4623,704.0173,0.0000,0.0026,0.0007,
05:06:25:40,1486585635851318,102.0660,3399,54.7851,3501.4062,972.6128,44.5334,2579.0063,716.3907,0.0000,0.0026,0.0007,
05:06:26:40,1486588837957620,103.0667,3399,54.1897,3555.6062,987.6684,43.9799,2622.9946,728.6096,0.0000,0.0026,0.0007,
05:06:27:41,1486592040113680,104.0673,3399,54.3349,3609.9521,1002.7645,44.1604,2667.1640,740.8789,0.0000,0.0026,0.0007,
05:06:28:41,1486595242195089,105.0680,3399,54.3905,3664.3527,1017.8757,44.1345,2711.3067,753.1408,0.0000,0.0026,0.0007,
05:06:29:42,1486598444281215,106.0686,3399,54.6252,3718.9883,1033.0523,44.4108,2755.7260,765.4794,0.0000,0.0026,0.0007,
05:06:30:43,1486601646470242,107.0693,3399,54.4273,3773.4277,1048.1744,44.2704,2800.0062,777.7795,0.0000,0.0026,0.0007,
05:06:31:43,1486604848562036,108.0699,3399,54.8040,3828.2420,1063.4006,44.5421,2844.5566,790.1546,0.0000,0.0026,0.0007,
05:06:32:44,1486608050692322,109.0706,3399,54.7363,3882.9886,1078.6079,44.5243,2889.0893,802.5248,0.0017,0.0043,0.0012,
05:06:33:45,1486611252894960,110.0712,3399,53.9721,3936.9717,1093.6033,43.8064,2932.9046,814.6957,0.0000,0.0043,0.0012,
05:06:34:45,1486614454993905,111.0719,3399,54.4901,3991.4723,1108.7423,44.2215,2977.1346,826.9818,0.0000,0.0043,0.0012,
05:06:35:46,1486617657196154,112.0726,3399,54.5373,4046.0220,1123.8950,44.3219,3021.4666,839.2963,0.0000,0.0043,0.0012,
05:06:36:47,1486620859280930,113.0732,3399,54.5430,4100.5751,1139.0486,44.3771,3065.8519,851.6255,0.0000,0.0043,0.0012,
05:06:37:47,1486624061375351,114.0738,3399,54.7935,4155.3790,1154.2720,44.5265,3110.3868,863.9963,0.0000,0.0043,0.0012,
05:06:38:48,1486627263471930,115.0745,3399,54.8898,4210.2792,1169.5220,44.6592,3155.0545,876.4040,0.0000,0.0043,0.0012,
05:06:39:49,1486630465563968,116.0751,3399,54.3053,4264.5948,1184.6097,44.1515,3199.2144,888.6707,0.0000,0.0043,0.0012,
05:06:40:49,1486633667720982,117.0758,3399,53.8020,4318.4077,1199.5577,43.5286,3242.7517,900.7644,0.0000,0.0043,0.0012,
05:06:41:50,1486636869826298,118.0764,3399,53.8065,4372.2247,1214.5069,43.6002,3286.3604,912.8779,0.0000,0.0043,0.0012,
05:06:42:51,1486640071927696,119.0771,3399,53.7094,4425.9443,1229.4290,43.5080,3329.8767,924.9658,0.0000,0.0043,0.0012,
05:06:43:51,1486643274019487,120.0777,3399,54.4804,4480.4349,1244.5653,44.2743,3374.1594,937.2665,0.0000,0.0043,0.0012,
05:06:44:52,1486646476113754,121.0783,3399,53.6746,4534.1198,1259.4777,43.4343,3417.6020,949.3339,0.0000,0.0043,0.0012,
05:06:45:52,1486649678222198,122.0790,3399,53.9997,4588.1301,1274.4806,43.7946,3461.4052,961.5014,0.0000,0.0043,0.0012,
05:06:46:53,1486652880260130,123.0796,3399,53.9191,4642.0575,1289.4604,43.7067,3505.1186,973.6441,0.0000,0.0043,0.0012,
05:06:47:54,1486656082353224,124.0802,3399,53.8960,4695.9637,1304.4344,43.6508,3548.7776,985.7716,0.0000,0.0043,0.0012,
05:06:48:54,1486659284432709,125.0809,3399,53.5769,4749.5505,1319.3196,43.3763,3592.1620,997.8228,0.0000,0.0043,0.0012,
05:06:49:55,1486662486501192,126.0815,3399,53.1106,4802.6710,1334.0753,42.8991,3635.0691,1009.7414,0.0000,0.0043,0.0012,
05:06:50:56,1486665688607208,127.0822,3399,53.7237,4856.4050,1349.0014,43.4870,3678.5644,1021.8234,0.0000,0.0043,0.0012,
05:06:51:56,1486668890713872,128.0828,3399,53.7913,4910.2068,1363.9463,43.5823,3722.1552,1033.9320,0.0000,0.0043,0.0012,
