System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
12:38:19:110,1092413527820605,1.0005,3584,22.3873,22.3885,6.2190,13.1122,13.1130,3.6425,0.0000,0.0000,0.0000,
12:38:20:111,1092416729865437,2.0011,3587,20.1423,42.5353,11.8154,11.7081,24.8236,6.8954,0.0000,0.0000,0.0000,
12:38:21:112,1092419931880529,3.0018,3600,19.8425,62.3817,17.3283,11.5088,36.3347,10.0930,0.0000,0.0000,0.0000,
12:38:22:112,1092423133912756,4.0024,3600,20.0061,82.3918,22.8866,11.6347,47.9717,13.3255,0.0000,0.0000,0.0000,
12:38:23:113,1092426336088715,5.0031,3600,19.9781,102.3744,28.4373,11.6168,59.5911,16.5531,0.0000,0.0000,0.0000,
12:38:24:114,1092429538061169,6.0037,3593,19.9842,122.3624,33.9895,11.6037,71.1970,19.7769,0.0000,0.0000,0.0000,
12:38:25:114,1092432740021376,7.0043,3600,20.0083,142.3744,39.5484,11.6281,82.8273,23.0076,0.0000,0.0000,0.0000,
12:38:26:115,1092435941967444,8.0049,3600,20.0951,162.4732,45.1314,11.7384,94.5678,26.2688,0.0000,0.0000,0.0000,
12:38:27:115,1092439143886923,9.0055,3541,21.3104,183.7873,51.0520,12.8117,107.3817,29.8283,0.0000,0.0000,0.0000,
12:38:28:116,1092442345963360,10.0062,3399,54.4703,238.2686,66.1857,44.6872,152.0779,42.2439,0.0000,0.0000,0.0000,
12:38:29:117,1092445547949748,11.0068,3593,29.6985,267.9729,74.4369,20.8402,172.9221,48.0339,0.0000,0.0000,0.0000,
12:38:30:117,1092448750143269,12.0075,3436,21.8120,289.7897,80.4971,13.1979,186.1229,51.7008,0.0000,0.0000,0.0000,
12:38:31:118,1092451952359487,13.0082,3399,59.5440,349.3487,97.0413,49.4645,235.5998,65.4444,0.0000,0.0000,0.0000,
12:38:32:119,1092455154363162,14.0088,3595,34.8800,384.2357,106.7321,25.6788,261.2837,72.5788,0.0000,0.0000,0.0000,
12:38:33:119,1092458356472477,15.0095,3399,25.9373,410.1783,113.9384,17.2882,278.5754,77.3821,0.0000,0.0000,0.0000,
12:38:34:120,1092461558523888,16.0101,3399,59.4643,469.6541,130.4595,49.3125,327.8975,91.0826,0.0000,0.0000,0.0000,
12:38:35:121,1092464760513675,17.0107,3600,46.5215,516.1848,143.3847,36.7468,364.6516,101.2921,0.0000,0.0000,0.0000,
12:38:36:121,1092467962566490,18.0114,3400,30.3156,546.5059,151.8072,21.4527,386.1082,107.2523,0.0000,0.0000,0.0000,
12:38:37:122,1092471164602198,19.0120,3399,58.8617,605.3788,168.1608,48.6784,434.7958,120.7766,0.0000,0.0000,0.0000,
12:38:38:123,1092474366813736,20.0127,3512,49.4553,654.8462,181.9017,39.3832,474.1887,131.7191,0.0000,0.0000,0.0000,
12:38:39:123,1092477568838082,21.0133,3401,46.2879,701.1425,194.7618,36.5688,510.7641,141.8789,0.0000,0.0000,0.0000,
12:38:40:124,1092480770877975,22.0140,3400,58.8354,759.9891,211.1081,48.5850,559.3583,155.3773,0.0000,0.0000,0.0000,
12:38:41:124,1092483972961640,23.0146,3474,56.2726,816.2728,226.7425,45.9457,605.3130,168.1425,0.0000,0.0000,0.0000,
12:38:42:125,1092487174997765,24.0153,3399,53.4865,869.7690,241.6025,43.3192,648.6401,180.1778,0.0000,0.0000,0.0000,
12:38:43:126,1092490377139266,25.0159,3399,58.6161,928.3980,257.8883,48.3830,697.0338,193.6205,0.0000,0.0000,0.0000,
12:38:44:126,1092493579258716,26.0166,3408,59.0321,987.4424,274.2896,48.6731,745.7171,207.1436,0.0000,0.0000,0.0000,
12:38:45:127,1092496781275566,27.0172,3399,54.6337,1042.0861,289.4684,44.3674,790.0926,219.4702,0.0000,0.0000,0.0000,
12:38:46:128,1092499983305454,28.0179,3399,57.9420,1100.0389,305.5664,47.6803,837.7818,232.7172,0.0000,0.0000,0.0000,
12:38:47:128,1092503185343560,29.0185,3399,59.2118,1159.2618,322.0172,48.8963,886.6873,246.3020,0.0000,0.0000,0.0000,
12:38:48:129,1092506387447197,30.0192,3399,58.4990,1217.7720,338.2700,48.1227,934.8192,259.6720,0.0000,0.0000,0.0000,
12:38:49:130,1092509589484101,31.0198,3423,58.0269,1275.8098,354.3916,47.7518,982.5800,272.9389,0.0000,0.0000,0.0000,
12:38:50:130,1092512791536384,32.0205,3399,58.5791,1334.4000,370.6667,48.2636,1030.8527,286.3480,0.0000,0.0000,0.0000,
12:38:51:131,1092515993592971,33.0211,3399,58.7847,1393.1959,386.9989,48.3966,1079.2587,299.7941,0.0000,0.0000,0.0000,
12:38:52:132,1092519195692528,34.0218,3399,57.6097,1450.8174,403.0048,47.2673,1126.5356,312.9266,0.0000,0.0000,0.0000,
12:38:53:132,1092522397760578,35.0224,3399,58.2494,1509.0782,419.1884,47.8893,1174.4343,326.2317,0.0000,0.0000,0.0000,
12:38:54:133,1092525599833541,36.0231,3399,58.7929,1567.8820,435.5228,48.5543,1222.9976,339.7215,0.0000,0.0000,0.0000,
12:38:55:134,1092528801874559,37.0237,3399,57.8256,1625.7185,451.5885,47.4130,1270.4194,352.8943,0.0000,0.0000,0.0000,
12:38:56:134,1092532003917015,38.0243,3399,58.3237,1684.0532,467.7926,47.9734,1318.4019,366.2227,0.0000,0.0000,0.0000,
12:38:57:135,1092535205952704,39.0250,3399,58.9021,1742.9663,484.1573,48.7111,1367.1221,379.7561,0.0000,0.0000,0.0000,
12:38:58:136,1092538408174699,40.0257,3399,59.0605,1802.0408,500.5669,48.5882,1415.7218,393.2561,0.0000,0.0000,0.0000,
12:38:59:136,1092541610408736,41.0264,3399,58.1828,1860.2352,516.7320,47.8186,1463.5500,406.5417,0.0000,0.0000,0.0000,
