System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
04:38:36:988,98827409619627,1.0005,3296,9.3754,9.3760,2.6045,4.1246,4.1249,1.1458,0.0000,0.0000,0.0000,
04:38:37:989,98830611825747,2.0012,3399,48.7959,58.1821,16.1617,38.8720,43.0051,11.9459,0.0000,0.0000,0.0000,
04:38:38:989,98833813969582,3.0018,3400,45.5862,103.7776,28.8271,36.7393,79.7519,22.1533,0.0000,0.0000,0.0000,
04:38:39:990,98837016043074,4.0025,3425,56.3139,160.1018,44.4727,46.2798,126.0401,35.0111,0.0000,0.0000,0.0000,
04:38:40:991,98840218324724,5.0032,3403,55.2897,215.4021,59.8339,45.1957,171.2444,47.5679,0.0000,0.0000,0.0000,
04:38:41:992,98843421500232,6.0041,2741,21.0861,236.4937,65.6927,16.4390,187.6877,52.1355,0.0000,0.0000,0.0000,
04:38:42:993,98846626507667,7.0057,2143,1.7515,238.2457,66.1794,0.1320,187.8198,52.1722,0.0000,0.0000,0.0000,
04:38:43:995,98849832769552,8.0076,1665,1.5753,239.8215,66.6171,0.0639,187.8837,52.1899,0.0000,0.0000,0.0000,
04:38:44:996,98853035734127,9.0085,3449,4.0256,243.8489,67.7358,1.7207,189.6052,52.6681,0.0000,0.0000,0.0000,
04:38:45:997,98856237816456,10.0092,3500,2.3489,246.1984,68.3884,0.3235,189.9288,52.7580,0.0000,0.0000,0.0000,
04:38:46:998,98859443664016,11.0110,1988,1.8689,248.0676,68.9077,0.1776,190.1064,52.8073,0.0000,0.0000,0.0000,
04:38:48:0,98862647223148,12.0121,2158,3.0973,251.1664,69.7685,1.0831,191.1900,53.1083,0.0000,0.0000,0.0000,
04:38:49:0,98865849383376,13.0127,3399,13.2036,264.3729,73.4369,9.6253,200.8173,55.7826,0.0000,0.0000,0.0000,
04:38:50:1,98869051604092,14.0134,3399,56.7213,321.1053,89.1959,46.6702,247.4967,68.7491,0.0000,0.0000,0.0000,
04:38:51:5,98872265972154,15.0179,3400,56.5243,377.8569,104.9602,46.3401,294.0231,81.6731,0.0000,0.0000,0.0000,
04:38:52:6,98875468108183,16.0185,3407,57.2932,435.1606,120.8779,47.1450,341.1767,94.7713,0.0000,0.0000,0.0000,
04:38:53:7,98878670454492,17.0192,3399,56.1299,491.3019,136.4727,46.0591,387.2452,107.5681,0.0000,0.0000,0.0000,
04:38:54:7,98881872689424,18.0199,3404,54.7787,546.0938,151.6927,44.6202,431.8761,119.9656,0.0000,0.0000,0.0000,
04:38:55:8,98885074943327,19.0206,3418,56.0592,602.1636,167.2677,45.9830,477.8678,132.7411,0.0015,0.0015,0.0004,
04:38:56:9,98888277321768,20.0213,3406,55.9078,658.0859,182.8016,45.7535,523.6332,145.4537,0.0000,0.0015,0.0004,
04:38:57:9,98891479408512,21.0220,3399,56.0544,714.1506,198.3752,45.8782,569.5198,158.1999,0.0000,0.0015,0.0004,
04:38:58:10,98894681509393,22.0226,3500,52.2547,766.4166,212.8935,42.3419,611.8708,169.9641,0.0000,0.0015,0.0004,
04:38:59:11,98897883677913,23.0233,3408,44.6130,811.0372,225.2881,35.7717,647.6487,179.9024,0.0000,0.0015,0.0004,
04:39:00:11,98901085882504,24.0240,3406,55.3678,866.4176,240.6716,45.1718,692.8308,192.4530,0.0000,0.0015,0.0004,
04:39:01:12,98904287997632,25.0246,3401,54.4047,920.8324,255.7868,44.2750,737.1140,204.7539,0.0000,0.0015,0.0004,
04:39:02:13,98907490111857,26.0252,3403,56.3061,977.1489,271.4302,46.2879,783.4105,217.6140,0.0000,0.0015,0.0004,
04:39:03:14,98910693894611,27.0264,3399,57.3094,1034.4971,287.3603,47.2491,830.6916,230.7477,0.0000,0.0015,0.0004,
04:39:04:14,98913895993573,28.0270,3403,55.1945,1089.7019,302.6950,45.1839,875.8840,243.3011,0.0000,0.0015,0.0004,
04:39:05:15,98917098123004,29.0277,3551,49.0505,1138.7617,316.3227,39.6550,915.5465,254.3185,0.0000,0.0015,0.0004,
04:39:06:16,98920300216863,30.0283,3405,39.9944,1178.7634,327.4343,32.0017,947.5541,263.2095,0.0000,0.0015,0.0004,
