System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
02:14:28:94,972634457205163,1.0005,3596,21.5171,21.5188,5.9774,12.4064,12.4074,3.4465,0.0000,0.0000,0.0000,
02:14:29:94,972637659231179,2.0012,3550,20.3594,41.8825,11.6340,11.9989,24.4088,6.7802,0.0000,0.0000,0.0000,
02:14:30:95,972640861246976,3.0018,3600,20.3190,62.2056,17.2793,11.9810,36.3922,10.1089,0.0000,0.0000,0.0000,
02:14:31:96,972644063209102,4.0024,3601,20.5385,82.7479,22.9855,12.2508,48.6452,13.5126,0.0000,0.0000,0.0000,
02:14:32:96,972647265252112,5.0031,3399,57.2811,140.0397,38.8999,47.4353,96.0894,26.6915,0.0000,0.0000,0.0000,
02:14:33:97,972650467463144,6.0038,3399,57.9590,198.0123,55.0034,47.9432,144.0438,40.0122,0.0000,0.0000,0.0000,
02:14:34:98,972653669508116,7.0044,3399,59.5049,257.5285,71.5357,49.4760,193.5292,53.7581,0.0000,0.0000,0.0000,
02:14:35:98,972656871633177,8.0051,3399,59.6939,317.2341,88.1206,49.6384,243.1772,67.5492,0.0000,0.0000,0.0000,
02:14:36:99,972660073713687,9.0057,3399,59.3742,376.6202,104.6167,49.3230,292.5101,81.2528,0.0000,0.0000,0.0000,
02:14:37:99,972663275754519,10.0063,3400,59.4437,436.0751,121.1320,49.4374,341.9569,94.9880,0.0000,0.0000,0.0000,
02:14:38:100,972666477895808,11.0070,3399,59.7909,495.8792,137.7442,49.7329,391.7007,108.8058,0.0000,0.0000,0.0000,
02:14:39:101,972669680028526,12.0077,3400,60.0324,555.9238,154.4233,50.0123,441.7233,122.7009,0.0000,0.0000,0.0000,
02:14:40:101,972672882056476,13.0083,3399,59.9432,615.8782,171.0773,49.9250,491.6576,136.5716,0.0000,0.0000,0.0000,
02:14:41:102,972676084092608,14.0090,3400,60.1374,676.0267,187.7852,50.1098,541.7767,150.4935,0.0000,0.0000,0.0000,
02:14:42:103,972679286129879,15.0096,3399,59.9017,735.9398,204.4277,49.9196,591.7058,164.3627,0.0000,0.0000,0.0000,
02:14:43:103,972682488234230,16.0103,3399,60.1353,796.0876,221.1354,50.0564,641.7726,178.2702,0.0000,0.0000,0.0000,
02:14:44:104,972685690293838,17.0109,3400,60.1011,856.2002,237.8334,50.0799,691.8621,192.1839,0.0000,0.0000,0.0000,
02:14:45:105,972688892323144,18.0115,3399,60.0753,916.2867,254.5241,50.1032,741.9747,206.1041,0.0000,0.0000,0.0000,
02:14:46:105,972692094405107,19.0122,3399,60.2436,976.5424,271.2618,50.1535,792.1383,220.0384,0.0000,0.0000,0.0000,
02:14:47:106,972695296443737,20.0128,3399,60.1466,1036.7002,287.9723,50.1205,842.2681,233.9634,0.0016,0.0016,0.0005,
02:14:48:107,972698498600942,21.0135,3399,60.1775,1096.8913,304.6920,50.1745,892.4539,247.9039,0.0000,0.0016,0.0005,
