System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
20:14:59:507,1456574242150892,1.0005,2943,18.0766,18.0779,5.0216,11.3115,11.3123,3.1423,0.0000,0.0000,0.0000,
20:15:00:508,1456577445157478,2.0015,2086,3.1455,21.2241,5.8956,1.1634,12.4760,3.4656,0.0000,0.0000,0.0000,
20:15:01:509,1456580647613135,3.0023,3579,11.7185,32.9457,9.1516,7.1784,19.6563,5.4601,0.0000,0.0000,0.0000,
20:15:02:510,1456583849793024,4.0029,3461,12.1463,45.0953,12.5265,7.5443,27.2027,7.5563,0.0000,0.0000,0.0000,
20:15:03:510,1456587051730743,5.0036,3533,6.9876,52.0841,14.4678,3.7907,30.9941,8.6095,0.0000,0.0000,0.0000,
20:15:04:511,1456590253818417,6.0042,3540,9.4894,61.5757,17.1044,5.6215,36.6168,10.1713,0.0000,0.0000,0.0000,
20:15:05:512,1456593455908244,7.0049,3574,4.3974,65.9739,18.3261,2.0035,38.6207,10.7280,0.0000,0.0000,0.0000,
20:15:06:512,1456596657980957,8.0055,3564,6.0581,72.0335,20.0093,3.1855,41.8069,11.6130,0.0000,0.0000,0.0000,
20:15:07:513,1456599859953451,9.0061,3599,4.1156,76.1498,21.1527,1.9477,43.7550,12.1542,0.0000,0.0000,0.0000,
20:15:08:514,1456603062999965,10.0071,3586,9.3041,85.4558,23.7377,5.4943,49.2504,13.6807,0.0000,0.0000,0.0000,
20:15:09:514,1456606265224759,11.0078,3342,3.9951,89.4520,24.8478,1.7162,50.9670,14.1575,0.0000,0.0000,0.0000,
20:15:10:515,1456609468464555,12.0088,3010,3.2026,92.6552,25.7376,1.2345,52.2018,14.5005,0.0000,0.0000,0.0000,
20:15:11:516,1456612671183612,13.0096,2910,7.4834,100.1407,27.8169,4.2101,56.4130,15.6703,0.0000,0.0000,0.0000,
20:15:12:517,1456615873311153,14.0103,3515,3.7805,103.9221,28.8672,1.5839,57.9973,16.1104,0.0000,0.0000,0.0000,
20:15:13:518,1456619075271988,15.0109,3589,3.4681,107.3909,29.8308,1.4585,59.4561,16.5156,0.0000,0.0000,0.0000,
20:15:14:518,1456622277225722,16.0115,3595,8.7861,116.1787,32.2719,5.1893,64.6464,17.9573,0.0000,0.0000,0.0000,
20:15:15:519,1456625479223412,17.0122,3507,7.0709,123.2509,34.2363,3.8777,68.5248,19.0347,0.0000,0.0000,0.0000,
20:15:16:519,1456628681270344,18.0128,3550,10.0303,133.2831,37.0231,6.0672,74.5931,20.7203,0.0000,0.0000,0.0000,
20:15:17:520,1456631883303694,19.0134,3413,32.1725,165.4612,45.9615,22.7013,97.2985,27.0274,0.0000,0.0000,0.0000,
20:15:18:521,1456635085588304,20.0141,3399,55.5457,221.0181,61.3939,44.7300,142.0375,39.4549,0.0000,0.0000,0.0000,
20:15:19:521,1456638287788357,21.0148,3401,55.6856,276.7170,76.8658,44.8925,186.9407,51.9280,0.0000,0.0000,0.0000,
20:15:20:522,1456641490168157,22.0156,3404,55.8438,332.5731,92.3814,44.9434,231.8940,64.4150,0.0000,0.0000,0.0000,
