timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/24 05:31:48.066, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 10.25 W
2016/11/24 05:31:49.070, P8, 37, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.77 W
2016/11/24 05:31:50.073, P8, 37, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.67 W
2016/11/24 05:31:51.077, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.67 W
2016/11/24 05:31:52.081, P8, 37, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.67 W
2016/11/24 05:31:53.084, P2, 38, 25 %, 703 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.03 W
2016/11/24 05:31:54.088, P2, 39, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.76 W
2016/11/24 05:31:55.090, P2, 39, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
2016/11/24 05:31:56.093, P2, 39, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.66 W
2016/11/24 05:31:57.095, P2, 39, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/24 05:31:58.098, P2, 39, 6 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.93 W
2016/11/24 05:31:59.100, P2, 39, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/24 05:32:00.103, P2, 39, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/24 05:32:01.106, P2, 39, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/24 05:32:02.109, P2, 39, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/24 05:32:03.112, P2, 39, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.58 W
2016/11/24 05:32:04.114, P2, 39, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.69 W
2016/11/24 05:32:05.117, P2, 39, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
2016/11/24 05:32:06.119, P2, 40, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/24 05:32:07.121, P2, 40, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.69 W
2016/11/24 05:32:08.124, P2, 40, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/24 05:32:09.126, P2, 39, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.88 W
2016/11/24 05:32:10.128, P2, 40, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.78 W
2016/11/24 05:32:11.131, P2, 40, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.66 W
2016/11/24 05:32:12.133, P2, 40, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
