timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 15:30:56.572, P8, 35, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.96 W
2016/11/27 15:30:57.576, P2, 36, 2 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/27 15:30:58.579, P2, 36, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/27 15:30:59.581, P2, 36, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/27 15:31:00.583, P2, 36, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.16 W
2016/11/27 15:31:01.586, P2, 36, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/27 15:31:02.588, P2, 37, 11 %, 856 MiB, 1058 MHz, 1290 MHz, 1290 MHz, 20 %, 35.67 W
2016/11/27 15:31:03.590, P2, 38, 11 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.06 W
2016/11/27 15:31:04.593, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.04 W
2016/11/27 15:31:05.595, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.88 W
2016/11/27 15:31:06.598, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.04 W
2016/11/27 15:31:07.600, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.76 W
2016/11/27 15:31:08.602, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.79 W
2016/11/27 15:31:09.605, P2, 39, 9 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.18 W
2016/11/27 15:31:10.607, P2, 39, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.95 W
2016/11/27 15:31:11.610, P2, 38, 0 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 42.74 W
