timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 13:48:43.658, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 31.19 W
2016/11/27 13:48:44.661, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 31.19 W
2016/11/27 13:48:45.664, P5, 40, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.15 W
2016/11/27 13:48:46.667, P5, 40, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.05 W
2016/11/27 13:48:47.670, P5, 40, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.04 W
2016/11/27 13:48:48.673, P2, 41, 16 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.52 W
2016/11/27 13:48:49.676, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.54 W
2016/11/27 13:48:50.678, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.64 W
2016/11/27 13:48:51.681, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.98 W
2016/11/27 13:48:52.683, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.25 W
2016/11/27 13:48:53.685, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 13:48:54.688, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 13:48:55.691, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 13:48:56.694, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.34 W
2016/11/27 13:48:57.697, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 13:48:58.700, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.73 W
2016/11/27 13:48:59.703, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/27 13:49:00.705, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/27 13:49:01.707, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/27 13:49:02.710, P2, 41, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/27 13:49:03.712, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/27 13:49:04.715, P2, 42, 9 %, 571 MiB, 1026 MHz, 1252 MHz, 1252 MHz, 20 %, 34.54 W
2016/11/27 13:49:05.717, P2, 43, 10 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.34 W
2016/11/27 13:49:06.719, P2, 43, 10 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.64 W
2016/11/27 13:49:07.722, P2, 43, 1 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 42.27 W
