timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 23:09:05.201, P8, 36, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 10.05 W
2016/11/27 23:09:06.205, P2, 37, 8 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.20 W
2016/11/27 23:09:07.207, P2, 38, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.85 W
2016/11/27 23:09:08.209, P2, 38, 11 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/27 23:09:09.212, P2, 38, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.79 W
2016/11/27 23:09:10.214, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 23:09:11.217, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.33 W
2016/11/27 23:09:12.220, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.35 W
2016/11/27 23:09:13.225, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.33 W
2016/11/27 23:09:14.228, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 23:09:15.231, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.34 W
2016/11/27 23:09:16.234, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 23:09:17.237, P2, 38, 2 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.54 W
2016/11/27 23:09:18.240, P2, 38, 11 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/27 23:09:19.243, P2, 38, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/27 23:09:20.245, P2, 38, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.78 W
2016/11/27 23:09:21.247, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.95 W
2016/11/27 23:09:22.250, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/27 23:09:23.252, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 23:09:24.255, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.15 W
2016/11/27 23:09:25.257, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 23:09:26.260, P2, 39, 11 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/27 23:09:27.262, P2, 39, 10 %, 856 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 36.84 W
2016/11/27 23:09:28.264, P2, 40, 9 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.04 W
2016/11/27 23:09:29.267, P0, 40, 4 %, 89 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 42.15 W
