timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 18:56:23.599, P8, 36, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 10.15 W
2016/11/27 18:56:24.602, P8, 36, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.67 W
2016/11/27 18:56:25.605, P8, 36, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.67 W
2016/11/27 18:56:26.608, P8, 36, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.77 W
2016/11/27 18:56:27.611, P8, 36, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.77 W
2016/11/27 18:56:28.614, P2, 37, 26 %, 513 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 29.17 W
2016/11/27 18:56:29.625, P2, 37, 7 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.57 W
2016/11/27 18:56:30.629, P2, 38, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.76 W
2016/11/27 18:56:31.631, P2, 38, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.95 W
2016/11/27 18:56:32.634, P2, 38, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/27 18:56:33.636, P2, 38, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 18:56:34.638, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 18:56:35.641, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.35 W
2016/11/27 18:56:36.643, P2, 38, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 18:56:37.646, P2, 38, 2 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.54 W
2016/11/27 18:56:38.649, P2, 38, 11 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/27 18:56:39.652, P2, 38, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/27 18:56:40.654, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.96 W
2016/11/27 18:56:41.657, P2, 38, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 18:56:42.659, P2, 38, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 18:56:43.661, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.16 W
2016/11/27 18:56:44.664, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 18:56:45.666, P2, 38, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 18:56:46.669, P2, 38, 0 %, 856 MiB, 1026 MHz, 1252 MHz, 1252 MHz, 20 %, 33.40 W
2016/11/27 18:56:47.671, P2, 39, 10 %, 856 MiB, 1026 MHz, 1252 MHz, 1252 MHz, 20 %, 35.19 W
2016/11/27 18:56:48.674, P2, 39, 10 %, 856 MiB, 1026 MHz, 1252 MHz, 1252 MHz, 20 %, 35.09 W
