timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 14:41:13.552, P0, 41, 0 %, 42 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.02 W
2016/11/27 14:41:14.555, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 31.58 W
2016/11/27 14:41:15.557, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 31.29 W
2016/11/27 14:41:16.560, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 31.29 W
2016/11/27 14:41:17.563, P2, 41, 16 %, 384 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 31.56 W
2016/11/27 14:41:18.569, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.37 W
2016/11/27 14:41:19.572, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.73 W
2016/11/27 14:41:20.575, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/27 14:41:21.577, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.56 W
2016/11/27 14:41:22.580, P2, 41, 8 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.26 W
2016/11/27 14:41:23.582, P2, 41, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.36 W
2016/11/27 14:41:24.584, P2, 41, 0 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 35.14 W
2016/11/27 14:41:25.587, P2, 41, 0 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 35.25 W
2016/11/27 14:41:26.590, P2, 41, 0 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 35.25 W
2016/11/27 14:41:27.593, P2, 41, 0 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 35.16 W
2016/11/27 14:41:28.596, P2, 41, 0 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 35.16 W
2016/11/27 14:41:29.599, P2, 42, 10 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 37.12 W
2016/11/27 14:41:30.601, P2, 42, 10 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 37.33 W
2016/11/27 14:41:31.603, P2, 42, 10 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 37.34 W
2016/11/27 14:41:32.606, P2, 42, 10 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 37.02 W
2016/11/27 14:41:33.608, P2, 42, 9 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 36.82 W
2016/11/27 14:41:34.610, P2, 42, 9 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 37.23 W
2016/11/27 14:41:35.613, P2, 42, 10 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 37.23 W
2016/11/27 14:41:36.615, P2, 42, 10 %, 571 MiB, 1080 MHz, 1316 MHz, 1316 MHz, 20 %, 37.32 W
2016/11/27 14:41:37.617, P2, 43, 0 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 42.57 W
