timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/22 23:04:39.796, P8, 35, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 10.06 W
2016/11/22 23:04:40.799, P2, 36, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.88 W
2016/11/22 23:04:41.801, P2, 36, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.86 W
2016/11/22 23:04:42.804, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.86 W
2016/11/22 23:04:43.806, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.78 W
2016/11/22 23:04:44.809, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
2016/11/22 23:04:45.811, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/22 23:04:46.813, P2, 37, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.86 W
2016/11/22 23:04:47.816, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/22 23:04:48.818, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
2016/11/22 23:04:49.821, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/22 23:04:50.823, P2, 37, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.88 W
2016/11/22 23:04:51.825, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.88 W
2016/11/22 23:04:52.827, P2, 38, 9 %, 791 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 37.14 W
2016/11/22 23:04:53.830, P2, 38, 9 %, 791 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 37.40 W
