timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 00:18:47.389, P0, 42, 0 %, 42 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.12 W
2016/11/27 00:18:48.391, P0, 42, 0 %, 42 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.11 W
2016/11/27 00:18:49.394, P0, 42, 0 %, 42 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.12 W
2016/11/27 00:18:50.397, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 31.76 W
2016/11/27 00:18:51.401, P2, 41, 14 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.71 W
2016/11/27 00:18:52.403, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/27 00:18:53.405, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.44 W
2016/11/27 00:18:54.408, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.25 W
2016/11/27 00:18:55.410, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.34 W
2016/11/27 00:18:56.412, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/27 00:18:57.415, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 00:18:58.419, P2, 42, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 00:18:59.422, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 00:19:00.425, P2, 42, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 00:19:01.428, P2, 42, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 00:19:02.431, P2, 42, 1 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.83 W
2016/11/27 00:19:03.434, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.45 W
2016/11/27 00:19:04.437, P2, 42, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 00:19:05.439, P2, 42, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/27 00:19:06.441, P2, 42, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 00:19:07.444, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/27 00:19:08.446, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.15 W
2016/11/27 00:19:09.449, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/27 00:19:10.451, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/27 00:19:11.453, P2, 42, 9 %, 571 MiB, 1026 MHz, 1252 MHz, 1252 MHz, 20 %, 34.45 W
