timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 04:32:12.005, P5, 40, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.35 W
2016/11/27 04:32:13.009, P5, 40, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.17 W
2016/11/27 04:32:14.013, P8, 40, 0 %, 42 MiB, 405 MHz, 324 MHz, 324 MHz, 20 %, 11.22 W
2016/11/27 04:32:15.017, P8, 40, 0 %, 42 MiB, 405 MHz, 324 MHz, 324 MHz, 20 %, 9.57 W
2016/11/27 04:32:16.020, P8, 40, 0 %, 42 MiB, 405 MHz, 324 MHz, 324 MHz, 20 %, 9.57 W
2016/11/27 04:32:17.023, P2, 41, 14 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.61 W
2016/11/27 04:32:18.026, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.47 W
2016/11/27 04:32:19.030, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.26 W
2016/11/27 04:32:20.032, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.46 W
2016/11/27 04:32:21.035, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.44 W
2016/11/27 04:32:22.037, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/27 04:32:23.039, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.02 W
2016/11/27 04:32:24.042, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 04:32:25.044, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 04:32:26.047, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 04:32:27.050, P2, 41, 1 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.55 W
2016/11/27 04:32:28.053, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 04:32:29.056, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/27 04:32:30.059, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/27 04:32:31.061, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/27 04:32:32.064, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/27 04:32:33.066, P2, 42, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/27 04:32:34.068, P2, 43, 10 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.26 W
2016/11/27 04:32:35.071, P2, 43, 9 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.54 W
