timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/23 09:28:13.031, P0, 40, 0 %, 42 MiB, 1026 MHz, 1252 MHz, 1252 MHz, 20 %, 34.46 W
2016/11/23 09:28:14.034, P0, 40, 0 %, 42 MiB, 1026 MHz, 1252 MHz, 1252 MHz, 20 %, 34.35 W
2016/11/23 09:28:15.036, P0, 40, 0 %, 42 MiB, 1026 MHz, 1252 MHz, 1252 MHz, 20 %, 34.35 W
2016/11/23 09:28:16.039, P2, 40, 23 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.62 W
2016/11/23 09:28:17.041, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/23 09:28:18.043, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/23 09:28:19.046, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/23 09:28:20.048, P2, 41, 9 %, 544 MiB, 1120 MHz, 1366 MHz, 1366 MHz, 20 %, 39.64 W
2016/11/23 09:28:21.051, P2, 41, 0 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.95 W
2016/11/23 09:28:22.053, P2, 41, 0 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.79 W
2016/11/23 09:28:23.055, P2, 41, 0 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.72 W
2016/11/23 09:28:24.058, P2, 41, 0 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.81 W
2016/11/23 09:28:25.062, P2, 41, 0 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.72 W
2016/11/23 09:28:26.065, P2, 42, 0 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.94 W
2016/11/23 09:28:27.068, P2, 42, 0 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.95 W
2016/11/23 09:28:28.070, P2, 42, 0 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.85 W
2016/11/23 09:28:29.073, P2, 42, 8 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.34 W
2016/11/23 09:28:30.076, P2, 42, 7 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.28 W
2016/11/23 09:28:31.078, P2, 42, 9 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.34 W
2016/11/23 09:28:32.081, P2, 42, 9 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.05 W
2016/11/23 09:28:33.083, P2, 42, 9 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.97 W
2016/11/23 09:28:34.085, P2, 43, 7 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.15 W
2016/11/23 09:28:35.088, P2, 43, 9 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.24 W
2016/11/23 09:28:36.090, P2, 43, 9 %, 544 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.15 W
