timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/26 04:26:01.343, P0, 40, 0 %, 42 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.48 W
2016/11/26 04:26:02.345, P0, 40, 0 %, 42 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.38 W
2016/11/26 04:26:03.348, P2, 40, 4 %, 316 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.69 W
2016/11/26 04:26:04.355, P2, 40, 8 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.25 W
2016/11/26 04:26:05.358, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/26 04:26:06.360, P2, 40, 7 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.16 W
2016/11/26 04:26:07.362, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/26 04:26:08.365, P2, 41, 0 %, 544 MiB, 1120 MHz, 1366 MHz, 1366 MHz, 20 %, 38.97 W
2016/11/26 04:26:09.367, P2, 41, 0 %, 544 MiB, 1120 MHz, 1366 MHz, 1366 MHz, 20 %, 38.92 W
2016/11/26 04:26:10.370, P2, 41, 0 %, 544 MiB, 1120 MHz, 1366 MHz, 1366 MHz, 20 %, 38.92 W
2016/11/26 04:26:11.373, P2, 41, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.73 W
2016/11/26 04:26:12.376, P2, 41, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/26 04:26:13.379, P2, 41, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.34 W
2016/11/26 04:26:14.382, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.34 W
2016/11/26 04:26:15.385, P2, 41, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/26 04:26:16.388, P2, 41, 1 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/26 04:26:17.392, P2, 41, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/26 04:26:18.394, P2, 41, 7 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/26 04:26:19.396, P2, 41, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.79 W
2016/11/26 04:26:20.399, P2, 41, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.79 W
2016/11/26 04:26:21.401, P2, 41, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.86 W
2016/11/26 04:26:22.404, P2, 41, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/26 04:26:23.406, P2, 41, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.99 W
2016/11/26 04:26:24.409, P2, 41, 9 %, 544 MiB, 1058 MHz, 1290 MHz, 1290 MHz, 20 %, 34.83 W
