timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/25 22:32:26.186, P8, 35, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.96 W
2016/11/25 22:32:27.189, P2, 36, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/25 22:32:28.192, P2, 37, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/25 22:32:29.194, P2, 37, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/25 22:32:30.197, P2, 37, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/25 22:32:31.199, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/25 22:32:32.202, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/25 22:32:33.204, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/25 22:32:34.206, P2, 37, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/25 22:32:35.209, P2, 37, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/25 22:32:36.211, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/25 22:32:37.213, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/25 22:32:38.215, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/25 22:32:39.218, P2, 38, 9 %, 791 MiB, 1058 MHz, 1290 MHz, 1290 MHz, 20 %, 35.69 W
2016/11/25 22:32:40.220, P2, 38, 9 %, 791 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 37.40 W
2016/11/25 22:32:41.223, P2, 38, 9 %, 791 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 37.41 W
