timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/26 16:43:01.989, P8, 35, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.96 W
2016/11/26 16:43:02.993, P2, 36, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/26 16:43:03.995, P2, 37, 11 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/26 16:43:04.998, P2, 37, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/26 16:43:06.000, P2, 37, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/26 16:43:07.002, P2, 37, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/26 16:43:08.005, P2, 37, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/26 16:43:09.007, P2, 37, 11 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/26 16:43:10.009, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.67 W
2016/11/26 16:43:11.013, P2, 38, 9 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.85 W
2016/11/26 16:43:12.015, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.85 W
2016/11/26 16:43:13.017, P2, 39, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.04 W
2016/11/26 16:43:14.020, P2, 39, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.96 W
2016/11/26 16:43:15.022, P2, 39, 0 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.85 W
2016/11/26 16:43:16.025, P2, 39, 3 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.20 W
2016/11/26 16:43:17.027, P2, 39, 2 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.88 W
2016/11/26 16:43:18.029, P2, 38, 2 %, 856 MiB, 1005 MHz, 1227 MHz, 1227 MHz, 20 %, 33.58 W
2016/11/26 16:43:19.032, P2, 38, 8 %, 856 MiB, 1005 MHz, 1227 MHz, 1227 MHz, 20 %, 33.19 W
2016/11/26 16:43:20.034, P2, 38, 10 %, 856 MiB, 1005 MHz, 1227 MHz, 1227 MHz, 20 %, 34.16 W
