timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/23 21:05:18.092, P8, 36, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.96 W
2016/11/23 21:05:19.096, P2, 37, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.51 W
2016/11/23 21:05:20.098, P2, 37, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.41 W
2016/11/23 21:05:21.101, P2, 37, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.52 W
2016/11/23 21:05:22.103, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/23 21:05:23.105, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.51 W
2016/11/23 21:05:24.107, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.42 W
2016/11/23 21:05:25.110, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.51 W
2016/11/23 21:05:26.112, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.43 W
2016/11/23 21:05:27.114, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.43 W
2016/11/23 21:05:28.117, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.43 W
2016/11/23 21:05:29.119, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.52 W
2016/11/23 21:05:30.121, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.43 W
2016/11/23 21:05:31.124, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.43 W
2016/11/23 21:05:32.126, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.43 W
2016/11/23 21:05:33.128, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.43 W
2016/11/23 21:05:34.131, P2, 38, 0 %, 767 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.43 W
2016/11/23 21:05:35.133, P2, 38, 0 %, 767 MiB, 860 MHz, 1050 MHz, 1050 MHz, 20 %, 32.23 W
2016/11/23 21:05:36.135, P2, 38, 0 %, 767 MiB, 860 MHz, 1050 MHz, 1050 MHz, 20 %, 31.45 W
2016/11/23 21:05:37.138, P2, 38, 0 %, 767 MiB, 860 MHz, 1050 MHz, 1050 MHz, 20 %, 31.45 W
2016/11/23 21:05:38.140, P5, 38, 0 %, 767 MiB, 613 MHz, 746 MHz, 746 MHz, 20 %, 16.91 W
2016/11/23 21:05:39.143, P5, 38, 0 %, 767 MiB, 613 MHz, 746 MHz, 746 MHz, 20 %, 16.43 W
2016/11/23 21:05:40.146, P5, 38, 0 %, 767 MiB, 613 MHz, 746 MHz, 746 MHz, 20 %, 16.33 W
2016/11/23 21:05:41.148, P8, 37, 0 %, 767 MiB, 405 MHz, 270 MHz, 270 MHz, 20 %, 9.66 W
2016/11/23 21:05:42.151, P8, 37, 0 %, 767 MiB, 405 MHz, 270 MHz, 270 MHz, 20 %, 9.76 W
2016/11/23 21:05:43.154, P8, 37, 0 %, 767 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.86 W
2016/11/23 21:05:44.157, P8, 37, 0 %, 767 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.66 W
2016/11/23 21:05:45.159, P8, 37, 0 %, 767 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.76 W
2016/11/23 21:05:46.162, P8, 37, 0 %, 767 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.76 W
2016/11/23 21:05:47.165, P8, 37, 0 %, 767 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.76 W
2016/11/23 21:05:48.168, P8, 37, 0 %, 767 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.76 W
