timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/22 19:56:45.851, P8, 35, 0 %, 42 MiB, 405 MHz, 324 MHz, 324 MHz, 20 %, 10.25 W
2016/11/22 19:56:46.855, P2, 36, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.49 W
2016/11/22 19:56:47.857, P2, 36, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.69 W
2016/11/22 19:56:48.859, P2, 36, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
2016/11/22 19:56:49.862, P2, 36, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.14 W
2016/11/22 19:56:50.864, P2, 36, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.26 W
2016/11/22 19:56:51.867, P2, 36, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.15 W
2016/11/22 19:56:52.870, P2, 36, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.24 W
2016/11/22 19:56:53.873, P2, 36, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.54 W
2016/11/22 19:56:54.876, P2, 36, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.26 W
2016/11/22 19:56:55.879, P2, 37, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.26 W
2016/11/22 19:56:56.881, P2, 37, 0 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.26 W
2016/11/22 19:56:57.885, P2, 37, 2 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.26 W
2016/11/22 19:56:58.888, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
2016/11/22 19:56:59.890, P2, 37, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.69 W
2016/11/22 19:57:00.892, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
2016/11/22 19:57:01.895, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.70 W
2016/11/22 19:57:02.897, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.69 W
2016/11/22 19:57:03.899, P2, 37, 8 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.79 W
2016/11/22 19:57:04.902, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.88 W
2016/11/22 19:57:05.904, P2, 38, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.59 W
2016/11/22 19:57:06.906, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.59 W
2016/11/22 19:57:07.909, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.69 W
2016/11/22 19:57:08.911, P2, 37, 9 %, 791 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.69 W
