timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/26 19:13:43.994, P8, 35, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.86 W
2016/11/26 19:13:44.998, P2, 36, 2 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.82 W
2016/11/26 19:13:46.000, P2, 36, 11 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/26 19:13:47.004, P2, 36, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/26 19:13:48.006, P2, 37, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.16 W
2016/11/26 19:13:49.008, P2, 37, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/26 19:13:50.011, P2, 37, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/26 19:13:51.013, P2, 37, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.96 W
2016/11/26 19:13:52.016, P2, 37, 10 %, 856 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 37.14 W
2016/11/26 19:13:53.018, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.04 W
2016/11/26 19:13:54.020, P2, 38, 9 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.97 W
2016/11/26 19:13:55.023, P2, 38, 11 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.06 W
2016/11/26 19:13:56.025, P2, 38, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.94 W
2016/11/26 19:13:57.027, P2, 39, 10 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.87 W
2016/11/26 19:13:58.029, P2, 39, 0 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 42.74 W
2016/11/26 19:13:59.032, P2, 39, 5 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.98 W
2016/11/26 19:14:00.034, P2, 39, 2 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 41.94 W
2016/11/26 19:14:01.037, P2, 39, 0 %, 856 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.10 W
