timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/22 23:55:58.297, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 10.65 W
2016/11/22 23:55:59.301, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.77 W
2016/11/22 23:56:00.304, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.77 W
2016/11/22 23:56:01.308, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.77 W
2016/11/22 23:56:02.312, P2, 39, 24 %, 420 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 30.89 W
2016/11/22 23:56:03.318, P2, 39, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.46 W
2016/11/22 23:56:04.320, P2, 39, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/22 23:56:05.323, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.27 W
2016/11/22 23:56:06.325, P2, 40, 8 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/22 23:56:07.327, P2, 40, 8 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/22 23:56:08.330, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.37 W
2016/11/22 23:56:09.332, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/22 23:56:10.335, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/22 23:56:11.338, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.55 W
2016/11/22 23:56:12.342, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.46 W
2016/11/22 23:56:13.344, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/22 23:56:14.347, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/22 23:56:15.350, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/22 23:56:16.352, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.68 W
2016/11/22 23:56:17.354, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.78 W
2016/11/22 23:56:18.357, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/22 23:56:19.359, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/22 23:56:20.361, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
