timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 01:58:35.792, P8, 37, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 10.24 W
2016/11/27 01:58:36.796, P2, 38, 14 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.58 W
2016/11/27 01:58:37.798, P2, 39, 7 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.09 W
2016/11/27 01:58:38.801, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.25 W
2016/11/27 01:58:39.803, P2, 39, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 01:58:40.805, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.55 W
2016/11/27 01:58:41.809, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/27 01:58:42.812, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/27 01:58:43.815, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/27 01:58:44.818, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 01:58:45.821, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.34 W
2016/11/27 01:58:46.824, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 01:58:47.827, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/27 01:58:48.830, P2, 39, 0 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.34 W
2016/11/27 01:58:49.833, P2, 39, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 01:58:50.836, P2, 39, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.16 W
2016/11/27 01:58:51.838, P2, 39, 11 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/27 01:58:52.840, P2, 40, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.16 W
2016/11/27 01:58:53.843, P2, 40, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.15 W
2016/11/27 01:58:54.845, P2, 40, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/27 01:58:55.847, P2, 40, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.15 W
2016/11/27 01:58:56.850, P2, 40, 10 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/27 01:58:57.854, P2, 40, 9 %, 856 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.25 W
2016/11/27 01:58:58.856, P2, 40, 2 %, 856 MiB, 1120 MHz, 1366 MHz, 1366 MHz, 20 %, 38.91 W
2016/11/27 01:58:59.858, P2, 41, 9 %, 856 MiB, 1120 MHz, 1366 MHz, 1366 MHz, 20 %, 41.35 W
2016/11/27 01:59:00.861, P2, 41, 10 %, 856 MiB, 1120 MHz, 1366 MHz, 1366 MHz, 20 %, 41.18 W
