timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 05:22:14.656, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 32.44 W
2016/11/27 05:22:15.659, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 31.27 W
2016/11/27 05:22:16.662, P2, 41, 0 %, 42 MiB, 797 MHz, 974 MHz, 974 MHz, 20 %, 31.28 W
2016/11/27 05:22:17.664, P5, 40, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.24 W
2016/11/27 05:22:18.667, P5, 40, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.15 W
2016/11/27 05:22:19.670, P2, 41, 16 %, 508 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.42 W
2016/11/27 05:22:20.676, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 05:22:21.678, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.34 W
2016/11/27 05:22:22.681, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.06 W
2016/11/27 05:22:23.684, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.34 W
2016/11/27 05:22:24.686, P2, 41, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.44 W
2016/11/27 05:22:25.688, P2, 41, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.34 W
2016/11/27 05:22:26.691, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.50 W
2016/11/27 05:22:27.693, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 05:22:28.696, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.55 W
2016/11/27 05:22:29.699, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 05:22:30.702, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/27 05:22:31.705, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.08 W
2016/11/27 05:22:32.708, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.25 W
2016/11/27 05:22:33.710, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.85 W
2016/11/27 05:22:34.712, P2, 42, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.95 W
2016/11/27 05:22:35.715, P2, 41, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.05 W
2016/11/27 05:22:36.719, P2, 42, 10 %, 571 MiB, 1058 MHz, 1290 MHz, 1290 MHz, 20 %, 35.88 W
2016/11/27 05:22:37.721, P2, 43, 10 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.35 W
2016/11/27 05:22:38.723, P2, 43, 9 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.63 W
2016/11/27 05:22:39.726, P2, 43, 10 %, 415 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 43.47 W
