timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/23 03:51:38.644, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 10.25 W
2016/11/23 03:51:39.647, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.77 W
2016/11/23 03:51:40.650, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.67 W
2016/11/23 03:51:41.654, P8, 38, 0 %, 42 MiB, 405 MHz, 135 MHz, 135 MHz, 20 %, 9.77 W
2016/11/23 03:51:42.657, P2, 38, 6 %, 285 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 26.42 W
2016/11/23 03:51:43.660, P2, 39, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/23 03:51:44.663, P2, 39, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.36 W
2016/11/23 03:51:45.665, P2, 39, 8 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/23 03:51:46.668, P2, 39, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/23 03:51:47.670, P2, 39, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/23 03:51:48.673, P2, 39, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.54 W
2016/11/23 03:51:49.676, P2, 39, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.36 W
2016/11/23 03:51:50.678, P2, 39, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.46 W
2016/11/23 03:51:51.682, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/23 03:51:52.684, P2, 39, 1 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.55 W
2016/11/23 03:51:53.688, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/23 03:51:54.691, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/23 03:51:55.694, P2, 40, 0 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/23 03:51:56.697, P2, 40, 8 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/23 03:51:57.699, P2, 40, 8 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.16 W
2016/11/23 03:51:58.702, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/23 03:51:59.704, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
2016/11/23 03:52:00.706, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/23 03:52:01.709, P2, 40, 9 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.77 W
2016/11/23 03:52:02.711, P2, 40, 8 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/23 03:52:03.714, P2, 40, 8 %, 544 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.87 W
