timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/27 07:53:58.717, P0, 41, 0 %, 42 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 36.81 W
2016/11/27 07:53:59.720, P0, 40, 0 %, 42 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 36.91 W
2016/11/27 07:54:00.723, P2, 41, 13 %, 571 MiB, 1089 MHz, 1328 MHz, 1328 MHz, 20 %, 37.69 W
2016/11/27 07:54:01.726, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.26 W
2016/11/27 07:54:02.728, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.54 W
2016/11/27 07:54:03.730, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.25 W
2016/11/27 07:54:04.733, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.36 W
2016/11/27 07:54:05.735, P2, 40, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 07:54:06.738, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 07:54:07.741, P2, 40, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.35 W
2016/11/27 07:54:08.744, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 07:54:09.747, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/27 07:54:10.750, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.47 W
2016/11/27 07:54:11.753, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.35 W
2016/11/27 07:54:12.756, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.35 W
2016/11/27 07:54:13.759, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.35 W
2016/11/27 07:54:14.762, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.74 W
2016/11/27 07:54:15.766, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/27 07:54:16.768, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/27 07:54:17.770, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.88 W
2016/11/27 07:54:18.773, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.88 W
2016/11/27 07:54:19.775, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.97 W
2016/11/27 07:54:20.778, P2, 42, 10 %, 571 MiB, 1120 MHz, 1366 MHz, 1366 MHz, 20 %, 40.21 W
2016/11/27 07:54:21.780, P2, 43, 10 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.63 W
2016/11/27 07:54:22.782, P2, 43, 9 %, 571 MiB, 1141 MHz, 1392 MHz, 1392 MHz, 20 %, 44.64 W
