timestamp, pstate, temperature.gpu, utilization.gpu [%], memory.used [MiB], clocks.current.video [MHz], clocks.current.graphics [MHz], clocks.current.sm [MHz], fan.speed [%], power.draw [W]
2016/11/26 22:40:12.709, P5, 39, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.25 W
2016/11/26 22:40:13.713, P5, 39, 0 %, 42 MiB, 591 MHz, 721 MHz, 721 MHz, 20 %, 16.16 W
2016/11/26 22:40:14.716, P8, 39, 0 %, 42 MiB, 405 MHz, 324 MHz, 324 MHz, 20 %, 9.77 W
2016/11/26 22:40:15.720, P8, 39, 0 %, 42 MiB, 405 MHz, 324 MHz, 324 MHz, 20 %, 9.67 W
2016/11/26 22:40:16.723, P8, 39, 0 %, 42 MiB, 405 MHz, 324 MHz, 324 MHz, 20 %, 9.77 W
2016/11/26 22:40:17.727, P2, 40, 3 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/26 22:40:18.729, P2, 40, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.44 W
2016/11/26 22:40:19.731, P2, 40, 6 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.42 W
2016/11/26 22:40:20.734, P2, 40, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/26 22:40:21.736, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.44 W
2016/11/26 22:40:22.738, P2, 40, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.45 W
2016/11/26 22:40:23.741, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/26 22:40:24.743, P2, 40, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/26 22:40:25.746, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/26 22:40:26.749, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.45 W
2016/11/26 22:40:27.752, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/26 22:40:28.755, P2, 41, 0 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/26 22:40:29.759, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/26 22:40:30.762, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.35 W
2016/11/26 22:40:31.764, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.17 W
2016/11/26 22:40:32.766, P2, 41, 1 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.53 W
2016/11/26 22:40:33.769, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/26 22:40:34.771, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.08 W
2016/11/26 22:40:35.774, P2, 41, 9 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 34.07 W
2016/11/26 22:40:36.776, P2, 41, 10 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 33.98 W
2016/11/26 22:40:37.779, P2, 41, 4 %, 571 MiB, 996 MHz, 1215 MHz, 1215 MHz, 20 %, 32.93 W
