System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
08:01:02:117,92490742294778,1.0005,2709,1.8791,1.8793,0.5220,0.1786,0.1786,0.0496,0.0000,0.0000,0.0000,
08:01:03:118,92493944522772,2.0012,2330,9.0638,10.9457,3.0405,4.7981,4.9780,1.3828,0.0000,0.0000,0.0000,
08:01:04:118,92497146536881,3.0019,3156,18.1085,29.0579,8.0716,10.5293,15.5095,4.3082,0.0000,0.0000,0.0000,
08:01:05:119,92500348496744,4.0025,3587,18.1226,47.1838,13.1066,10.5335,26.0449,7.2347,0.0000,0.0000,0.0000,
08:01:06:119,92503550470394,5.0031,3591,17.9113,65.0986,18.0830,10.3522,36.3991,10.1109,0.0000,0.0000,0.0000,
08:01:07:120,92506752438216,6.0037,3588,18.1359,83.2380,23.1217,10.5513,46.9525,13.0423,0.0000,0.0000,0.0000,
08:01:08:122,92509957851528,7.0054,1514,8.2115,91.4514,25.4032,4.3007,51.2542,14.2373,0.0000,0.0000,0.0000,
08:01:09:123,92513160808228,8.0063,1645,1.3933,92.8453,25.7904,0.0231,51.2772,14.2437,0.0000,0.0000,0.0000,
08:01:10:124,92516366151830,9.0080,865,1.3490,94.1946,26.1652,0.0117,51.2889,14.2469,0.0000,0.0000,0.0000,
08:01:11:126,92519570432232,10.0093,1024,1.3174,95.5125,26.5313,0.0001,51.2889,14.2469,0.0000,0.0000,0.0000,
08:01:12:128,92522776580688,11.0112,920,5.4769,100.9912,28.0531,2.4913,53.7811,14.9392,0.0000,0.0000,0.0000,
08:01:13:130,92525983369616,12.0134,884,1.3018,102.2936,28.4149,0.0000,53.7811,14.9392,0.0000,0.0000,0.0000,
08:01:14:132,92529190035632,13.0155,856,1.3040,103.5983,28.7773,0.0000,53.7811,14.9392,0.0000,0.0000,0.0000,
08:01:15:133,92532392836695,14.0163,2261,2.3066,105.9060,29.4183,0.5807,54.3620,15.1006,0.0000,0.0000,0.0000,
08:01:16:134,92535595961800,15.0173,2973,5.0225,110.9294,30.8137,2.1995,56.5620,15.7117,0.0000,0.0000,0.0000,
08:01:17:421,92539715635502,16.3047,3535,4.8058,117.1142,32.5317,2.0791,59.2376,16.4549,0.0000,0.0000,0.0000,
08:01:18:422,92542917682423,17.3054,3593,18.0487,135.1666,37.5463,10.4670,69.7068,19.3630,0.0000,0.0000,0.0000,
08:01:19:422,92546119657472,18.3060,3590,17.9723,153.1424,42.5396,10.3865,80.0953,22.2487,0.0000,0.0000,0.0000,
08:01:20:423,92549321638202,19.3066,3594,18.0349,171.1810,47.5503,10.4708,90.5682,25.1578,0.0000,0.0000,0.0000,
08:01:21:424,92552523655787,20.3072,3506,15.6237,186.8080,51.8911,8.9867,99.5568,27.6547,0.0000,0.0000,0.0000,
08:01:22:424,92555725611921,21.3079,3600,15.3776,202.1886,56.1635,8.8121,108.3706,30.1029,0.0000,0.0000,0.0000,
08:01:23:425,92558927598013,22.3085,3585,18.0353,220.2275,61.1743,10.4251,118.7979,32.9994,0.0000,0.0000,0.0000,
08:01:24:425,92562129530376,23.3091,3586,18.1499,238.3808,66.2169,10.5540,129.3538,35.9316,0.0000,0.0000,0.0000,
08:01:25:426,92565331497783,24.3097,3594,18.0599,256.4442,71.2345,10.4910,139.8469,38.8464,0.0009,0.0009,0.0003,
08:01:26:427,92568533463552,25.3103,3584,18.0427,274.4903,76.2473,10.4546,150.3035,41.7510,0.0000,0.0009,0.0003,
08:01:27:427,92571735436616,26.3109,3593,17.8602,292.3541,81.2095,10.3308,160.6363,44.6212,0.0000,0.0009,0.0003,
08:01:28:428,92574937369489,27.3115,3597,18.1465,310.5040,86.2511,10.5494,171.1877,47.5521,0.0000,0.0009,0.0003,
08:01:29:428,92578139336477,28.3122,3596,18.0902,328.5978,91.2772,10.5214,181.7112,50.4753,0.0000,0.0009,0.0003,
08:01:30:429,92581341372241,29.3128,3595,18.3092,346.9104,96.3640,10.6705,192.3837,53.4399,0.0000,0.0009,0.0003,
08:01:31:430,92584543342123,30.3134,3584,18.2036,365.1176,101.4215,10.5745,202.9603,56.3779,0.0000,0.0009,0.0003,
08:01:32:430,92587745358324,31.3140,3597,18.1123,383.2337,106.4538,10.5363,213.4988,59.3052,0.0000,0.0009,0.0003,
08:01:33:431,92590947296000,32.3147,3596,18.1393,401.3764,111.4934,10.5791,224.0798,62.2444,0.0000,0.0009,0.0003,
08:01:34:432,92594149230740,33.3153,3599,17.9552,419.3350,116.4819,10.4171,234.4989,65.1386,0.0000,0.0009,0.0003,
08:01:35:432,92597351174912,34.3159,3573,18.1580,437.4963,121.5268,10.6060,245.1069,68.0852,0.0000,0.0009,0.0003,
08:01:36:433,92600553073786,35.3165,3597,18.1476,455.6472,126.5687,10.5835,255.6922,71.0256,0.0000,0.0009,0.0003,
08:01:37:433,92603755173233,36.3171,3581,18.0509,473.7023,131.5840,10.4997,266.1944,73.9429,0.0000,0.0009,0.0003,
08:01:38:434,92606957112832,37.3177,3586,17.9784,491.6841,136.5789,10.5210,276.7173,76.8659,0.0000,0.0009,0.0003,
08:01:39:435,92610159047738,38.3183,3590,18.0906,509.7780,141.6050,10.5309,287.2502,79.7917,0.0000,0.0009,0.0003,
08:01:40:435,92613360978906,39.3189,3589,18.0560,527.8374,146.6215,10.5105,297.7627,82.7119,0.0000,0.0009,0.0003,
08:01:41:436,92616562914356,40.3195,3592,18.1798,546.0206,151.6724,10.6371,308.4018,85.6672,0.0000,0.0009,0.0003,
08:01:42:436,92619764927534,41.3202,3589,18.0328,564.0572,156.6826,10.4972,318.9012,88.5837,0.0000,0.0009,0.0003,
08:01:43:437,92622966969920,42.3208,3596,18.0619,582.1224,161.7007,10.5116,329.4148,91.5041,0.0000,0.0009,0.0003,
08:01:44:438,92626168956119,43.3214,3585,18.2159,600.3419,166.7616,10.6029,340.0197,94.4499,0.0000,0.0009,0.0003,
08:01:45:438,92629370894932,44.3220,3593,18.1356,618.4808,171.8002,10.5362,350.5579,97.3772,0.0000,0.0009,0.0003,
08:01:46:439,92632572832640,45.3227,3594,18.0873,636.5715,176.8254,10.5167,361.0766,100.2991,0.0000,0.0009,0.0003,
08:01:47:440,92635774847598,46.3233,3595,18.2449,654.8202,181.8945,10.6188,371.6976,103.2493,0.0000,0.0009,0.0003,
08:01:48:440,92638976782423,47.3239,3599,18.0255,672.8490,186.9025,10.4773,382.1769,106.1602,0.0000,0.0009,0.0003,
08:01:49:441,92642178716404,48.3245,3592,18.0857,690.9380,191.9272,10.5129,392.6917,109.0810,0.0000,0.0009,0.0003,
08:01:50:441,92645380714699,49.3251,3599,18.0774,709.0192,196.9498,10.5009,403.1948,111.9986,0.0000,0.0009,0.0003,
08:01:51:442,92648582646327,50.3257,3502,18.2901,727.3127,202.0313,10.6670,413.8638,114.9622,0.0000,0.0009,0.0003,
08:01:52:443,92651784671229,51.3264,3594,18.1025,745.4191,207.0609,10.5216,424.3876,117.8855,0.0000,0.0009,0.0003,
08:01:53:443,92654986675892,52.3270,3233,9.3465,754.7675,209.6576,4.9675,429.3562,119.2656,0.0000,0.0009,0.0003,
08:01:54:444,92658188626513,53.3276,3600,17.9990,772.7700,214.6583,10.4703,439.8285,122.1746,0.0000,0.0009,0.0003,
08:01:55:445,92661390632215,54.3282,3585,18.2933,791.0670,219.7408,10.7047,450.5354,125.1487,0.0000,0.0009,0.0003,
08:01:56:445,92664592673800,55.3289,3591,18.2886,809.3591,224.8220,10.6627,461.2001,128.1111,0.0000,0.0009,0.0003,
08:01:57:446,92667794752631,56.3295,3590,18.2563,827.6195,229.8943,10.7039,471.9065,131.0851,0.0000,0.0009,0.0003,
08:01:58:446,92670996708366,57.3301,3592,18.1016,845.7246,234.9235,10.5308,482.4393,134.0109,0.0000,0.0009,0.0003,
08:01:59:447,92674198689617,58.3308,3580,18.1551,863.8832,239.9676,10.5910,493.0324,136.9534,0.0000,0.0009,0.0003,
08:02:00:448,92677400669175,59.3314,3599,18.2475,882.1343,245.0373,10.6344,503.6689,139.9080,0.0000,0.0009,0.0003,
08:02:01:448,92680602656715,60.3320,3599,18.0507,900.1887,250.0524,10.4773,514.1483,142.8190,0.0000,0.0009,0.0003,
08:02:02:449,92683804786461,61.3327,3600,18.2207,918.4133,255.1148,10.6119,524.7625,145.7674,0.0000,0.0009,0.0003,
08:02:03:450,92687006764352,62.3333,3598,18.0814,936.4984,260.1384,10.4564,535.2210,148.6725,0.0000,0.0009,0.0003,
08:02:04:450,92690208729556,63.3339,3599,18.3017,954.8036,265.2232,10.6461,545.8692,151.6303,0.0000,0.0009,0.0003,
08:02:05:451,92693410689565,64.3345,3595,18.1761,972.9832,270.2731,10.5826,556.4539,154.5705,0.0000,0.0009,0.0003,
08:02:06:451,92696612631831,65.3351,3600,18.2591,991.2457,275.3460,10.6306,567.0865,157.5240,0.0000,0.0009,0.0003,
08:02:07:452,92699814686606,66.3358,3594,18.0315,1009.2811,280.3559,10.5171,577.6058,160.4461,0.0000,0.0009,0.0003,
08:02:08:453,92703016629597,67.3364,3599,18.1519,1027.4365,285.3990,10.6106,588.2184,163.3940,0.0010,0.0020,0.0005,
08:02:09:453,92706218641457,68.3370,3598,18.2595,1045.6994,290.4721,10.5422,598.7626,166.3230,0.0000,0.0020,0.0005,
08:02:10:454,92709420576808,69.3376,3599,18.1226,1063.8254,295.5070,10.6059,609.3705,169.2696,0.0000,0.0020,0.0005,
08:02:11:455,92712622529632,70.3382,3598,18.1987,1082.0275,300.5632,10.5440,619.9165,172.1990,0.0000,0.0020,0.0005,
08:02:12:455,92715824644026,71.3389,3600,17.8025,1099.8342,305.5095,10.3961,630.3151,175.0875,0.0000,0.0020,0.0005,
08:02:13:456,92719026595226,72.3395,3599,18.1917,1118.0294,310.5637,10.5395,640.8566,178.0157,0.0000,0.0020,0.0005,
08:02:14:456,92722228559723,73.3401,3600,18.2431,1136.2760,315.6322,10.6971,651.5558,180.9877,0.0000,0.0020,0.0005,
08:02:15:457,92725430592343,74.3408,3600,18.0751,1154.3545,320.6540,10.5354,662.0932,183.9148,0.0000,0.0020,0.0005,
08:02:16:458,92728632531214,75.3414,3596,18.2452,1172.6031,325.7231,10.6082,672.7034,186.8620,0.0000,0.0020,0.0005,
08:02:17:458,92731834566714,76.3420,3588,18.1755,1190.7825,330.7729,10.5309,683.2365,189.7879,0.0000,0.0020,0.0005,
08:02:18:459,92735036525131,77.3426,3599,18.1630,1208.9490,335.8192,10.6089,693.8475,192.7354,0.0000,0.0020,0.0005,
08:02:19:460,92738238574312,78.3433,3586,18.2134,1227.1664,340.8796,10.6535,704.5033,195.6954,0.0000,0.0020,0.0005,
08:02:20:460,92741440558260,79.3439,3599,18.3520,1245.5220,345.9783,10.6163,715.1216,198.6449,0.0000,0.0020,0.0005,
