System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
00:06:40:686,1414336046653,1.0005,3556,11.9323,11.9333,3.3148,6.6091,6.6097,1.8360,0.0000,0.0000,0.0000,
00:06:41:686,1417538062048,2.0012,3587,18.6163,30.5535,8.4871,10.8379,17.4499,4.8472,0.0000,0.0000,0.0000,
00:06:42:687,1420740055005,3.0018,3593,18.8932,49.4504,13.7362,11.1512,28.6033,7.9454,0.0000,0.0000,0.0000,
00:06:43:687,1423942024957,4.0024,3589,19.3620,68.8162,19.1156,11.4461,40.0516,11.1254,0.0000,0.0000,0.0000,
00:06:44:688,1427143983819,5.0030,3587,18.5084,87.3280,24.2578,10.6610,50.7146,14.0874,0.0000,0.0000,0.0000,
00:06:45:689,1430345976232,6.0036,3577,11.2314,98.5617,27.3783,6.1315,56.8473,15.7909,0.0000,0.0000,0.0000,
00:06:46:690,1433549079574,7.0046,3515,2.2195,100.7817,27.9949,0.2692,57.1166,15.8657,0.0000,0.0000,0.0000,
00:06:47:690,1436751286645,8.0053,3107,1.7888,102.5709,28.4919,0.1262,57.2428,15.9008,0.0000,0.0000,0.0000,
00:06:48:692,1439955532364,9.0066,1060,1.4508,104.0220,28.8950,0.0416,57.2844,15.9123,0.0000,0.0000,0.0000,
00:06:49:692,1443158008075,10.0074,3491,3.6782,107.7015,29.9171,1.4513,58.7362,16.3156,0.0000,0.0000,0.0000,
00:06:50:874,1446938420510,11.1888,2563,4.1363,112.5848,31.2735,1.5157,60.5256,16.8127,0.0000,0.0000,0.0000,
00:06:51:876,1450143967424,12.1905,809,1.3472,113.9324,31.6479,0.0000,60.5256,16.8127,0.0000,0.0000,0.0000,
00:06:52:876,1453346663505,13.1914,3088,11.8087,125.7462,34.9295,6.3645,66.8928,18.5813,0.0000,0.0000,0.0000,
00:06:53:877,1456548757536,14.1920,3587,18.6146,144.3644,40.1012,10.8835,77.7784,21.6051,0.0000,0.0000,0.0000,
00:06:54:878,1459750725320,15.1926,3600,18.6352,163.0032,45.2787,10.8227,88.6031,24.6120,0.0000,0.0000,0.0000,
00:06:55:878,1462952800648,16.1933,3600,18.4592,181.4665,50.4074,10.6107,99.2162,27.5601,0.0000,0.0000,0.0000,
00:06:56:879,1466154789966,17.1939,3577,18.7018,200.1719,55.6033,10.8727,110.0911,30.5809,0.0000,0.0000,0.0000,
00:06:57:880,1469356788910,18.1945,3598,18.7366,218.9122,60.8090,10.9622,121.0554,33.6265,0.0000,0.0000,0.0000,
00:06:58:880,1472558761425,19.1952,3600,18.6158,237.5316,65.9810,10.8242,131.8817,36.6338,0.0000,0.0000,0.0000,
00:06:59:881,1475760759933,20.1958,3600,18.4021,255.9373,71.0937,10.5990,142.4828,39.5786,0.0000,0.0000,0.0000,
00:07:00:882,1478962949198,21.1965,3584,18.6245,274.5666,76.2685,10.8142,153.2997,42.5833,0.0000,0.0000,0.0000,
00:07:01:882,1482164953844,22.1971,3597,18.8335,293.4038,81.5011,11.0214,164.3234,45.6454,0.0000,0.0000,0.0000,
