System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
01:47:53:185,20846296352750,1.0005,3512,17.7391,17.7404,4.9279,10.0707,10.0715,2.7976,0.0000,0.0000,0.0000,
01:47:54:185,20849498383793,2.0012,3589,19.0526,36.7972,10.2215,11.2273,21.3012,5.9170,0.0000,0.0000,0.0000,
01:47:55:186,20852700537992,3.0018,3560,18.0584,54.8596,15.2388,10.4691,31.7726,8.8257,0.0000,0.0000,0.0000,
01:47:56:187,20855902604971,4.0025,3553,18.1540,73.0176,20.2827,10.5309,42.3059,11.7516,0.0000,0.0000,0.0000,
01:47:57:187,20859104665344,5.0031,3600,17.7904,90.8118,25.2255,10.2325,52.5406,14.5946,0.0000,0.0000,0.0000,
01:47:58:188,20862306907531,6.0038,3595,17.9562,108.7730,30.2147,10.3912,62.9348,17.4819,0.0000,0.0000,0.0000,
01:47:59:189,20865508975249,7.0045,3582,17.9623,126.7393,35.2054,10.3861,73.3231,20.3675,0.0000,0.0000,0.0000,
01:48:00:189,20868711188846,8.0052,3596,17.8371,144.5811,40.1614,10.2406,83.5664,23.2129,0.0000,0.0000,0.0000,
01:48:01:190,20871913286062,9.0058,3599,18.0525,162.6376,45.1771,10.4760,94.0448,26.1236,0.0000,0.0000,0.0000,
01:48:02:191,20875115511194,10.0065,3592,18.0572,180.6996,50.1943,10.4931,104.5407,29.0391,0.0000,0.0000,0.0000,
01:48:03:191,20878317692020,11.0072,3576,18.0382,198.7424,55.2062,10.4779,115.0212,31.9503,0.0000,0.0000,0.0000,
01:48:04:193,20881521177369,12.0083,2701,12.6596,211.4056,58.7238,7.0701,122.0933,33.9148,0.0000,0.0000,0.0000,
01:48:05:193,20884723477495,13.0090,3488,17.0965,228.5069,63.4741,9.7878,131.8839,36.6344,0.0000,0.0000,0.0000,
