System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
07:22:01:660,85001294034451,1.0005,3537,2.8180,2.8183,0.7829,0.6212,0.6212,0.1726,0.0000,0.0000,0.0000,
07:22:02:661,85004497262312,2.0015,3257,2.1718,4.9905,1.3863,0.2760,0.8973,0.2492,0.0004,0.0004,0.0001,
07:22:03:662,85007699871537,3.0023,3597,7.7881,12.7817,3.5505,3.8853,4.7841,1.3289,0.0000,0.0004,0.0001,
07:22:04:662,85010901851348,4.0030,3104,18.1402,30.9254,8.5904,10.5829,15.3691,4.2692,0.0000,0.0004,0.0001,
07:22:05:663,85014103839069,5.0036,3102,18.1183,49.0473,13.6243,10.4876,25.8587,7.1830,0.0000,0.0004,0.0001,
07:22:06:663,85017305830155,6.0042,3594,18.1148,67.1656,18.6571,10.5063,36.3671,10.1020,0.0000,0.0004,0.0001,
07:22:07:664,85020507821277,7.0048,3594,18.2047,85.3739,23.7150,10.4788,46.8480,13.0133,0.0000,0.0004,0.0001,
07:22:08:665,85023709820148,8.0055,3384,7.0233,92.3986,25.6663,3.5013,50.3500,13.9861,0.0000,0.0004,0.0001,
07:22:09:721,85027091468384,9.0622,1655,1.3337,93.8060,26.0572,0.0075,50.3579,13.9883,0.0000,0.0004,0.0001,
07:22:10:723,85030297670976,10.0642,1150,1.3600,95.1667,26.4352,0.0133,50.3712,13.9920,0.0000,0.0004,0.0001,
07:22:11:725,85033503232144,11.0659,1076,1.2982,96.4655,26.7960,0.0000,50.3712,13.9920,0.0000,0.0004,0.0001,
07:22:12:726,85036706052142,12.0668,3221,6.4072,102.8758,28.5766,3.0945,53.4672,14.8520,0.0000,0.0004,0.0001,
07:22:13:727,85039908026752,13.0674,3140,7.8265,110.7038,30.7511,4.0365,57.5045,15.9735,0.0000,0.0004,0.0001,
07:22:14:727,85043110664545,14.0682,2954,17.8787,128.5862,35.7184,10.3435,67.8502,18.8473,0.0000,0.0004,0.0001,
07:22:15:728,85046312812884,15.0689,3287,18.1046,146.6954,40.7487,10.4902,78.3430,21.7619,0.0000,0.0004,0.0001,
07:22:16:729,85049514829643,16.0695,3596,18.0642,164.7632,45.7676,10.3997,88.7448,24.6513,0.0000,0.0004,0.0001,
07:22:17:729,85052716982173,17.0702,3593,17.7414,182.5092,50.6970,10.3053,99.0526,27.5146,0.0000,0.0004,0.0001,
07:22:18:730,85055918929745,18.0708,3597,14.8535,197.3654,54.8237,8.4400,107.4942,29.8595,0.0000,0.0004,0.0001,
07:22:19:731,85059120966106,19.0715,3598,18.1759,215.5452,59.8737,10.5130,118.0095,32.7804,0.0000,0.0004,0.0001,
07:22:20:731,85062322940672,20.0721,3599,18.3636,233.9122,64.9756,10.6504,128.6619,35.7394,0.0000,0.0004,0.0001,
07:22:21:732,85065524955808,21.0727,3594,17.9794,251.8953,69.9709,10.3672,139.0312,38.6198,0.0000,0.0004,0.0001,
07:22:22:733,85068726933821,22.0733,3598,18.2427,270.1415,75.0393,10.5925,149.6257,41.5627,0.0000,0.0004,0.0001,
07:22:23:733,85071928964084,23.0740,3587,13.2382,283.3823,78.7173,7.4093,157.0364,43.6212,0.0000,0.0004,0.0001,
07:22:24:734,85075131069431,24.0746,3600,18.2466,301.6332,83.7870,10.6419,167.6808,46.5780,0.0000,0.0004,0.0001,
07:22:25:735,85078333032913,25.0753,3599,17.9908,319.6274,88.7854,10.3821,178.0648,49.4624,0.0000,0.0004,0.0001,
07:22:26:735,85081535001364,26.0759,3590,18.1183,337.7491,93.8192,10.5171,188.5839,52.3844,0.0000,0.0004,0.0001,
07:22:27:736,85084736973818,27.0765,3598,18.2579,356.0106,98.8918,10.6291,199.2150,55.3375,0.0000,0.0004,0.0001,
07:22:28:736,85087938937117,28.0771,3599,18.1617,374.1757,103.9377,10.5592,209.7762,58.2712,0.0000,0.0004,0.0001,
07:22:29:737,85091141112212,29.0778,3599,18.1602,392.3399,108.9833,10.5451,220.3236,61.2010,0.0000,0.0004,0.0001,
07:22:30:738,85094343080925,30.0784,3596,13.4962,405.8387,112.7330,7.6332,227.9583,63.3218,0.0000,0.0004,0.0001,
07:22:31:738,85097545025201,31.0790,3598,18.1717,424.0137,117.7816,10.5755,238.5357,66.2599,0.0000,0.0004,0.0001,
07:22:32:739,85100746993428,32.0796,3598,18.3961,442.4133,122.8926,10.7205,249.2582,69.2384,0.0000,0.0004,0.0001,
07:22:33:740,85103949892692,33.0805,1827,11.3909,453.8066,126.0574,6.2791,255.5387,70.9830,0.0000,0.0004,0.0001,
07:22:34:740,85107152119828,34.0812,3577,11.9092,465.7190,129.3664,6.6365,262.1770,72.8269,0.0000,0.0004,0.0001,
07:22:35:741,85110354292680,35.0819,3599,18.2171,483.9401,134.4278,10.5824,272.7618,75.7672,0.0000,0.0004,0.0001,
07:22:36:742,85113556354574,36.0826,3600,18.2842,502.2283,139.5079,10.6409,283.4050,78.7236,0.0000,0.0004,0.0001,
07:22:37:742,85116758371296,37.0832,3597,12.0051,514.2359,142.8433,6.7119,290.1183,80.5884,0.0000,0.0004,0.0001,
07:22:38:743,85119960384989,38.0838,3599,18.2636,532.5032,147.9176,10.5959,300.7164,83.5323,0.0000,0.0004,0.0001,
07:22:39:744,85123162476398,39.0845,3593,18.1979,550.7053,152.9737,10.5822,311.3010,86.4725,0.0000,0.0004,0.0001,
07:22:40:744,85126364489745,40.0851,3600,18.2686,568.9776,158.0493,10.6361,321.9393,89.4276,0.0000,0.0004,0.0001,
07:22:41:745,85129566622353,41.0858,3600,18.2392,587.2206,163.1168,10.6218,332.5634,92.3787,0.0000,0.0004,0.0001,
07:22:42:746,85132768653259,42.0864,3580,18.3360,605.5605,168.2112,10.6350,343.2006,95.3335,0.0000,0.0004,0.0001,
07:22:43:747,85135974493120,43.0882,1975,13.9444,619.5080,172.0856,7.9010,351.1033,97.5287,0.0000,0.0004,0.0001,
07:22:44:748,85139177383421,44.0892,3080,12.3995,631.9136,175.5315,6.8295,357.9362,99.4267,0.0000,0.0004,0.0001,
07:22:45:749,85142379567769,45.0898,3586,17.7674,649.6847,180.4680,10.2150,368.1533,102.2648,0.0009,0.0013,0.0004,
07:22:46:750,85145581594888,46.0905,3588,18.2744,667.9625,185.5451,10.6358,378.7911,105.2198,0.0000,0.0013,0.0004,
07:22:47:750,85148783608526,47.0911,3599,17.9573,685.9234,190.5343,10.3450,389.1382,108.0940,0.0000,0.0013,0.0004,
07:22:48:751,85151985624797,48.0917,3599,18.2568,704.1840,195.6067,10.6163,399.7568,111.0435,0.0000,0.0013,0.0004,
07:22:49:752,85155187675773,49.0924,3599,18.2337,722.4216,200.6727,10.6000,410.3590,113.9886,0.0000,0.0013,0.0004,
07:22:50:752,85158389691959,50.0930,3589,18.1945,740.6198,205.7277,10.5345,420.8957,116.9155,0.0000,0.0013,0.0004,
07:22:51:753,85161591789974,51.0937,3596,18.1916,758.8152,210.7820,10.5713,431.4692,119.8525,0.0000,0.0013,0.0004,
