System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
20:05:28:798,1107988190824604,1.0005,2559,2.0581,2.0582,0.5717,0.2262,0.2262,0.0628,0.0000,0.0000,0.0000,
20:05:30:20,1107992101382864,2.2226,942,1.3724,3.7331,1.0370,0.0238,0.2552,0.0709,0.0000,0.0000,0.0000,
20:05:31:22,1107995308039360,3.2247,972,1.3015,5.0352,1.3987,0.0000,0.2552,0.0709,0.0000,0.0000,0.0000,
20:05:32:25,1107998514616396,4.2267,1041,1.3155,6.3513,1.7643,0.0000,0.2552,0.0709,0.0000,0.0000,0.0000,
20:05:33:26,1108001718497291,5.2280,2883,16.2874,22.6462,6.2906,9.4222,9.6818,2.6894,0.0000,0.0000,0.0000,
20:05:34:27,1108004923219177,6.2294,832,1.3204,23.9670,6.6575,0.0029,9.6847,2.6902,0.0000,0.0000,0.0000,
20:05:35:28,1108008125896384,7.2303,2180,2.0675,26.0353,7.2320,0.2585,9.9433,2.7620,0.0000,0.0000,0.0000,
20:05:36:29,1108011327901300,8.2309,3483,5.2729,31.3093,8.6970,1.7934,11.7371,3.2603,0.0000,0.0000,0.0000,
20:05:37:29,1108014529924599,9.2315,3598,14.1489,45.4611,12.6281,5.9837,17.7220,4.9228,0.0000,0.0000,0.0000,
20:05:38:30,1108017731960669,10.2322,3595,14.2085,59.6725,16.5757,6.0260,23.7492,6.5970,0.0000,0.0000,0.0000,
20:05:39:31,1108020933956558,11.2328,3598,14.1389,73.8143,20.5040,5.9721,29.7225,8.2563,0.0000,0.0000,0.0000,
20:05:40:31,1108024135935610,12.2334,2706,8.9253,82.7414,22.9837,3.5262,33.2494,9.2359,0.0000,0.0000,0.0000,
20:05:41:32,1108027339664407,13.2346,1565,1.8271,84.5689,23.4914,0.1416,33.3910,9.2753,0.0000,0.0000,0.0000,
20:05:42:34,1108030544995100,14.2362,947,1.5257,86.0952,23.9153,0.0625,33.4536,9.2927,0.0000,0.0000,0.0000,
20:05:43:36,1108033750923002,15.2381,1105,1.3648,87.4606,24.2946,0.0164,33.4699,9.2972,0.0000,0.0000,0.0000,
20:05:44:38,1108036957599616,16.2402,825,1.3794,88.8406,24.6779,0.0167,33.4866,9.3018,0.0000,0.0000,0.0000,
20:05:45:39,1108040160588058,17.2411,3588,10.5645,99.4102,27.6139,4.2798,37.7686,10.4913,0.0000,0.0000,0.0000,
20:05:46:40,1108043362724331,18.2418,3589,14.0445,113.4578,31.5161,6.0455,43.8154,12.1710,0.0000,0.0000,0.0000,
20:05:47:40,1108046564860820,19.2425,3596,14.1034,127.5640,35.4345,5.9934,49.8101,13.8361,0.0000,0.0000,0.0000,
20:05:48:41,1108049766953131,20.2431,3534,14.2279,141.7947,39.3874,6.0785,55.8897,15.5249,0.0000,0.0000,0.0000,
20:05:49:42,1108052968979744,21.2438,3561,13.9037,155.7013,43.2504,5.8055,61.6965,17.1379,0.0000,0.0000,0.0000,
20:05:50:42,1108056171042560,22.2444,3599,13.7684,169.4727,47.0758,5.7749,67.4726,18.7424,0.0000,0.0000,0.0000,
20:05:51:43,1108059373033294,23.2450,3594,13.5617,183.0370,50.8436,5.6141,73.0878,20.3022,0.0000,0.0000,0.0000,
20:05:52:43,1108062575079249,24.2457,3596,13.8832,196.9230,54.7008,5.8116,78.9006,21.9168,0.0000,0.0000,0.0000,
