System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
03:22:33:350,1468386206018166,1.0009,3337,1.8569,1.8571,0.5159,0.1883,0.1883,0.0523,0.0000,0.0000,0.0000,
03:22:34:351,1468389408318848,2.0016,3549,2.1056,3.9634,1.1009,0.2694,0.4578,0.1272,0.0000,0.0000,0.0000,
03:22:35:352,1468392611477380,3.0026,3368,1.9024,5.8662,1.6295,0.1868,0.6447,0.1791,0.0000,0.0000,0.0000,
03:22:36:353,1468395816240012,4.0041,1600,1.6810,7.5477,2.0966,0.1109,0.7556,0.2099,0.0000,0.0000,0.0000,
03:22:37:354,1468399018687222,5.0049,3509,12.8566,20.4085,5.6690,7.2238,7.9818,2.2172,0.0000,0.0000,0.0000,
03:22:38:355,1468402220670952,6.0055,3585,17.8629,38.2747,10.6319,9.0136,16.9971,4.7214,0.0000,0.0000,0.0000,
03:22:39:355,1468405422663738,7.0061,3593,13.7584,52.0358,14.4544,5.9199,22.9182,6.3662,0.0000,0.0000,0.0000,
03:22:40:356,1468408624752081,8.0068,3592,14.5301,66.5687,18.4913,6.2560,29.1754,8.1043,0.0000,0.0000,0.0000,
03:22:41:356,1468411826751281,9.0074,3593,14.0216,80.5930,22.3869,5.9921,35.1686,9.7691,0.0000,0.0000,0.0000,
03:22:42:357,1468415028859104,10.0080,3587,14.0406,94.6364,26.2879,5.9124,41.0822,11.4117,0.0000,0.0000,0.0000,
03:22:43:358,1468418231943769,11.0090,3262,2.2248,96.8616,26.9060,0.3863,41.4686,11.5190,0.0000,0.0000,0.0000,
03:22:44:360,1468421438014864,12.0109,841,1.3839,98.2460,27.2905,0.0223,41.4908,11.5252,0.0000,0.0000,0.0000,
03:22:45:652,1468425571106090,13.3025,876,1.3056,99.9310,27.7586,0.0002,41.4911,11.5253,0.0000,0.0000,0.0000,
03:22:46:653,1468428775540435,14.3039,1060,1.3540,101.2855,28.1349,0.0062,41.4973,11.5270,0.0000,0.0000,0.0000,
03:22:47:654,1468431977916779,15.3046,3591,12.3167,113.6060,31.5572,4.9658,46.4647,12.9069,0.0000,0.0000,0.0000,
03:22:48:654,1468435179912640,16.3053,3586,13.2921,126.9008,35.2502,5.5091,51.9748,14.4374,0.0000,0.0000,0.0000,
03:22:49:655,1468438381893789,17.3059,3574,13.7093,140.6127,39.0591,5.7759,57.7518,16.0422,0.0000,0.0000,0.0000,
03:22:50:656,1468441584012616,18.3065,3595,14.7385,155.3541,43.1539,6.4995,64.2526,17.8479,0.0000,0.0000,0.0000,
03:22:51:656,1468444786080756,19.3072,3598,14.1642,169.5214,47.0893,5.9624,70.2162,19.5045,0.0000,0.0000,0.0000,
03:22:52:657,1468447988131924,20.3078,3597,13.7793,183.3035,50.9176,5.7612,75.9786,21.1052,0.0000,0.0000,0.0000,
03:22:53:658,1468451190149693,21.3085,3600,14.0078,197.3141,54.8095,5.8642,81.8439,22.7344,0.0000,0.0000,0.0000,
03:22:54:658,1468454392167569,22.3091,3599,14.0553,211.3721,58.7145,5.8573,87.7024,24.3618,0.0000,0.0000,0.0000,
03:22:55:659,1468457594247252,23.3097,3339,12.7918,224.1667,62.2685,5.2139,92.9175,25.8104,0.0000,0.0000,0.0000,
03:22:56:659,1468460796248363,24.3104,3597,13.9099,238.0794,66.1332,5.8332,98.7518,27.4311,0.0000,0.0000,0.0000,
