System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
09:49:08:426,436692024980538,1.0005,3599,21.3686,21.3702,5.9362,11.9396,11.9405,3.3168,0.0000,0.0000,0.0000,
09:49:09:427,436695227416604,2.0013,1761,8.2920,29.6639,8.2400,3.2677,15.2089,4.2247,0.0000,0.0000,0.0000,
09:49:10:429,436698433413504,3.0031,1171,2.1470,31.8115,8.8365,0.3623,15.5714,4.3254,0.0000,0.0000,0.0000,
09:49:11:431,436701640111232,4.0052,1771,1.8850,33.6974,9.3604,0.2692,15.8407,4.4002,0.0000,0.0000,0.0000,
09:49:12:433,436704846856864,5.0073,864,1.3077,35.0057,9.7238,0.0003,15.8410,4.4003,0.0000,0.0000,0.0000,
09:49:13:449,436708096300992,6.0228,965,1.3552,36.3796,10.1055,0.0095,15.8506,4.4029,0.0000,0.0000,0.0000,
09:49:14:451,436711304886800,7.0255,823,1.3029,37.6832,10.4676,0.0000,15.8506,4.4029,0.0000,0.0000,0.0000,
09:49:15:453,436714510439379,8.0272,988,1.3586,39.0425,10.8452,0.0140,15.8646,4.4068,0.0000,0.0000,0.0000,
09:49:16:455,436717716152594,9.0290,945,1.4126,40.4557,11.2377,0.0270,15.8915,4.4143,0.0000,0.0000,0.0000,
09:49:17:457,436720922785776,10.0311,842,1.3032,41.7595,11.5999,0.0024,15.8939,4.4150,0.0000,0.0000,0.0000,
09:49:18:518,436724318245976,11.0922,1514,1.5129,43.3635,12.0454,0.0702,15.9683,4.4356,0.0000,0.0000,0.0000,
09:49:19:520,436727524310576,12.0941,836,1.3062,44.6702,12.4084,0.0002,15.9686,4.4357,0.0000,0.0000,0.0000,
09:49:20:522,436730730830368,13.0961,1035,1.2913,45.9621,12.7672,0.0001,15.9687,4.4357,0.0000,0.0000,0.0000,
09:49:21:523,436733933853425,14.0970,3585,7.0307,52.9961,14.7211,2.6452,18.6151,5.1709,0.0000,0.0000,0.0000,
09:49:22:524,436737135998117,15.0977,3243,10.5168,63.5153,17.6431,4.6613,23.2775,6.4660,0.0000,0.0000,0.0000,
09:49:23:524,436740337966007,16.0983,3216,2.7387,66.2546,18.4040,0.6769,23.9545,6.6540,0.0000,0.0000,0.0000,
09:49:24:526,436743543852048,17.1002,863,1.1757,67.4305,18.7307,0.0077,23.9623,6.6562,0.0000,0.0000,0.0000,
