System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
08:03:30:666,969370379043799,1.0005,3551,19.2936,19.2950,5.3597,10.1343,10.1351,2.8153,0.0000,0.0000,0.0000,
08:03:31:667,969373581069242,2.0011,3598,12.2438,31.5416,8.7615,4.8782,15.0143,4.1707,0.0000,0.0000,0.0000,
08:03:32:668,969376783851952,3.0020,2489,3.8254,35.3677,9.8244,1.0598,16.0743,4.4651,0.0000,0.0000,0.0000,
08:03:33:669,969379987233494,4.0031,2784,5.7960,41.1652,11.4348,1.8648,17.9396,4.9832,0.0000,0.0000,0.0000,
08:03:34:669,969383189586635,5.0038,3594,12.8299,53.9992,14.9998,5.0916,23.0328,6.3980,0.0000,0.0000,0.0000,
08:03:35:671,969386395423584,6.0056,2252,5.9058,59.9062,16.6406,1.9754,25.0087,6.9469,0.0000,0.0000,0.0000,
08:03:36:673,969389602230752,7.0078,1810,2.5627,62.4702,17.3528,0.5193,25.5282,7.0912,0.0000,0.0000,0.0000,
08:03:37:675,969392806208616,8.0090,2289,1.7090,64.1801,17.8278,0.1310,25.6592,7.1276,0.0000,0.0000,0.0000,
08:03:38:676,969396009815264,9.0101,1122,1.1653,65.3458,18.1516,0.0018,25.6610,7.1281,0.0000,0.0000,0.0000,
08:03:39:677,969399214432054,10.0116,1075,1.2028,66.5490,18.4858,0.0040,25.6650,7.1292,0.0000,0.0000,0.0000,
08:03:40:679,969402419438013,11.0131,1547,1.5944,68.1440,18.9289,0.1367,25.8017,7.1671,0.0000,0.0000,0.0000,
08:03:41:679,969405621945952,12.0139,3480,8.2442,76.3912,21.2198,3.0206,28.8234,8.0065,0.0000,0.0000,0.0000,
08:03:42:680,969408824589021,13.0148,3128,5.8400,82.2324,22.8423,2.0739,30.8978,8.5827,0.0000,0.0000,0.0000,
08:03:43:681,969412026803313,14.0155,3596,5.7488,87.9825,24.4396,1.9471,32.8453,9.1237,0.0000,0.0000,0.0000,
08:03:44:682,969415228814929,15.0161,2963,3.0286,91.0117,25.2810,0.7320,33.5775,9.3271,0.0000,0.0000,0.0000,
08:03:45:683,969418432004939,16.0171,3594,2.3990,93.4112,25.9476,0.4334,34.0110,9.4475,0.0000,0.0000,0.0000,
08:03:46:684,969421636744352,17.0186,1690,1.4080,94.8196,26.3388,0.0415,34.0525,9.4590,0.0000,0.0000,0.0000,
08:03:47:685,969424839396794,18.0194,3216,5.6666,100.4884,27.9134,1.9175,35.9707,9.9919,0.0000,0.0000,0.0000,
08:03:48:687,969428045246784,19.0212,1355,5.5327,106.0224,29.4507,1.8444,37.8156,10.5043,0.0000,0.0000,0.0000,
08:03:49:689,969431252042912,20.0233,1104,2.3410,108.3646,30.1013,0.3791,38.1949,10.6097,0.0000,0.0000,0.0000,
08:03:50:691,969434458226482,21.0253,1005,1.2276,109.5929,30.4425,0.0079,38.2028,10.6119,0.0000,0.0000,0.0000,
08:03:51:693,969437664837504,22.0273,944,2.2681,111.8621,31.0728,0.4136,38.6166,10.7268,0.0000,0.0000,0.0000,
08:03:52:694,969440868184167,23.0284,2542,1.7884,113.6514,31.5698,0.1791,38.7958,10.7766,0.0000,0.0000,0.0000,
08:03:53:695,969444072461280,24.0297,1077,1.1892,114.8408,31.9002,0.0011,38.7969,10.7769,0.0000,0.0000,0.0000,
08:03:54:697,969447277830039,25.0314,1033,1.1688,116.0101,32.2250,0.0001,38.7969,10.7769,0.0000,0.0000,0.0000,
08:03:55:699,969450483513618,26.0332,1744,1.7710,117.7817,32.7171,0.2160,39.0130,10.8369,0.0000,0.0000,0.0000,
08:03:56:700,969453686924752,27.0343,1596,1.5742,119.3566,33.1546,0.0688,39.0818,10.8561,0.0000,0.0000,0.0000,
08:03:57:700,969456889099054,28.0349,3594,18.2249,137.5860,38.2183,9.3710,48.4551,13.4598,0.0000,0.0000,0.0000,
08:03:58:701,969460091258144,29.0356,3592,20.9817,158.5721,44.0478,11.4642,59.9218,16.6449,0.0000,0.0000,0.0000,
08:03:59:702,969463293338388,30.0363,3599,18.8061,177.3824,49.2729,10.0838,70.0078,19.4466,0.0000,0.0000,0.0000,
08:04:00:702,969466495344872,31.0369,3570,13.4738,190.8587,53.0163,5.4116,75.4203,20.9501,0.0000,0.0000,0.0000,
08:04:01:703,969469697430615,32.0376,3599,16.3896,207.2520,57.5700,7.8352,83.2573,23.1270,0.0000,0.0000,0.0000,
08:04:02:704,969472899541632,33.0382,3599,13.2251,220.4797,61.2444,5.2283,88.4867,24.5796,0.0000,0.0000,0.0000,
08:04:03:704,969476101626941,34.0389,3594,13.1420,233.6248,64.8958,5.2133,93.7012,26.0281,0.0000,0.0000,0.0000,
08:04:04:705,969479303763383,35.0395,3591,13.2091,246.8366,68.5657,5.2061,98.9084,27.4746,0.0000,0.0000,0.0000,
08:04:05:706,969482505820180,36.0402,3600,13.3481,260.1876,72.2743,5.2551,104.1646,28.9346,0.0000,0.0000,0.0000,
