System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
12:22:34:512,1019110608699563,1.0005,2969,2.2294,2.2296,0.6193,0.2400,0.2401,0.0667,0.0000,0.0000,0.0000,
12:22:35:513,1019113813635200,2.0021,910,1.3685,3.5984,0.9996,0.0220,0.2621,0.0728,0.0000,0.0000,0.0000,
12:22:36:514,1019117016367921,3.0029,3529,17.1927,20.7979,5.7772,10.0268,10.2928,2.8591,0.0000,0.0000,0.0000,
12:22:37:516,1019120221385904,4.0045,2310,5.4344,26.2338,7.2872,1.9979,12.2913,3.4142,0.0000,0.0000,0.0000,
12:22:38:516,1019123424040224,5.0053,2281,6.4256,32.6620,9.0728,2.2822,14.5744,4.0484,0.0000,0.0000,0.0000,
12:22:39:517,1019126626137873,6.0060,2759,7.5190,40.1824,11.1618,2.8440,17.4189,4.8386,0.0000,0.0000,0.0000,
12:22:40:518,1019129828195150,7.0066,3585,5.2619,45.4455,12.6237,1.8377,19.2570,5.3492,0.0000,0.0000,0.0000,
12:22:41:519,1019133031267552,8.0076,1783,1.6994,47.1452,13.0959,0.1115,19.3685,5.3801,0.0000,0.0000,0.0000,
12:22:42:520,1019136237330528,9.0095,973,1.3164,48.4620,13.4617,0.0033,19.3718,5.3811,0.0000,0.0000,0.0000,
12:22:43:791,1019140302732752,10.2799,1730,1.3399,50.1620,13.9339,0.0056,19.3790,5.3830,0.0000,0.0000,0.0000,
12:22:44:793,1019143509520512,11.2820,800,1.3037,51.4664,14.2962,0.0001,19.3790,5.3831,0.0000,0.0000,0.0000,
12:22:45:795,1019146716237792,12.2841,834,1.3323,52.7994,14.6665,0.0029,19.3819,5.3839,0.0000,0.0000,0.0000,
12:22:46:797,1019149922508350,13.2861,825,1.3145,54.1146,15.0318,0.0010,19.3829,5.3841,0.0000,0.0000,0.0000,
12:22:47:799,1019153129023104,14.2881,870,1.3180,55.4331,15.3981,0.0009,19.3837,5.3844,0.0000,0.0000,0.0000,
12:22:48:876,1019156575085192,15.3650,2735,2.8127,58.4608,16.2391,0.6678,20.1026,5.5841,0.0000,0.0000,0.0000,
12:22:49:877,1019159777061856,16.3657,3597,10.0227,68.4854,19.0237,4.0477,24.1511,6.7086,0.0000,0.0000,0.0000,
12:22:50:878,1019162982900528,17.3675,1154,3.1153,71.6014,19.8893,0.8708,25.0221,6.9506,0.0000,0.0000,0.0000,
12:22:51:879,1019166185756264,18.3684,3593,9.7160,81.3221,22.5895,3.8722,28.8961,8.0267,0.0000,0.0000,0.0000,
12:22:52:880,1019169387976244,19.3691,3206,13.1562,94.4810,26.2447,5.4650,34.3622,9.5451,0.0000,0.0000,0.0000,
12:22:53:881,1019172590039857,20.3697,3583,8.6443,103.1273,28.6465,3.3958,37.7588,10.4886,0.0000,0.0000,0.0000,
12:22:54:881,1019175792044968,21.3703,3412,9.4937,112.6229,31.2841,3.7575,41.5170,11.5325,0.0000,0.0000,0.0000,
12:22:55:882,1019178994064922,22.3710,3079,5.8967,118.5208,32.9224,2.1277,43.6452,12.1237,0.0000,0.0000,0.0000,
12:22:56:884,1019182199875408,23.3728,1433,3.1193,121.6408,33.7891,0.7261,44.3715,12.3254,0.0000,0.0000,0.0000,
12:22:57:886,1019185405346997,24.3745,1063,1.3011,122.9426,34.1507,0.0261,44.3976,12.3327,0.0000,0.0000,0.0000,
12:22:58:888,1019188611832080,25.3765,915,1.2082,124.1513,34.4865,0.0054,44.4030,12.3342,0.0000,0.0000,0.0000,
12:22:59:889,1019191815541032,26.3777,3450,3.0405,127.1933,35.3315,0.6888,45.0920,12.5256,0.0000,0.0000,0.0000,
12:23:00:891,1019195021621792,27.3796,1593,2.2431,129.4371,35.9547,0.4268,45.5189,12.6441,0.0000,0.0000,0.0000,
12:23:01:893,1019198227790700,28.3815,852,1.3245,130.7623,36.3229,0.0265,45.5454,12.6515,0.0000,0.0000,0.0000,
12:23:02:894,1019201431869565,29.3828,1266,1.3548,132.1178,36.6994,0.0306,45.5760,12.6600,0.0000,0.0000,0.0000,
12:23:03:896,1019204637917552,30.3847,2366,3.3756,135.4944,37.6373,0.9653,46.5416,12.9282,0.0000,0.0000,0.0000,
12:23:04:897,1019207840782941,31.3856,3570,8.1224,143.6208,39.8947,3.0548,49.5979,13.7772,0.0000,0.0000,0.0000,
12:23:05:898,1019211045629840,32.3871,1833,5.1000,148.7219,41.3116,1.7036,51.3019,14.2505,0.0000,0.0000,0.0000,
12:23:06:899,1019214249378180,33.3883,1345,1.6719,150.3945,41.7762,0.1123,51.4142,14.2817,0.0000,0.0000,0.0000,
12:23:07:900,1019217451600049,34.3890,3349,3.4383,153.8337,42.7316,0.9376,52.3521,14.5422,0.0000,0.0000,0.0000,
12:23:08:901,1019220653833818,35.3897,3592,9.3036,163.1391,45.3164,3.8445,56.1973,15.6104,0.0000,0.0000,0.0000,
12:23:09:902,1019223858001546,36.3910,2276,3.8327,166.9728,46.3813,1.1737,57.3713,15.9365,0.0000,0.0000,0.0000,
12:23:10:904,1019227062945502,37.3925,2212,1.6725,168.6460,46.8461,0.1607,57.5321,15.9811,0.0000,0.0000,0.0000,
12:23:11:904,1019230265450170,38.3933,2214,1.9509,170.5977,47.3882,0.3103,57.8425,16.0674,0.0000,0.0000,0.0000,
12:23:12:906,1019233471457296,39.3952,1121,5.6086,176.2076,48.9466,1.9686,59.8116,16.6143,0.0000,0.0000,0.0000,
12:23:13:907,1019236674314411,40.3961,3452,11.1676,187.3806,52.0502,4.6358,64.4496,17.9027,0.0000,0.0000,0.0000,
