System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
20:02:43:534,830979766904352,1.0005,3590,23.3163,23.3179,6.4772,13.4965,13.4975,3.7493,0.0000,0.0000,0.0000,
20:02:44:534,830982968914804,2.0011,3597,14.0733,37.3942,10.3873,5.9310,19.4297,5.3972,0.0000,0.0000,0.0000,
20:02:45:535,830986170894129,3.0018,3592,13.8951,51.2919,14.2478,5.8644,25.2952,7.0265,0.0000,0.0000,0.0000,
20:02:46:536,830989372850336,4.0024,3600,13.8496,65.1440,18.0956,5.7784,31.0747,8.6319,0.0000,0.0000,0.0000,
20:02:47:536,830992574774496,5.0030,3597,8.1729,73.3184,20.3662,3.1416,34.2169,9.5047,0.0000,0.0000,0.0000,
20:02:48:537,830995778051876,6.0040,1652,1.6368,74.9555,20.8210,0.1040,34.3209,9.5336,0.0000,0.0000,0.0000,
20:02:49:538,830998981406553,7.0050,2708,1.6610,76.6169,21.2825,0.1008,34.4218,9.5616,0.0000,0.0000,0.0000,
20:02:50:635,831002490974152,8.1018,3031,2.3313,79.1721,21.9923,0.3306,34.7841,9.6622,0.0000,0.0000,0.0000,
20:02:51:637,831005696398824,9.1035,885,1.3488,80.5212,22.3670,0.0059,34.7899,9.6639,0.0000,0.0000,0.0000,
20:02:52:639,831008902497882,10.1054,968,1.3037,81.8256,22.7293,0.0000,34.7899,9.6639,0.0000,0.0000,0.0000,
20:02:53:640,831012105182784,11.1062,2863,1.7505,83.5768,23.2158,0.1282,34.9182,9.6995,0.0000,0.0000,0.0000,
20:02:54:641,831015310937718,12.1080,800,1.4566,85.0337,23.6205,0.0540,34.9722,9.7145,0.0000,0.0000,0.0000,
20:02:55:642,831018513727624,13.1089,3595,6.7423,91.7788,25.4941,2.4284,37.4016,10.3893,0.0000,0.0000,0.0000,
20:02:56:643,831021715926385,14.1096,3589,13.6889,105.4706,29.2974,5.6782,43.0811,11.9670,0.0000,0.0000,0.0000,
20:02:57:644,831024917965771,15.1102,3576,14.1796,119.6532,33.2370,5.9726,49.0549,13.6264,0.0000,0.0000,0.0000,
20:02:58:644,831028119938615,16.1109,3596,13.8369,133.4927,37.0813,5.7721,54.8281,15.2300,0.0000,0.0000,0.0000,
20:02:59:645,831031321907214,17.1115,3596,13.7063,147.2015,40.8893,5.7326,60.5618,16.8227,0.0000,0.0000,0.0000,
20:03:00:645,831034523936142,18.1121,3573,13.8248,161.0291,44.7303,5.8114,66.3744,18.4373,0.0000,0.0000,0.0000,
20:03:01:646,831037725957681,19.1127,3599,13.5999,174.6318,48.5088,5.5963,71.9719,19.9922,0.0000,0.0000,0.0000,
20:03:02:647,831040927976174,20.1134,3595,13.7473,188.3818,52.3283,5.6739,77.6469,21.5686,0.0000,0.0000,0.0000,
20:03:03:647,831044129982856,21.1140,3598,13.7639,202.1483,56.1523,5.7159,83.3639,23.1566,0.0000,0.0000,0.0000,
20:03:04:648,831047331917248,22.1146,3589,13.7910,215.9417,59.9838,5.7774,89.1423,24.7617,0.0000,0.0000,0.0000,
20:03:05:649,831050533957230,23.1153,3593,13.0639,229.0084,63.6135,5.3261,94.4695,26.2415,0.0000,0.0000,0.0000,
