System Time,RDTSC,Elapsed Time (sec),IA Frequency_0 (MHz),Processor Power_0 (Watt),Cumulative Processor Energy_0 (Joules),Cumulative Processor Energy_0 (mWh),IA Power_0 (Watt),Cumulative IA Energy_0 (Joules),Cumulative IA Energy_0(mWh),GT Power_0 (Watt),Cumulative GT Energy_0 (Joules),Cumulative GT Energy_0(mWh)
04:09:14:856,647912278459200,1.0005,3588,2.9136,2.9139,0.8094,0.7113,0.7114,0.1976,0.0000,0.0000,0.0000,
04:09:15:857,647915481780371,2.0016,2598,2.0111,4.9255,1.3682,0.2252,0.9366,0.2602,0.0000,0.0000,0.0000,
04:09:16:859,647918685441048,3.0027,1492,1.4689,6.3948,1.7763,0.0517,0.9883,0.2745,0.0000,0.0000,0.0000,
04:09:17:860,647921891546848,4.0046,1010,1.3510,7.7462,2.1517,0.0143,1.0026,0.2785,0.0000,0.0000,0.0000,
04:09:18:861,647925094546542,5.0056,3464,15.0821,22.8364,6.3434,8.6655,9.6727,2.6869,0.0000,0.0000,0.0000,
04:09:19:863,647928300423728,6.0074,1731,1.5617,24.3984,6.7773,0.0796,9.7524,2.7090,0.0000,0.0000,0.0000,
04:09:20:864,647931503315162,7.0083,2271,3.6317,28.0319,7.7866,0.9705,10.7233,2.9787,0.0000,0.0000,0.0000,
04:09:21:865,647934705306295,8.0089,3590,13.7799,41.8145,11.6151,5.8087,16.5332,4.5926,0.0000,0.0000,0.0000,
04:09:22:865,647937907398516,9.0096,3597,14.0957,55.9134,15.5315,6.0134,22.5480,6.2633,0.0000,0.0000,0.0000,
04:09:23:866,647941109402248,10.0102,3596,13.9017,69.8177,19.3938,5.8356,28.3847,7.8846,0.0000,0.0000,0.0000,
04:09:24:867,647944311467793,11.0109,3587,13.8237,83.6445,23.2346,5.7951,34.1810,9.4947,0.0000,0.0000,0.0000,
04:09:25:867,647947513526298,12.0115,3599,6.9558,90.6018,25.1672,2.4719,36.6535,10.1815,0.0000,0.0000,0.0000,
04:09:26:869,647950719484256,13.0134,1068,1.8158,92.4180,25.6717,0.1572,36.8107,10.2252,0.0000,0.0000,0.0000,
04:09:27:871,647953926225072,14.0155,805,1.5640,93.9827,26.1063,0.0766,36.8874,10.2465,0.0000,0.0000,0.0000,
04:09:29:71,647957766061457,15.2154,3596,7.0615,102.4527,28.4591,2.7328,40.1653,11.1570,0.0000,0.0000,0.0000,
04:09:30:72,647960968239677,16.2161,3588,13.7418,116.1978,32.2772,5.7520,45.9186,12.7552,0.0000,0.0000,0.0000,
04:09:31:73,647964170222272,17.2167,3597,13.7832,129.9836,36.1066,5.7400,51.6597,14.3499,0.0000,0.0000,0.0000,
04:09:32:73,647967372304541,18.2174,3597,13.7211,143.7075,39.9188,5.7809,57.4418,15.9561,0.0000,0.0000,0.0000,
04:09:33:74,647970574477131,19.2181,3592,13.9115,157.6220,43.7839,5.8123,63.2554,17.5710,0.0000,0.0000,0.0000,
04:09:34:75,647973776726792,20.2188,3598,13.7085,171.3343,47.5929,5.6632,68.9202,19.1445,0.0000,0.0000,0.0000,
04:09:35:75,647976978708928,21.2194,3598,13.6752,185.0121,51.3923,5.6603,74.5817,20.7171,0.0000,0.0000,0.0000,
04:09:36:76,647980180681451,22.2200,3577,13.8228,198.8376,55.2327,5.7403,80.3231,22.3120,0.0000,0.0000,0.0000,
04:09:37:76,647983382694743,23.2206,3589,13.6338,212.4741,59.0206,5.6303,85.9545,23.8763,0.0000,0.0000,0.0000,
04:09:38:77,647986584746932,24.2213,3593,13.7559,226.2327,62.8424,5.7256,91.6812,25.4670,0.0000,0.0000,0.0000,
